,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1
3915,1.19582E-05,-8.00528E-05,4.67449E-05,-2.28324E-05,-0.000191249,0.000814941,0.000392567,0.000916779
3916,-3.84972E-05,-0.000107937,0.000118353,-2.56262E-05,-0.000193421,0.0008399,0.000356846,0.001096595
3917,-5.71573E-05,-0.000122976,0.000172824,-2.2069E-05,-0.000173983,0.000730846,0.000218588,0.00116545
3918,-5.04145E-05,-0.000119459,0.00015305,-2.5243E-05,-0.000155762,0.000679288,0.000142604,0.001225624
3919,6.851E-06,-2.92695E-05,0.000121404,5.37335E-05,-0.00011795,0.000776783,0.000309479,0.00125612
3920,4.16563E-05,-4.28035E-05,-2.27605E-06,1.08965E-05,-0.00012156,0.000868723,0.000416327,0.000970085
3921,1.26659E-05,-1.61194E-05,-2.64719E-05,-3.12441E-05,-3.59602E-05,0.000656869,0.000283185,0.000536907
3922,4.39324E-05,4.61266E-05,-4.23864E-05,-6.43246E-05,-8.18445E-06,0.000632986,0.000208676,0.000439622
3923,4.90584E-05,7.34031E-05,6.95515E-06,-3.11508E-05,1.47261E-05,0.000642091,0.000242203,0.000445455
3924,5.06454E-05,0.00010271,3.61614E-05,-1.266E-07,1.84365E-05,0.000667397,0.000251878,0.000444666
3925,4.36679E-05,0.000101686,2.74964E-05,1.50278E-05,1.50838E-05,0.000683978,0.00024299,0.000426889
3926,1.54004E-05,-4.16078E-05,-3.32147E-05,-3.91341E-05,4.42414E-05,0.000728726,0.000281524,0.000454787
3927,-1.90251E-05,-3.12068E-05,2.54548E-05,1.32024E-05,-0.000134897,0.00107155,0.000521075,0.000684783
3928,1.7036E-05,-4.26395E-05,6.7279E-05,0.000013758,-6.47115E-05,0.001136017,0.000477541,0.000692469
3929,2.2806E-05,-7.86892E-05,5.20573E-05,3.22535E-05,-1.59665E-05,0.001075946,0.000449259,0.000795584
3930,4.4255E-06,-9.336E-05,9.2074E-05,4.7646E-05,0.000142007,0.001016192,0.000519059,0.001004174
3931,1.0349E-05,-7.75635E-05,0.00009903,4.46815E-05,9.74095E-05,0.000946571,0.000497703,0.001301882
3932,-2.9359E-05,-0.000136431,7.82165E-05,-3.23835E-05,7.37645E-05,0.000899416,0.000386983,0.001323667
3933,-8.13715E-05,-0.000153817,0.000159815,-4.1068E-05,3.54905E-05,0.000863269,0.00035962,0.001301568
3934,-5.87215E-05,-0.0001439,0.000150282,-2.2534E-05,-0.000184737,0.000870106,0.000338201,0.001026799
3935,-4.06465E-05,-0.000152968,0.000151798,-5.5611E-05,-0.000213362,0.000888281,0.000361278,0.000972517
3936,-4.63277E-05,-0.000121493,0.000151124,-7.33099E-05,-0.000241801,0.000925571,0.000359643,0.000983551
3937,7.5436E-06,-8.40051E-05,6.64555E-05,-3.01525E-05,-0.000206791,0.000854496,0.000372641,0.000894785
3938,4.977E-06,-7.8369E-05,5.50151E-05,-4.5456E-05,-0.000200935,0.000795618,0.000366934,0.000857957
3939,6.3926E-06,-9.14372E-05,4.21927E-05,-4.25987E-05,-0.000215396,0.000797335,0.000351429,0.000885773
3940,-4.07473E-05,-0.000131242,0.000115257,-5.06863E-05,-0.000219178,0.000826329,0.000337996,0.00108343
3941,-5.74105E-05,-0.000146985,0.000181064,-3.42095E-05,-0.000189055,0.000702005,0.000189953,0.001159888
3942,-4.9621E-05,-0.00012758,0.000176806,-2.17705E-05,-0.000161898,0.000673886,0.00013049,0.001226761
3943,-3.41683E-05,-9.16125E-05,0.000123017,-1.58065E-05,-0.000168462,0.000795663,0.00023105,0.001223311
3944,5.54771E-05,-1.20698E-05,2.81448E-05,-1.36315E-06,-0.000137538,0.000820689,0.000367396,0.000931818
3945,8.6777E-05,6.81802E-05,2.06753E-05,-7.62418E-05,-1.23717E-05,0.000571135,0.000267241,0.000623532
3946,0.000120047,0.000184707,8.95522E-05,-4.72889E-05,-5.465E-06,0.0006142,0.000195228,0.000585936
3947,0.000107653,0.000220492,7.6171E-05,9.1265E-07,-3.44255E-05,0.00060188,0.000114769,0.000566713
3948,3.0946E-05,0.000197481,0.000100162,3.82848E-05,-7.27028E-05,0.000538066,6.06216E-05,0.000491727
3949,6.96219E-05,0.000102669,6.26296E-05,-3.39561E-05,-3.18923E-05,0.000551619,0.000139434,0.000447188
3950,6.5241E-05,5.67176E-05,-3.38852E-05,-4.47815E-05,3.99613E-05,0.00068859,0.000359163,0.000587721
3951,2.7556E-05,-7.38874E-05,-6.21712E-05,-1.1757E-05,-7.96465E-05,0.001034454,0.000507709,0.00088229
3952,2.3845E-06,-7.83875E-05,1.412E-06,1.2413E-05,-2.87885E-05,0.001011249,0.000421663,0.00088624
3953,-2.183E-06,-6.6713E-05,5.8662E-05,3.1445E-05,-4.20403E-05,0.000945132,0.000435427,0.000890858
3954,3.25925E-05,2.16E-07,9.33375E-05,0.000107453,0.000131056,0.000909548,0.000502609,0.00100426
3955,5.3048E-05,-7.1362E-05,3.967E-05,1.8131E-05,7.27735E-05,0.00092177,0.000429876,0.001179706
3956,-1.6049E-05,-0.000113815,4.40925E-05,-5.34655E-05,3.9127E-05,0.000825036,0.000333257,0.001229797
3957,-8.47915E-05,-0.000166882,5.2076E-05,-6.615E-05,-4.78585E-05,0.000703302,0.00027173,0.001162589
3958,-0.000120219,-0.00016167,8.6822E-05,-5.3089E-05,-0.000254791,0.000790105,0.000278012,0.000936576
3959,-3.75659E-05,-0.000132624,7.52099E-05,-3.98344E-05,-0.00027277,0.000860419,0.000415072,0.000909992
3960,3.47682E-05,-9.02787E-05,8.7537E-05,-0.000041686,-0.000252712,0.000871889,0.000436608,0.000952374
3961,2.45758E-05,-8.91909E-05,3.54573E-05,-5.91353E-05,-0.000217214,0.000735424,0.000385799,0.000788126
3962,4.55639E-05,-0.000103552,3.05138E-05,-6.12139E-05,-0.000104349,0.000722855,0.000386391,0.000779163
3963,7.10227E-05,-7.82497E-05,5.78985E-05,-1.1567E-05,-4.48375E-05,0.000720266,0.000388458,0.000773374
3964,8.04402E-05,-4.64693E-05,5.02653E-05,8.4974E-06,-6.99274E-05,0.000661764,0.000347961,0.000751104
3965,1.4566E-06,-0.000112988,4.48264E-05,-7.44239E-05,-0.000225347,0.000648551,0.000336547,0.000835326
3966,-6.5431E-05,-0.000103839,8.45679E-05,-5.22323E-05,-0.000307005,0.000665486,0.000278439,0.000944801
3967,-4.46655E-06,-5.21912E-05,5.63822E-05,-3.40529E-05,-0.000210211,0.000703752,0.00030468,0.000925608
3968,1.2435E-05,-3.60162E-05,7.20465E-06,-4.53368E-05,8.6762E-06,0.000703298,0.000358738,0.000745796
3969,-2.85171E-05,3.03463E-05,3.71933E-05,-8.68924E-05,-7.9833E-06,0.00068143,0.000304546,0.000535861
3970,-8.12262E-05,3.51407E-05,0.000106603,-3.83333E-05,-0.000104606,0.00056956,0.000168342,0.000324171
3971,-4.97512E-05,0.000063967,0.000128094,3.7022E-05,-8.28914E-05,0.000543237,8.25041E-05,0.000182338
3972,-7.35298E-05,-6.88508E-05,2.76119E-05,2.53618E-05,-9.3732E-05,0.000240482,-1.30981E-05,2.1495E-06
3973,-4.06504E-05,-6.38776E-05,-4.38951E-05,-3.38368E-05,-8.2925E-05,2.93031E-05,-3.04543E-05,-0.000111103
3974,-6.276E-05,-6.53788E-05,9.81615E-06,-8.41169E-06,-9.34228E-05,0.000254989,7.52732E-05,-4.00208E-05
3975,1.11385E-06,-6.51442E-05,8.09282E-05,3.63625E-05,7.26954E-05,0.000846118,0.000433087,0.000409447
3976,-8.40425E-06,-1.22932E-05,3.63477E-05,5.55075E-06,-7.14957E-05,0.001074191,0.000523299,0.000623837
3977,-9.1715E-06,-4.44538E-05,4.39248E-05,3.3975E-05,-4.28145E-05,0.001168274,0.000538327,0.000669565
3978,-1.79075E-05,-6.53863E-05,8.99807E-05,2.642E-05,-8.12525E-05,0.001086682,0.000458281,0.000809218
3979,-3.4761E-05,-5.9582E-05,0.000127305,5.7846E-05,-0.000103328,0.000915908,0.000429351,0.000977967
3980,-7.1235E-05,-0.00010977,0.000118196,2.47545E-05,-0.000150252,0.000822254,0.000368227,0.001085624
3981,-9.33635E-05,-0.000128377,0.000183921,-1.97555E-05,-0.000201792,0.000860091,0.000345383,0.001046322
3982,-4.34625E-05,-0.000125624,0.000146281,-2.84945E-05,-0.000208161,0.000917729,0.000401952,0.001000341
3983,3.04132E-05,-5.60732E-05,0.000187226,2.48095E-06,-0.000180617,0.000941463,0.000470929,0.000967055
3984,3.80055E-05,-6.8903E-05,6.53118E-05,-4.76502E-05,-0.00010971,0.000777408,0.000443086,0.000814445
3985,9.23462E-05,-5.98285E-06,0.000116576,4.32469E-05,5.09248E-05,0.000745371,0.000390261,0.000789352
3986,0.000117708,8.33198E-05,0.000172172,0.000158422,7.76909E-05,0.000772011,0.000410009,0.000706244
3987,0.000132822,0.000127118,0.000222772,0.000137791,8.63262E-05,0.000728674,0.000440549,0.00066505
3988,0.000107188,6.52187E-05,0.00014054,7.32578E-05,-1.20774E-05,0.000567995,0.000297219,0.000594772
3989,7.74376E-05,7.10338E-05,0.000127595,5.41992E-05,-2.41623E-05,0.000510413,0.000275832,0.000595123
3990,0.000121743,9.72971E-05,5.92582E-05,2.92435E-05,-9.6634E-06,0.000399373,0.000236653,0.000428937
3991,7.47442E-05,0.000153374,3.75025E-05,2.94074E-05,2.658E-05,0.000179034,0.000198625,0.000176258
3992,-1.54227E-05,3.40715E-05,-2.23368E-05,2.42479E-05,-7.21962E-06,-8.97051E-06,3.76626E-06,-1.43685E-05
3993,-5.02765E-05,9.43989E-06,2.74144E-05,8.18819E-06,1.22041E-05,-2.39164E-05,-4.89391E-05,-3.92273E-05
3994,-2.52463E-05,-1.14515E-05,1.23046E-05,2.76938E-05,7.87117E-05,-3.45446E-05,-2.19494E-05,-4.96656E-05
3995,-2.658E-05,-1.22227E-05,1.83173E-05,1.58437E-05,6.30803E-05,-0.000030417,-2.83197E-05,-4.76427E-05
3996,-1.62684E-05,5.56185E-06,1.3385E-05,1.3303E-05,5.31003E-05,-8.92207E-06,-2.14055E-05,-3.13185E-05
3997,-1.01887E-05,6.85453E-06,6.11694E-06,5.42403E-06,4.29973E-05,-8.09132E-06,-1.69128E-05,-3.56808E-05
3998,5.11854E-06,-1.72183E-05,1.39885E-05,1.43796E-06,3.34233E-05,-2.3447E-05,1.2964E-06,-6.22422E-05
3999,1.44318E-05,3.83705E-07,4.87939E-05,3.32706E-05,5.55055E-07,0.00014976,0.000141885,-0.000105966
4000,5.14686E-05,-0.000140727,2.23555E-05,3.84338E-05,0.000173952,0.000895869,0.000472601,0.000344079
4001,1.11365E-06,2.8647E-06,4.74229E-05,1.1459E-05,-4.10231E-05,0.001007888,0.000519261,0.000593048
4002,3.33525E-05,-4.47742E-05,8.8483E-05,3.88845E-05,-3.99685E-05,0.001154181,0.00055128,0.000874757
4003,-2.34617E-05,-6.66415E-05,0.00013458,4.21295E-05,-0.00012879,0.000962429,0.000466742,0.000970386
4004,-7.9375E-05,-0.000114132,0.000131339,-1.23865E-05,-0.000235051,0.000815608,0.000341378,0.000973493
4005,-6.992E-05,-0.000139367,0.000100672,-3.4496E-05,-0.000242174,0.000844136,0.000358127,0.000980373
4006,-2.51644E-05,-0.00011224,0.000162754,-3.47201E-05,-0.000255727,0.000961818,0.000426192,0.000957448
4007,-9.65985E-06,-2.18899E-05,0.000111226,1.25467E-05,-0.000247628,0.000788596,0.000401132,0.000727709
4008,2.826E-05,-1.94647E-05,0.00010176,7.4491E-05,-2.468E-05,0.000734523,0.000371128,0.00065729
4009,7.44202E-05,3.46266E-05,9.96888E-05,0.000140477,4.58285E-05,0.000681367,0.00029444,0.00056636
4010,0.000107408,6.84932E-05,0.000136189,0.000161119,6.973E-05,0.000757892,0.000368323,0.000625603
4011,8.76226E-05,-1.90809E-05,7.98591E-05,9.48311E-05,6.83965E-06,0.000674874,0.000291057,0.000653647
4012,5.4352E-06,-9.68054E-05,3.97041E-05,-8.33125E-05,-0.00011855,0.000681903,0.000315901,0.000858642
4013,-7.6678E-05,-0.000115697,0.00014938,-3.58227E-05,-0.000188567,0.000735152,0.000235613,0.001145776
4014,-4.94722E-05,-7.4163E-05,0.000138063,-1.5088E-05,-0.000156168,0.000677493,0.000164807,0.001205586
4015,7.1026E-05,-2.4133E-05,7.58838E-05,4.54035E-05,-0.000122011,0.000821959,0.00039155,0.00131765
4016,5.41731E-05,-1.66558E-05,1.57318E-05,2.54785E-06,-4.80116E-05,0.000738352,0.000356257,0.000814047
4017,3.30583E-05,5.64381E-05,-7.84545E-06,-7.42711E-05,1.92225E-06,0.000651658,0.000211891,0.00052096
4018,3.26596E-05,0.000152282,7.08476E-05,-2.14614E-05,2.90796E-05,0.000691943,0.000243742,0.000437245
4019,5.27241E-05,0.000133809,5.4285E-05,-3.13371E-05,2.02694E-05,0.000689671,0.000239264,0.000400469
4020,3.48985E-05,0.000143137,7.12015E-05,-1.06245E-05,1.64881E-05,0.000690565,0.000208221,0.000351664
4021,4.62681E-05,0.000113841,6.99386E-05,7.9498E-06,6.4753E-05,0.000712827,0.000240617,0.000413392
4022,2.0694E-05,-5.37112E-05,-3.2153E-05,-3.43807E-05,9.70923E-05,0.000691906,0.000240188,0.000428964
4023,-1.05016E-05,-1.50987E-05,2.65167E-05,1.03677E-05,2.61628E-05,0.000977647,0.000495743,0.000587292
4024,5.1819E-06,-3.26077E-05,5.04812E-05,4.89649E-05,-5.1886E-05,0.001138449,0.000474606,0.000756726
4025,2.73105E-05,-8.46753E-05,4.8407E-05,3.25707E-05,-3.08075E-05,0.00110006,0.000445649,0.000849541
4026,-1.5866E-05,-6.06215E-05,0.000111874,5.37855E-05,0.000138939,0.000970405,0.000498381,0.00100869
4027,7.0855E-06,-9.9875E-05,0.000128728,2.94935E-05,0.000127986,0.00096012,0.000441596,0.001224644
4028,-4.5687E-05,-0.000154708,0.000159435,-2.7802E-05,7.81455E-05,0.000877231,0.000370804,0.001317558
4029,-0.000100199,-0.000176564,0.000115893,-7.61785E-05,-0.000118483,0.000792515,0.000284534,0.00112126
4030,-9.20968E-05,-0.0001764,0.000139091,-5.13342E-05,-0.000194508,0.000884381,0.000344128,0.001006454
4031,-8.37929E-05,-0.000130266,0.000181358,-9.79008E-05,-0.000241466,0.000927627,0.000355736,0.001006815
4032,-7.21738E-05,-3.66755E-05,0.000154089,-1.65255E-05,-0.000231154,0.000827391,0.000321832,0.000858966
4033,-9.02255E-06,-3.1203E-05,0.000103839,1.82242E-05,-0.000131436,0.000787079,0.000383273,0.000791267
4034,1.54824E-05,-5.00083E-05,0.000101097,1.70618E-05,-4.35523E-05,0.000772554,0.000406921,0.000765733
4035,-1.58474E-05,-6.69323E-05,7.33546E-05,-1.86412E-05,-0.000110753,0.000748467,0.000357497,0.000783719
4036,-2.94078E-05,-6.87095E-05,7.7944E-05,-2.2039E-05,-0.000222787,0.000768535,0.000311754,0.000942986
4037,-6.11095E-05,-0.000115522,0.000127349,-5.968E-06,-0.000238549,0.00068283,0.00019354,0.00107063
4038,-4.0613E-05,-8.75925E-05,0.000130765,1.70805E-05,-0.000186387,0.000653751,0.000143193,0.001182001
4039,5.33387E-05,-3.79122E-05,7.34332E-05,3.10353E-05,-0.000167385,0.000687126,0.000264209,0.001214053
4040,0.000104982,-2.33388E-05,2.02657E-05,6.37957E-05,-0.000240844,0.000775662,0.000391573,0.001106721
4041,6.70627E-05,-3.62173E-05,-5.86248E-05,1.14032E-05,-0.000152159,0.000573687,0.000259634,0.000740092
4042,0.000103183,8.27499E-05,-4.64134E-05,-3.48166E-05,-7.25761E-05,0.000560477,0.000208154,0.00061705
4043,0.000120498,0.000171881,2.13272E-05,-5.70342E-05,-8.2143E-06,0.000622634,0.000237342,0.000584748
4044,0.000106588,0.000185367,1.66372E-05,-7.42449E-05,-8.1248E-06,0.000604797,0.000236277,0.000540562
4045,5.49258E-05,6.89552E-05,-4.09223E-05,-7.5519E-05,-2.16402E-05,0.000610821,0.000220008,0.000505395
4046,5.54548E-05,-1.45659E-05,-6.17504E-05,-1.01328E-05,2.65613E-05,0.000688449,0.000360955,0.000555057
4047,6.11321E-05,1.59703E-05,-3.26335E-05,5.56782E-05,-9.34826E-05,0.001019947,0.000512093,0.000807293
4048,1.71585E-05,-5.28542E-05,3.2E-06,2.26645E-05,-6.19295E-05,0.001032677,0.000420626,0.000868671
4049,5.20088E-05,-6.508E-06,4.8149E-05,0.000077784,4.7715E-06,0.000960142,0.000484809,0.00092981
4050,4.2606E-05,3.9675E-06,9.0975E-05,0.000105585,0.000188801,0.000960887,0.000515152,0.001074531
4051,2.2791E-05,-0.000114806,-5.6735E-06,-1.76955E-05,7.98925E-05,0.000929568,0.000395063,0.001197175
4052,-2.4427E-05,-0.000123445,4.42755E-05,-6.88355E-05,4.3739E-05,0.000817806,0.000336532,0.001257916
4053,-8.2117E-05,-0.000148174,6.41715E-05,-6.7916E-05,-1.9811E-05,0.00075497,0.000270203,0.001132887
4054,-0.000135455,-0.000176143,7.23455E-05,-6.59485E-05,-0.000233441,0.000803385,0.00029444,0.000903286
4055,-6.29124E-05,-0.000131443,0.000110205,-5.66915E-05,-0.000267386,0.000882913,0.000390939,0.000882283
4056,-3.53755E-05,-3.98085E-05,0.000144187,-6.30695E-06,-0.000254512,0.00083074,0.000356972,0.000892933
4057,-9.53305E-06,-1.34222E-05,0.000121471,3.14377E-05,-0.000213228,0.000750564,0.000359681,0.000744343
4058,-1.69017E-05,-3.45932E-05,0.000118703,5.45792E-05,-0.000133805,0.000730302,0.000345495,0.000717893
4059,-1.94236E-05,-2.96085E-05,0.000124172,3.75957E-05,-0.000166178,0.000707164,0.000329279,0.000758458
4060,-1.21444E-05,-1.60745E-05,0.000128355,-9.8086E-06,-0.000214931,0.000711173,0.000331123,0.001012519
4061,-6.16985E-05,-0.000114039,0.000129435,-6.3815E-06,-0.000206329,0.000657022,0.000151094,0.001098443
4062,-3.70592E-05,-9.5211E-05,0.000112072,2.05823E-05,-0.000157185,0.000624172,0.000120133,0.00119007
4063,3.2451E-05,-6.18545E-05,0.000100657,1.50018E-05,-0.000140667,0.000678596,0.000214506,0.001218502
4064,7.19915E-05,-5.68106E-05,4.91702E-05,-9.68535E-06,-0.000284485,0.000735983,0.000338894,0.001181282
4065,9.24578E-05,-4.12385E-06,1.11871E-05,2.89716E-05,-0.000220571,0.000749305,0.00037485,0.000968404
4066,6.43769E-05,-3.45744E-05,-6.55427E-05,-5.9902E-06,-0.000135921,0.000592038,0.000292741,0.000729449
4067,7.02031E-05,-2.68225E-06,-6.14635E-05,-4.25912E-05,-8.39719E-05,0.000560503,0.000315212,0.000645634
4068,7.93637E-05,4.977E-05,-3.79977E-05,-5.01386E-05,-6.2812E-05,0.000571855,0.000296787,0.000613638
4069,7.53812E-05,5.90421E-05,-5.43558E-05,-4.19282E-05,-4.96842E-05,0.000568952,0.000267483,0.000584539
4070,4.86151E-05,-7.5605E-07,-6.65597E-05,8.8998E-06,-6.02788E-05,0.000718083,0.000358764,0.000640731
4071,6.83814E-05,2.1905E-06,-1.37465E-05,8.4903E-05,-9.52743E-05,0.001029141,0.000467535,0.000949353
4072,1.60672E-05,-2.86812E-05,3.09717E-05,7.79592E-05,-4.01773E-05,0.00097179,0.000397023,0.000978157
4073,3.2459E-05,-4.655E-07,5.15135E-05,0.000100937,0.000201151,0.000958734,0.00052641,0.001003475
4074,2.7791E-05,-3.87805E-05,4.1876E-05,6.3933E-05,0.000159212,0.000955398,0.000501704,0.00106933
4075,1.1358E-05,-0.000127871,-0.000004001,-1.82095E-05,7.30235E-05,0.000934821,0.000401538,0.001174633
4076,-2.87065E-05,-0.000127643,1.48195E-05,-7.3008E-05,3.61805E-05,0.000831526,0.000334204,0.001250826
4077,-8.0235E-05,-0.000148028,6.15305E-05,-7.04305E-05,-7.1675E-06,0.000754483,0.00027344,0.001123656
4078,-0.000109259,-0.000164371,7.59175E-05,-5.5678E-05,-0.000241201,0.000828039,0.000309773,0.000927322
4079,-2.92584E-05,-0.000118796,0.000102297,-4.55566E-05,-0.000266697,0.000903651,0.000395175,0.000903372
4080,-1.67898E-05,-5.20721E-05,0.000125352,-1.9811E-05,-0.000246462,0.000924144,0.000392724,0.000914585
4081,-1.07772E-05,-8.7915E-07,6.93761E-05,-7.16005E-06,-0.000224665,0.000766575,0.000363462,0.00076177
4082,9.32805E-06,-7.6034E-06,7.65398E-05,3.00854E-05,-0.000116926,0.000769883,0.000386782,0.000746883
4083,-6.3852E-06,-4.46365E-05,4.48449E-05,-1.5568E-05,-0.000151821,0.000734731,0.000355564,0.000766057
4084,3.3442E-05,-7.37234E-05,2.60287E-05,-5.74425E-06,-0.000243954,0.000794061,0.000380904,0.000920832
4085,-2.72208E-05,-0.000119828,0.000136081,-1.08928E-05,-0.000243891,0.000728458,0.000242911,0.001035064
4086,-1.3064E-05,-9.327E-05,0.000155189,6.784E-06,-0.000212792,0.000684913,0.00019005,0.001144957
4087,-5.80435E-05,-7.86185E-05,6.73272E-05,-4.396E-06,-0.000264283,0.000761331,0.00021362,0.001073759
4088,7.75007E-05,-6.74675E-06,-1.28337E-05,7.36712E-05,-0.000127282,0.000979081,0.000489663,0.000993218
4089,5.77569E-05,2.6449E-06,-5.39497E-05,1.48899E-05,-0.000124328,0.000863597,0.000415675,0.000841256
4090,5.33388E-05,1.16343E-05,-4.2975E-05,-1.71699E-05,-0.000124045,0.000760093,0.000351235,0.000728343
4091,5.73208E-05,1.32731E-05,-4.45993E-05,-1.53371E-05,-0.000129022,0.000767395,0.000362344,0.000702068
4092,5.42105E-05,9.2127E-06,-4.58769E-05,-3.25292E-05,-8.65682E-05,0.000729494,0.000347424,0.000633556
4093,4.69759E-05,8.28885E-06,-3.24137E-05,2.2539E-06,-5.65164E-05,0.000836838,0.000405457,0.000582729
4094,5.32791E-05,3.89666E-05,2.7604E-06,3.01899E-05,-6.5092E-05,0.000968233,0.000465821,0.000547528
4095,1.01254E-05,2.31157E-05,2.01914E-05,6.61652E-05,-7.71619E-05,0.001143012,0.000502415,0.000555869
4096,4.37425E-05,1.4575E-07,1.73415E-05,4.8254E-05,-0.000106089,0.001098145,0.000466724,0.000583433
4097,5.69595E-05,-6.6042E-05,5.94708E-05,3.6277E-05,-4.6063E-05,0.001113087,0.000460424,0.000745811
4098,5.07835E-05,-2.13455E-05,5.11485E-05,6.2764E-05,0.00011316,0.001008179,0.000529938,0.000883345
4099,5.22665E-05,-3.76585E-05,7.02105E-05,4.99605E-05,0.0000996,0.000986938,0.000461844,0.001094226
4100,-1.56235E-05,-0.000103436,9.2701E-05,-1.1351E-05,5.2363E-05,0.000886411,0.00037567,0.00125276
4101,-8.4221E-05,-0.000138521,5.83835E-05,-6.2618E-05,-0.000122468,0.000772596,0.000279002,0.00106828
4102,-7.6238E-05,-0.000152659,0.00014155,-6.0178E-05,-0.000217576,0.000885613,0.000343256,0.000983563
4103,-1.74085E-05,-0.000115767,9.76585E-05,-4.88907E-05,-0.000280708,0.000921578,0.000389949,0.000899699
4104,3.85605E-05,-6.33151E-05,9.20482E-05,-9.46605E-06,-0.000222914,0.000945225,0.000435494,0.00090757
4105,2.85022E-05,-5.23777E-05,3.22386E-05,-6.04503E-05,-0.000144608,0.000829585,0.000413574,0.000804901
4106,3.19892E-05,-5.00119E-05,2.71908E-05,-4.35077E-05,-8.15615E-05,0.00076665,0.000409547,0.000764851
4107,2.42366E-05,-5.20274E-05,5.31975E-06,-5.60806E-05,-0.000127509,0.000751141,0.000383478,0.000772119
4108,3.63773E-05,-7.14511E-05,1.92634E-05,-1.60747E-05,-0.000245579,0.000790287,0.000381619,0.000934776
4109,-6.13777E-05,-0.00013563,0.000109449,-2.03288E-05,-0.00024854,0.000710458,0.00022151,0.001067355
4110,-0.000041854,-0.000100755,0.000125266,1.02962E-05,-0.00021125,0.000666671,0.000162541,0.001168642
4111,-2.09882E-05,-1.109E-05,5.0567E-05,5.68145E-05,-0.000217873,0.000734956,0.00029051,0.001151726
4112,8.14681E-05,-1.51994E-05,-3.70332E-05,8.39939E-05,-0.000104442,0.000956561,0.000462584,0.000971809
4113,6.26257E-05,2.8536E-06,-1.79374E-05,9.09725E-06,-3.35462E-05,0.000840902,0.000410829,0.000684474
4114,1.71252E-05,-2.66769E-05,-4.27775E-05,-3.71374E-05,4.44167E-05,0.000710752,0.000309978,0.000428747
4115,3.77186E-05,-4.82537E-05,-1.90288E-05,-4.7382E-05,7.29002E-05,0.000746053,0.0003093,0.000396069
4116,5.20832E-05,-5.01276E-05,-2.19272E-05,-5.72875E-05,9.60826E-05,0.000741795,0.000296481,0.000380173
4117,4.78142E-05,-7.18794E-05,-4.23901E-05,-5.47357E-05,0.000111491,0.000723824,0.000278503,0.000348825
4118,2.97315E-05,-3.80241E-05,-2.73735E-05,4.81305E-06,0.000139073,0.000838045,0.00035983,0.000374422
4119,-2.14615E-05,-1.5799E-05,2.63937E-05,1.53148E-05,-9.5555E-06,0.00107478,0.000519779,0.000493106
4120,-1.08293E-05,-3.24438E-05,5.61662E-05,3.36132E-05,-7.17863E-05,0.001182776,0.000504349,0.000596125
4121,2.8487E-05,-7.86485E-05,4.87785E-05,3.33078E-05,-3.10058E-05,0.001131285,0.000477996,0.000709199
4122,6.2955E-06,-5.32343E-05,8.9623E-05,3.3606E-05,5.16325E-05,0.001009528,0.000497002,0.0008743
4123,-6.43E-06,-4.90325E-05,0.00013474,6.2164E-05,0.000171542,0.000981797,0.000447616,0.001062412
4124,-5.39315E-05,-0.000128665,0.000110026,-5.11E-07,9.1832E-05,0.00085844,0.000388078,0.00122701
4125,-0.000113972,-0.000172887,8.4337E-05,-6.86385E-05,-0.000131327,0.000782356,0.000287645,0.00105346
4126,-4.39065E-05,-0.000130333,0.00016496,-2.7172E-05,-0.000183031,0.000915695,0.000406061,0.00101794
4127,1.226E-06,-0.000118517,0.000188828,-2.17557E-05,-0.000213697,0.000979416,0.000452578,0.000974138
4128,1.16603E-05,-9.17155E-06,0.000164841,1.28821E-05,-0.000137981,0.000907552,0.000448719,0.000872433
4129,6.05398E-05,1.86116E-05,0.000133142,3.51296E-05,-2.86958E-05,0.000838764,0.000465237,0.000797376
4130,0.000104856,1.48564E-05,0.000103537,4.33475E-05,6.76774E-05,0.000765018,0.000464413,0.000768926
4131,0.00011237,1.58288E-05,0.000101466,6.41831E-05,7.75345E-05,0.00070855,0.00041078,0.000736434
4132,0.000123419,4.73596E-05,0.000109416,9.94689E-05,5.24111E-05,0.000709739,0.000384484,0.000709813
