,,,Demand,Solar,Wind,Hydro
2030,sc01,07-10 21:00:00+02:00,1980.898071,0.02,2504,76.2
2030,sc01,07-10 22:00:00+02:00,1808.713508,0.02,2655.2,76.2
2030,sc01,07-10 23:00:00+02:00,1695.087209,0.02,2438,76.2
2030,sc01,07-11 00:00:00+02:00,1613.648565,0.02,1984,76.2
2030,sc01,07-11 01:00:00+02:00,1546.558635,0.02,2673.6,82.2
2030,sc01,07-11 02:00:00+02:00,1511.656358,0.02,2534.8,155.4
2030,sc01,07-11 03:00:00+02:00,1517.473405,0.02,2268,161.4
2030,sc01,07-11 04:00:00+02:00,1544.231815,0.02,1666.8,237.6
2030,sc01,07-11 05:00:00+02:00,1621.404627,372.402,1187.2,232.2
2030,sc01,07-11 06:00:00+02:00,1736.194334,739.2,603.6,229.2
2030,sc01,07-11 07:00:00+02:00,1847.881618,1031.6,148,237.6
2030,sc01,07-11 08:00:00+02:00,1920.788595,1286.8,5.6,232.2
2030,sc01,07-11 09:00:00+02:00,2007.656482,1414.8,0.004,235.2
2030,sc01,07-11 10:00:00+02:00,2099.565809,1476,0.004,232.2
2030,sc01,07-11 11:00:00+02:00,2136.4071,1353.6,0.004,226.2
2030,sc01,07-11 12:00:00+02:00,2127.875433,1303.6,0.004,229.2
2030,sc01,07-11 13:00:00+02:00,2173.636196,1178.4,0.8,232.2
2030,sc01,07-11 14:00:00+02:00,2225.601806,892.4,1.6,226.2
2030,sc01,07-11 15:00:00+02:00,2249.257793,457.202,0.004,229.2
2030,sc01,07-11 16:00:00+02:00,2199.231198,587.2,0.004,229.2
2030,sc01,07-11 17:00:00+02:00,2118.56816,168.001,0.004,226.2
2030,sc01,07-11 18:00:00+02:00,2038.292925,0.02,0.004,226.2
2030,sc01,07-11 19:00:00+02:00,2016.963755,0.02,5.2,153
2030,sc01,07-11 20:00:00+02:00,1937.076324,0.02,3.6,76.2
2030,sc01,07-11 21:00:00+02:00,1791.26237,0.02,1.6,76.2
2030,sc01,07-11 22:00:00+02:00,1646.224022,0.02,0.4,76.2
2030,sc01,07-11 23:00:00+02:00,1542.680603,0.02,34.4,76.2
2030,sc01,07-12 00:00:00+02:00,1460.854156,0.02,66.8,73.8
2030,sc01,07-12 01:00:00+02:00,1411.990969,0.02,92.4,76.2
2030,sc01,07-12 02:00:00+02:00,1367.005814,0.02,80.4,79.2
2030,sc01,07-12 03:00:00+02:00,1353.82051,0.02,98.8,150
2030,sc01,07-12 04:00:00+02:00,1337.532781,0.02,105.2,150
2030,sc01,07-12 05:00:00+02:00,1356.535132,387.202,3.2,147
2030,sc01,07-12 06:00:00+02:00,1514.758783,748.4,0.004,158.4
2030,sc01,07-12 07:00:00+02:00,1685.00433,1046,0.004,153
2030,sc01,07-12 08:00:00+02:00,1844.391391,1260.4,0.004,158.4
2030,sc01,07-12 09:00:00+02:00,2008.044285,1356.4,0.004,153
2030,sc01,07-12 10:00:00+02:00,2144.550965,1416.4,47.6,158.4
2030,sc01,07-12 11:00:00+02:00,2242.665141,1430.4,10.8,153
2030,sc01,07-12 12:00:00+02:00,2343.106136,1372.8,3.2,158.4
2030,sc01,07-12 13:00:00+02:00,2422.993568,1235.6,11.6,155.4
2030,sc01,07-12 14:00:00+02:00,2477.6738,1021.6,28,155.4
2030,sc01,07-12 15:00:00+02:00,2511.024863,836.4,25.6,155.4
2030,sc01,07-12 16:00:00+02:00,2492.79812,494.8,24.4,155.4
2030,sc01,07-12 17:00:00+02:00,2422.605765,124.003,5.6,155.4
2030,sc01,07-12 18:00:00+02:00,2316.735527,0.02,4.8,153
2030,sc01,07-12 19:00:00+02:00,2254.299233,0.02,2.8,79.2
2030,sc01,07-12 20:00:00+02:00,2119.343765,0.02,0.004,76.2
2030,sc01,07-12 21:00:00+02:00,1954.915265,0.02,0.004,76.2
2030,sc01,07-12 22:00:00+02:00,1797.467219,0.02,54,76.2
2030,sc01,07-12 23:00:00+02:00,1679.96289,0.02,59.2,76.2
2030,sc01,07-13 00:00:00+02:00,1591.931593,0.02,93.2,76.2
2030,sc01,07-13 01:00:00+02:00,1522.127042,0.02,130.4,76.2
2030,sc01,07-13 02:00:00+02:00,1470.549233,0.02,112.8,79.2
2030,sc01,07-13 03:00:00+02:00,1430.99332,0.02,0.4,155.4
2030,sc01,07-13 04:00:00+02:00,1392.988619,0.02,0.004,235.2
2030,sc01,07-13 05:00:00+02:00,1430.605517,374.002,0.004,232.2
2030,sc01,07-13 06:00:00+02:00,1562.45856,732,6.8,232.2
2030,sc01,07-13 07:00:00+02:00,1750.543048,1021.6,79.6,237.6
2030,sc01,07-13 08:00:00+02:00,1930.483672,1223.2,0.004,229.2
2030,sc01,07-13 09:00:00+02:00,2133.304676,1326.8,0.004,229.2
2030,sc01,07-13 10:00:00+02:00,2296.569768,1355.6,0.004,229.2
2030,sc01,07-13 11:00:00+02:00,2419.115538,1374.8,0.004,229.2
2030,sc01,07-13 12:00:00+02:00,2513.739486,1356,0.4,232.2
2030,sc01,07-13 13:00:00+02:00,2584.319644,1187.6,0.004,232.2
2030,sc01,07-13 14:00:00+02:00,2628.529194,973.6,0.4,229.2
2030,sc01,07-13 15:00:00+02:00,2651.797378,778.001,0.004,229.2
2030,sc01,07-13 16:00:00+02:00,2627.365784,495.601,1.2,204
2030,sc01,07-13 17:00:00+02:00,2551.356384,108.002,52.4,201
2030,sc01,07-13 18:00:00+02:00,2428.810614,0.02,46,232.2
2030,sc01,07-13 19:00:00+02:00,2351.25,0.02,32.4,223.8
2030,sc01,07-13 20:00:00+02:00,2205.048243,0.02,218,153
2030,sc01,07-13 21:00:00+02:00,2017.351558,0.02,1340.8,102
2030,sc01,07-13 22:00:00+02:00,1850.59624,0.02,1562.4,79.2
2030,sc01,07-13 23:00:00+02:00,1723.784636,0.02,2042.4,79.2
2030,sc01,07-14 00:00:00+02:00,1637.304552,0.02,2316,155.4
2030,sc01,07-14 01:00:00+02:00,1560.131741,0.02,2412,153
2030,sc01,07-14 02:00:00+02:00,1504.2881,0.02,2489.6,158.4
2030,sc01,07-14 03:00:00+02:00,1495.756433,0.02,2330.4,229.2
2030,sc01,07-14 04:00:00+02:00,1513.595373,0.02,2371.6,235.2
2030,sc01,07-14 05:00:00+02:00,1605.892504,391.202,2379.2,226.2
2030,sc01,07-14 06:00:00+02:00,1742.786987,754,2184.8,226.2
2030,sc01,07-14 07:00:00+02:00,1899.84723,1054,1464,226.2
2030,sc01,07-14 08:00:00+02:00,2037.517318,1246.8,944,226.2
2030,sc01,07-14 09:00:00+02:00,2179.841044,1352.4,435.2,229.2
2030,sc01,07-14 10:00:00+02:00,2315.572118,1428,472.4,226.2
2030,sc01,07-14 11:00:00+02:00,2437.730084,1441.6,564,226.2
2030,sc01,07-14 12:00:00+02:00,2556.397823,1392.8,734,226.2
2030,sc01,07-14 13:00:00+02:00,2654.511999,1337.2,1062.8,229.2
2030,sc01,07-14 14:00:00+02:00,2734.787235,1230.8,1317.2,229.2
2030,sc01,07-14 15:00:00+02:00,2753.401781,1041.6,1383.6,226.2
2030,sc01,07-14 16:00:00+02:00,2725.867763,719.2,1401.6,226.2
2030,sc01,07-14 17:00:00+02:00,2634.734043,221.2,1797.2,226.2
2030,sc01,07-14 18:00:00+02:00,2495.900544,0.02,1854.4,226.2
2030,sc01,07-14 19:00:00+02:00,2414.074096,0.02,1541.2,226.2
2030,sc01,07-14 20:00:00+02:00,2269.811356,0.02,1306,226.2
2030,sc01,07-14 21:00:00+02:00,2049.15141,0.02,1585.6,229.2
2030,sc01,07-14 22:00:00+02:00,1852.923058,0.02,1742,229.2
2030,sc01,07-14 23:00:00+02:00,1715.640772,0.02,2038.4,229.2
2030,sc01,07-15 00:00:00+02:00,1622.955839,0.02,2006,223.8
2030,sc01,07-15 01:00:00+02:00,1538.802573,0.02,1692.4,229.2
2030,sc01,07-15 02:00:00+02:00,1488.775978,0.02,898.8,223.8
2030,sc01,07-15 03:00:00+02:00,1472.100445,0.02,594,229.2
2030,sc01,07-15 04:00:00+02:00,1484.122341,0.02,312,226.2
2030,sc01,07-15 05:00:00+02:00,1585.726744,375.602,300.8,226.2
2030,sc01,07-15 06:00:00+02:00,1742.786987,727.6,302.8,226.2
2030,sc01,07-15 07:00:00+02:00,1903.337457,1025.6,54,226.2
2030,sc01,07-15 08:00:00+02:00,2049.927017,1232.8,0.004,226.2
2030,sc01,07-15 09:00:00+02:00,2218.621351,1332,0.004,223.8
2030,sc01,07-15 10:00:00+02:00,2370.640153,1412,0.004,229.2
2030,sc01,07-15 11:00:00+02:00,2521.88335,1441.2,1.6,223.8
2030,sc01,07-15 12:00:00+02:00,2641.714497,1406.4,0.8,232.2
2030,sc01,07-15 13:00:00+02:00,2732.072613,1328,0.4,226.2
2030,sc01,07-15 14:00:00+02:00,2806.530802,1337.2,63.6,229.2
2030,sc01,07-15 15:00:00+02:00,2836.779441,1152.8,337.6,226.2
2030,sc01,07-15 16:00:00+02:00,2810.408832,702,376.8,232.2
2030,sc01,07-15 17:00:00+02:00,2720.438521,174.8,242,223.8
2030,sc01,07-15 18:00:00+02:00,2583.156235,0.02,482.4,229.2
2030,sc01,07-15 19:00:00+02:00,2505.595621,0.02,871.6,229.2
2030,sc01,07-15 20:00:00+02:00,2367.537729,0.02,1069.2,175.2
2030,sc01,07-15 21:00:00+02:00,2140.285132,0.02,1983.6,178.2
2030,sc01,07-15 22:00:00+02:00,1924.278823,0.02,2486,184.2
2030,sc01,07-15 23:00:00+02:00,1815.306161,0.02,2566.8,181.2
2030,sc01,07-16 00:00:00+02:00,1697.414028,0.02,2510.8,184.2
2030,sc01,07-16 01:00:00+02:00,1606.280306,0.02,2507.6,229.2
2030,sc01,07-16 02:00:00+02:00,1567.5,0.02,1948,226.2
2030,sc01,07-16 03:00:00+02:00,1569.439015,0.02,2190.4,229.2
2030,sc01,07-16 04:00:00+02:00,1596.197427,0.02,1621.2,229.2
2030,sc01,07-16 05:00:00+02:00,1705.557893,380.802,1966.8,229.2
2030,sc01,07-16 06:00:00+02:00,1826.164646,740.8,1361.6,226.2
2030,sc01,07-16 07:00:00+02:00,2028.210044,1042.4,420.4,226.2
2030,sc01,07-16 08:00:00+02:00,2162.777709,1243.6,171.2,229.2
2030,sc01,07-16 09:00:00+02:00,2321.776966,1354.4,12,226.2
2030,sc01,07-16 10:00:00+02:00,2460.610466,1420.8,214,226.2
2030,sc01,07-16 11:00:00+02:00,2596.729342,1450,504,229.2
2030,sc01,07-16 12:00:00+02:00,2725.867763,1412,444.4,226.2
2030,sc01,07-16 13:00:00+02:00,2827.084365,1349.6,576.8,223.8
2030,sc01,07-16 14:00:00+02:00,2885.642627,1234.8,1035.2,226.2
2030,sc01,07-16 15:00:00+02:00,2918.218085,1018.4,1100.8,229.2
2030,sc01,07-16 16:00:00+02:00,2883.315809,687.6,1341.2,226.2
2030,sc01,07-16 17:00:00+02:00,2796.447921,213.6,2176.4,232.2
2030,sc01,07-16 18:00:00+02:00,2678.943593,0.02,1855.6,235.2
2030,sc01,07-16 19:00:00+02:00,2597.892751,0.02,2289.2,226.2
2030,sc01,07-16 20:00:00+02:00,2467.59092,0.02,2010.8,161.4
2030,sc01,07-16 21:00:00+02:00,2250.033399,0.02,2212.4,141.6
2030,sc01,07-16 22:00:00+02:00,2053.805047,0.02,2480.4,153
2030,sc01,07-16 23:00:00+02:00,1899.071623,0.02,2695.6,147
2030,sc01,07-17 00:00:00+02:00,1802.120856,0.02,2426,150
2030,sc01,07-17 01:00:00+02:00,1720.294409,0.02,2278.4,147
2030,sc01,07-17 02:00:00+02:00,1674.533646,0.02,2015.6,164.4
2030,sc01,07-17 03:00:00+02:00,1664.83857,0.02,1382,232.2
2030,sc01,07-17 04:00:00+02:00,1679.575086,0.02,1938,232.2
2030,sc01,07-17 05:00:00+02:00,1776.525853,376.002,2369.6,235.2
2030,sc01,07-17 06:00:00+02:00,1945.220188,733.6,1978,232.2
2030,sc01,07-17 07:00:00+02:00,2103.443839,1018.4,1274.8,235.2
2030,sc01,07-17 08:00:00+02:00,2250.809006,1224.8,536.4,232.2
2030,sc01,07-17 09:00:00+02:00,2421.442355,1318,392,223.8
2030,sc01,07-17 10:00:00+02:00,2582.380628,1382.4,496.4,220.8
2030,sc01,07-17 11:00:00+02:00,2727.418976,1379.2,532.8,220.8
2030,sc01,07-17 12:00:00+02:00,2849.18914,1377.2,380,223.8
2030,sc01,07-17 13:00:00+02:00,2941.48627,1331.2,384.8,223.8
2030,sc01,07-17 14:00:00+02:00,3006.637184,1212,571.2,226.2
2030,sc01,07-17 15:00:00+02:00,3020.598095,1020,552.4,229.2
2030,sc01,07-17 16:00:00+02:00,2986.471425,697.2,552.8,229.2
2030,sc01,07-17 17:00:00+02:00,2877.886567,210.4,62.4,226.2
2030,sc01,07-17 18:00:00+02:00,2758.831024,0.02,42.4,229.2
2030,sc01,07-17 19:00:00+02:00,2692.516699,0.02,20.8,223.8
2030,sc01,07-17 20:00:00+02:00,2557.949035,0.02,41.6,226.2
2030,sc01,07-17 21:00:00+02:00,2347.759773,0.02,77.6,158.4
2030,sc01,07-17 22:00:00+02:00,2136.4071,0.02,88.8,153
2030,sc01,07-17 23:00:00+02:00,1982.449282,0.02,121.6,113.4
2030,sc01,07-18 00:00:00+02:00,1863.781544,0.02,429.2,153
2030,sc01,07-18 01:00:00+02:00,1781.567293,0.02,1487.2,150
2030,sc01,07-18 02:00:00+02:00,1734.25532,0.02,1926.4,150
2030,sc01,07-18 03:00:00+02:00,1714.865166,0.02,2026,226.2
2030,sc01,07-18 04:00:00+02:00,1725.723651,0.02,1757.2,229.2
2030,sc01,07-18 05:00:00+02:00,1811.42813,382.802,1482.8,229.2
2030,sc01,07-18 06:00:00+02:00,1971.202993,754,964,226.2
2030,sc01,07-18 07:00:00+02:00,2116.24134,1022,352.4,229.2
2030,sc01,07-18 08:00:00+02:00,2253.911431,1219.6,214,226.2
2030,sc01,07-18 09:00:00+02:00,2407.093642,1339.2,178.4,226.2
2030,sc01,07-18 10:00:00+02:00,2553.295399,1398,223.2,226.2
2030,sc01,07-18 11:00:00+02:00,2706.865413,1436.8,239.2,223.8
2030,sc01,07-18 12:00:00+02:00,2834.840426,1391.2,256.8,229.2
2030,sc01,07-18 13:00:00+02:00,2955.834983,1319.6,403.6,226.2
2030,sc01,07-18 14:00:00+02:00,3037.661431,1218,322.4,226.2
2030,sc01,07-18 15:00:00+02:00,3067.134463,1007.2,299.2,226.2
2030,sc01,07-18 16:00:00+02:00,3033.007793,693.2,502.4,226.2
2030,sc01,07-18 17:00:00+02:00,2906.583994,208.8,511.6,226.2
2030,sc01,07-18 18:00:00+02:00,2749.135948,0.02,552.8,226.2
2030,sc01,07-18 19:00:00+02:00,2630.856012,0.02,432.4,226.2
2030,sc01,07-18 20:00:00+02:00,2480.776225,0.02,474.8,158.4
2030,sc01,07-18 21:00:00+02:00,2278.343023,0.02,472.4,90.6
2030,sc01,07-18 22:00:00+02:00,2097.626794,0.02,233.2,76.2
2030,sc01,07-18 23:00:00+02:00,1948.710415,0.02,134.8,56.4
2030,sc01,07-19 00:00:00+02:00,1879.293667,0.02,243.6,76.2
2030,sc01,07-19 01:00:00+02:00,1831.593889,0.02,719.6,76.2
2030,sc01,07-19 02:00:00+02:00,1788.547749,0.02,986.4,76.2
2030,sc01,07-19 03:00:00+02:00,1746.277214,0.02,470,76.2
2030,sc01,07-19 04:00:00+02:00,1698.189634,0.02,492.8,76.2
2030,sc01,07-19 05:00:00+02:00,1716.416378,368.802,436,76.2
2030,sc01,07-19 06:00:00+02:00,1873.088818,712,780.8,76.2
2030,sc01,07-19 07:00:00+02:00,2068.929367,1010,836.4,76.2
2030,sc01,07-19 08:00:00+02:00,2255.462642,1191.6,422.4,79.2
2030,sc01,07-19 09:00:00+02:00,2442.771524,1308,230,87.6
2030,sc01,07-19 10:00:00+02:00,2583.544038,1384.8,158.8,161.4
2030,sc01,07-19 11:00:00+02:00,2722.765339,1403.2,84.4,232.2
2030,sc01,07-19 12:00:00+02:00,2829.411182,1356.4,66.4,237.6
2030,sc01,07-19 13:00:00+02:00,2887.193839,1321.6,113.2,229.2
2030,sc01,07-19 14:00:00+02:00,2837.555047,1198.8,120.4,235.2
2030,sc01,07-19 15:00:00+02:00,2719.275112,1022.4,246.4,229.2
2030,sc01,07-19 16:00:00+02:00,2573.848961,726.8,309.6,232.2
2030,sc01,07-19 17:00:00+02:00,2422.605765,191.2,387.6,235.2
2030,sc01,07-19 18:00:00+02:00,2319.062346,0.02,392,223.8
2030,sc01,07-19 19:00:00+02:00,2266.321129,0.02,432.4,220.8
2030,sc01,07-19 20:00:00+02:00,2155.797254,0.02,785.2,223.8
2030,sc01,07-19 21:00:00+02:00,2015.412543,0.02,1325.6,223.8
2030,sc01,07-19 22:00:00+02:00,1873.47662,0.02,853.2,229.2
2030,sc01,07-19 23:00:00+02:00,1755.196685,0.02,793.6,226.2
2030,sc01,07-20 00:00:00+02:00,1664.83857,0.02,862,226.2
2030,sc01,07-20 01:00:00+02:00,1588.441366,0.02,929.6,229.2
2030,sc01,07-20 02:00:00+02:00,1540.353785,0.02,544.8,229.2
2030,sc01,07-20 03:00:00+02:00,1503.512494,0.02,358.8,229.2
2030,sc01,07-20 04:00:00+02:00,1470.549233,0.02,193.2,226.2
2030,sc01,07-20 05:00:00+02:00,1488.775978,322.802,144.4,226.2
2030,sc01,07-20 06:00:00+02:00,1619.465611,713.6,39.2,229.2
2030,sc01,07-20 07:00:00+02:00,1794.752598,1032,0.004,229.2
2030,sc01,07-20 08:00:00+02:00,1964.998145,1248,0.004,229.2
2030,sc01,07-20 09:00:00+02:00,2143.387556,1367.6,0.004,235.2
2030,sc01,07-20 10:00:00+02:00,2317.511133,1425.6,0.004,232.2
2030,sc01,07-20 11:00:00+02:00,2452.466602,1445.6,0.4,232.2
2030,sc01,07-20 12:00:00+02:00,2563.766081,1427.6,0.4,235.2
2030,sc01,07-20 13:00:00+02:00,2656.451015,1360,4.8,229.2
2030,sc01,07-20 14:00:00+02:00,2716.948293,1152,19.2,235.2
2030,sc01,07-20 15:00:00+02:00,2679.331395,1020,68.4,235.2
2030,sc01,07-20 16:00:00+02:00,2601.770781,578.401,104,235.2
2030,sc01,07-20 17:00:00+02:00,2493.573726,192,0.4,220.8
2030,sc01,07-20 18:00:00+02:00,2423.769174,0.02,0.004,141.6
2030,sc01,07-20 19:00:00+02:00,2375.681593,0.02,0.004,82.2
2030,sc01,07-20 20:00:00+02:00,2272.525978,0.02,1.6,76.2
2030,sc01,07-20 21:00:00+02:00,2101.504824,0.02,26.4,76.2
2030,sc01,07-20 22:00:00+02:00,1933.198293,0.02,30.8,76.2
2030,sc01,07-20 23:00:00+02:00,1805.611083,0.02,264.4,79.2
2030,sc01,07-21 00:00:00+02:00,1709.435923,0.02,350.8,189.6
2030,sc01,07-21 01:00:00+02:00,1623.731445,0.02,381.2,229.2
2030,sc01,07-21 02:00:00+02:00,1591.54379,0.02,506.8,237.6
2030,sc01,07-21 03:00:00+02:00,1580.685304,0.02,622.8,232.2
2030,sc01,07-21 04:00:00+02:00,1609.382731,0.02,679.6,223.8
2030,sc01,07-21 05:00:00+02:00,1661.348342,372.003,558.4,229.2
2030,sc01,07-21 06:00:00+02:00,1759.074715,749.2,386,229.2
2030,sc01,07-21 07:00:00+02:00,1873.088818,985.6,289.6,232.2
2030,sc01,07-21 08:00:00+02:00,1996.797995,1166.8,97.6,232.2
2030,sc01,07-21 09:00:00+02:00,2162.389906,1334.4,60,235.2
2030,sc01,07-21 10:00:00+02:00,2309.755072,1391.2,92.8,229.2
2030,sc01,07-21 11:00:00+02:00,2440.832508,1427.2,196,235.2
2030,sc01,07-21 12:00:00+02:00,2552.519792,1427.6,267.6,232.2
2030,sc01,07-21 13:00:00+02:00,2629.3048,1374.4,319.2,229.2
2030,sc01,07-21 14:00:00+02:00,2678.943593,1249.2,462.4,223.8
2030,sc01,07-21 15:00:00+02:00,2707.64102,1033.2,741.2,223.8
2030,sc01,07-21 16:00:00+02:00,2685.924047,705.2,988.4,226.2
2030,sc01,07-21 17:00:00+02:00,2602.546388,204,1126,223.8
2030,sc01,07-21 18:00:00+02:00,2511.024863,0.02,1044,226.2
2030,sc01,07-21 19:00:00+02:00,2495.512742,0.02,1078.8,198
2030,sc01,07-21 20:00:00+02:00,2364.435304,0.02,1190,166.8
2030,sc01,07-21 21:00:00+02:00,2182.555666,0.02,2153.6,141.6
2030,sc01,07-21 22:00:00+02:00,2008.044285,0.02,2143.6,102
2030,sc01,07-21 23:00:00+02:00,1889.764349,0.02,2139.2,102
2030,sc01,07-22 00:00:00+02:00,1804.059872,0.02,2276.8,226.2
2030,sc01,07-22 01:00:00+02:00,1723.009031,0.02,2404.4,223.8
2030,sc01,07-22 02:00:00+02:00,1685.00433,0.02,2406.4,223.8
2030,sc01,07-22 03:00:00+02:00,1671.043419,0.02,2298,223.8
2030,sc01,07-22 04:00:00+02:00,1690.821375,0.02,2323.6,229.2
2030,sc01,07-22 05:00:00+02:00,1764.503959,349.203,2246.4,220.8
2030,sc01,07-22 06:00:00+02:00,1916.910564,635.6,2056.4,229.2
2030,sc01,07-22 07:00:00+02:00,2067.378155,971.6,1083.2,232.2
2030,sc01,07-22 08:00:00+02:00,2216.294532,1204.8,323.6,229.2
2030,sc01,07-22 09:00:00+02:00,2389.642504,1353.2,182.4,235.2
2030,sc01,07-22 10:00:00+02:00,2551.356384,1390.8,61.6,229.2
2030,sc01,07-22 11:00:00+02:00,2703.762988,1422.4,117.6,235.2
2030,sc01,07-22 12:00:00+02:00,2817.389288,1398,189.2,229.2
2030,sc01,07-22 13:00:00+02:00,2910.462024,1322,203.2,235.2
2030,sc01,07-22 14:00:00+02:00,2970.5715,1227.6,290,226.2
2030,sc01,07-22 15:00:00+02:00,2989.57385,1043.6,45.6,223.8
2030,sc01,07-22 16:00:00+02:00,2922.096115,676.4,0.004,223.8
2030,sc01,07-22 17:00:00+02:00,2800.713755,196,94,220.8
2030,sc01,07-22 18:00:00+02:00,2689.414275,0.02,518.8,214.8
2030,sc01,07-22 19:00:00+02:00,2603.709797,0.02,454.8,141.6
2030,sc01,07-22 20:00:00+02:00,2463.325086,0.02,412,99
2030,sc01,07-22 21:00:00+02:00,2265.545522,0.02,95.6,82.2
2030,sc01,07-22 22:00:00+02:00,2088.707323,0.02,2,79.2
2030,sc01,07-22 23:00:00+02:00,1951.81284,0.02,1.2,82.2
2030,sc01,07-23 00:00:00+02:00,1845.5548,0.02,335.2,161.4
2030,sc01,07-23 01:00:00+02:00,1764.891762,0.02,159.2,235.2
2030,sc01,07-23 02:00:00+02:00,1727.662668,0.02,33.6,235.2
2030,sc01,07-23 03:00:00+02:00,1713.701757,0.02,3.2,223.8
2030,sc01,07-23 04:00:00+02:00,1734.25532,0.02,0.004,223.8
2030,sc01,07-23 05:00:00+02:00,1783.506309,319.203,0.004,220.8
2030,sc01,07-23 06:00:00+02:00,1940.566551,672.4,0.004,229.2
2030,sc01,07-23 07:00:00+02:00,2087.543913,963.2,0.004,229.2
2030,sc01,07-23 08:00:00+02:00,2219.78476,1177.2,0.004,235.2
2030,sc01,07-23 09:00:00+02:00,2371.41576,1290.4,0.004,229.2
2030,sc01,07-23 10:00:00+02:00,2507.922439,1360.8,3.2,235.2
2030,sc01,07-23 11:00:00+02:00,2628.916997,1410.8,3.2,217.8
2030,sc01,07-23 12:00:00+02:00,2750.68716,1379.6,2.8,217.8
2030,sc01,07-23 13:00:00+02:00,2841.045274,1304,0.8,214.8
2030,sc01,07-23 14:00:00+02:00,2905.808387,1032,0.8,223.8
2030,sc01,07-23 15:00:00+02:00,2917.054676,812.401,0.004,229.2
2030,sc01,07-23 16:00:00+02:00,2876.335354,501.201,1.6,226.2
2030,sc01,07-23 17:00:00+02:00,2772.404131,156.801,4.4,226.2
2030,sc01,07-23 18:00:00+02:00,2668.085106,0.02,21.6,150
2030,sc01,07-23 19:00:00+02:00,2594.402524,0.02,52.8,76.2
2030,sc01,07-23 20:00:00+02:00,2486.981074,0.02,13.2,76.2
2030,sc01,07-23 21:00:00+02:00,2289.589312,0.02,188,76.2
2030,sc01,07-23 22:00:00+02:00,2105.770658,0.02,254.8,73.8
2030,sc01,07-23 23:00:00+02:00,1973.529812,0.02,222.4,79.2
2030,sc01,07-24 00:00:00+02:00,1897.520411,0.02,288.4,76.2
2030,sc01,07-24 01:00:00+02:00,1829.26707,0.02,443.6,150
2030,sc01,07-24 02:00:00+02:00,1781.17949,0.02,422.4,153
2030,sc01,07-24 03:00:00+02:00,1767.606384,0.02,300.8,229.2
2030,sc01,07-24 04:00:00+02:00,1799.794038,0.02,194.8,235.2
2030,sc01,07-24 05:00:00+02:00,1842.452376,232.002,81.2,235.2
2030,sc01,07-24 06:00:00+02:00,1928.544656,542.8,20.4,232.2
2030,sc01,07-24 07:00:00+02:00,2024.719817,778.8,88.8,229.2
2030,sc01,07-24 08:00:00+02:00,2115.077932,849.2,32,235.2
2030,sc01,07-24 09:00:00+02:00,2219.78476,1102.4,17.6,232.2
2030,sc01,07-24 10:00:00+02:00,2303.550223,1165.6,40,232.2
2030,sc01,07-24 11:00:00+02:00,2457.895844,1049.2,59.6,232.2
2030,sc01,07-24 12:00:00+02:00,2600.607373,948.8,48.4,226.2
2030,sc01,07-24 13:00:00+02:00,2711.131247,1033.6,32.4,226.2
2030,sc01,07-24 14:00:00+02:00,2787.140649,683.2,7.6,220.8
2030,sc01,07-24 15:00:00+02:00,2813.899059,814.8,0.4,220.8
2030,sc01,07-24 16:00:00+02:00,2780.160193,493.601,26.4,214.8
2030,sc01,07-24 17:00:00+02:00,2693.680109,152.401,44,220.8
2030,sc01,07-24 18:00:00+02:00,2588.197675,0.02,34,223.8
2030,sc01,07-24 19:00:00+02:00,2526.536987,0.02,4,220.8
2030,sc01,07-24 20:00:00+02:00,2420.66675,0.02,12.8,79.2
2030,sc01,07-24 21:00:00+02:00,2203.884834,0.02,0.8,73.8
2030,sc01,07-24 22:00:00+02:00,2011.146709,0.02,1.2,76.2
2030,sc01,07-24 23:00:00+02:00,1869.986393,0.02,44,73.8
2030,sc01,07-25 00:00:00+02:00,1763.34055,0.02,85.6,76.2
2030,sc01,07-25 01:00:00+02:00,1687.331148,0.02,122.4,144.6
2030,sc01,07-25 02:00:00+02:00,1633.814325,0.02,149.6,226.2
2030,sc01,07-25 03:00:00+02:00,1621.792429,0.02,149.2,229.2
2030,sc01,07-25 04:00:00+02:00,1641.182583,0.02,106,235.2
2030,sc01,07-25 05:00:00+02:00,1717.579787,364.803,74,229.2
2030,sc01,07-25 06:00:00+02:00,1903.337457,718,125.6,232.2
2030,sc01,07-25 07:00:00+02:00,2098.014597,1017.2,104.4,232.2
2030,sc01,07-25 08:00:00+02:00,2282.608857,1218,0.004,235.2
2030,sc01,07-25 09:00:00+02:00,2497.83956,1330.4,0.004,229.2
2030,sc01,07-25 10:00:00+02:00,2691.353291,1380,0.004,229.2
2030,sc01,07-25 11:00:00+02:00,2856.557397,1393.6,0.004,229.2
2030,sc01,07-25 12:00:00+02:00,2986.083623,1342,1.6,229.2
2030,sc01,07-25 13:00:00+02:00,3080.707571,1252.8,14.8,229.2
2030,sc01,07-25 14:00:00+02:00,3135,1127.6,50,229.2
2030,sc01,07-25 15:00:00+02:00,2923.259525,990,13.6,232.2
2030,sc01,07-25 16:00:00+02:00,2735.56284,663.6,34,226.2
2030,sc01,07-25 17:00:00+02:00,2615.343889,123.203,10,232.2
2030,sc01,07-25 18:00:00+02:00,2548.641762,0.02,3.6,229.2
2030,sc01,07-25 19:00:00+02:00,2505.595621,0.02,12,93.6
2030,sc01,07-25 20:00:00+02:00,2411.747279,0.02,18.4,73.8
