LoadLevel,Network_Line_Out_bus004_bus011_cac1,Network_Line_Out_bus005_bus006_cac1,Network_Line_Out_bus006_bus007_cac1,Network_Line_Out_bus008_bus005_cac1,Network_Line_Out_bus011_bus013_cac1,Network_Line_Out_bus012_bus016_cac1,Network_Line_Out_bus015_bus033_cac1,Network_Line_Out_bus017_bus113_cac1,Network_Line_Out_bus025_bus027_cac1,Network_Line_Out_bus026_bus030_cac1,Network_Line_Out_bus030_bus038_cac1,Network_Line_Out_bus033_bus037_cac1,Network_Line_Out_bus054_bus056_cac1,Network_Line_Out_bus068_bus069_cac1,Network_Line_Out_bus069_bus077_cac1,Network_Line_Out_bus077_bus082_cac1,Network_Line_Out_bus080_bus099_cac1,Network_Line_Out_bus082_bus083_cac1,Network_Line_Out_bus092_bus093_cac1,Network_Line_Out_bus094_bus100_cac1,Network_Line_Out_bus099_bus100_cac1
07-26 01:00:00+02:00,-2.84217E-14,0.000996019,-5.68434E-14,-0.127459782,0.006959431,-3.10379E-05,0.000878096,0.807055013,0.248116118,-0.269396921,4.783861189,0.036185473,3.63E-04,-0.043851526,0.149811963,0.000541033,1.77E+01,0.065530344,-4.26326E-14,2.065715599,17.7417568
07-26 02:00:00+02:00,2.84217E-14,0.000851074,1.42109E-14,-0.03809286,0.006547846,-0.002458935,0.00734404,0.516601488,0.31511943,-0.483374017,5.80250792,0.04048826,4.38E-04,0.010186224,-0.096963031,0.001480165,1.68E+01,0.00588274,0.002055846,0.451791053,16.76456877
07-26 03:00:00+02:00,-2.84217E-14,0.000656862,-1.42109E-14,1.544694745,0.006230717,-0.007610535,0.020432137,0.457048064,0.304573073,-0.510546278,7.799987395,0.059614516,4.00E-04,-0.001451127,-0.101495113,-0.00052154,1.69E+01,0.002379698,0.024256353,0.651294435,16.85712895
07-26 04:00:00+02:00,-4.26326E-14,0.001249121,-1.42109E-14,3.934600138,0.01512523,0.002299668,0.048082514,0.474352651,0.280451086,-0.529663087,9.637746629,0.03654499,0.000294398,-0.011177151,-0.084638682,-0.002151144,17.07228246,0.00043864,0.054028348,1.106521983,17.07201061
07-26 05:00:00+02:00,0.001618479,0.008768329,5.77887E-05,3.384548144,0.015591038,0.00722455,0.074767846,0.031571099,0.279406779,-0.477698314,8.293205113,-0.037772049,0.000466241,0.101643348,0.036432839,0.098015458,22.26140334,0.531465328,0.464648897,4.141853857,23.62863497
07-26 06:00:00+02:00,0.001031266,0.020429127,-0.00012698,0.610395854,0.000161953,-0.001431792,-0.024428946,-0.722218931,0.183939288,-0.127895548,2.798822827,0.020133969,0.000383378,4.338684516,7.034930229,0.406424148,30.63832463,2.74629638,-6.1515E-05,0.676777074,34.99843237
07-26 07:00:00+02:00,4.82817E-06,0.00026819,1.09351E-06,-0.021832996,0.001920845,0.00197096,0.030053966,0.000345108,0.181612882,-0.182905089,-0.021474479,-0.107255146,-0.000317022,3.157061765,8.612252962,0.24447923,11.21313803,0.996641662,0.000678347,0.355786935,14.93751973
07-26 08:00:00+02:00,-0.001691097,-0.000230225,-0.001649818,3.15948623,-0.004342672,-0.003815293,-1.191618464,3.712455439,0.031539211,2.020402897,6.888843091,1.924382315,-0.000599498,9.934243988,29.77621818,0.816047559,14.58454868,1.129288034,0.002983081,2.500183104,14.59598749
07-26 09:00:00+02:00,0.012808733,-0.073230559,-0.012346926,5.462899417,-1.3145E-13,0.463817512,-0.500534033,4.449932652,0.418298049,3.895609428,15.53761161,6.771752025,-0.000295569,0.185541632,4.926279395,-0.002182864,14.73882821,1.477041064,2.142096954,0.412667934,14.77684701
07-26 10:00:00+02:00,-1.03029E-13,5.32907E-15,-2.13163E-14,4.14207188,8.88178E-14,0.276620087,-0.586556386,4.615179716,0.580123087,4.608556669,15.91883682,7.34E+00,-0.000545297,0.115563311,11.04893462,-0.056029737,13.69688665,0.448998018,2.697836216,1.409827684,13.71752043
07-26 11:00:00+02:00,0.099356563,0.083487764,0.016467523,1.765206955,-4.9738E-14,0.015356414,-0.226663765,5.121767511,1.010609078,1.843805574,15.19672585,8.13E+00,0.006604312,0.986019522,1.626690554,0.32042637,1.01E+01,9.182701824,0.849019393,7.147807328,10.44168763
07-26 12:00:00+02:00,0.087359902,0.070493753,0.015213614,1.375004852,7.10543E-15,0.001738287,-0.302542537,5.242204706,0.993686571,2.268385612,14.14256336,7.55E+00,0.004306337,0.956389104,1.13E+00,0.240012252,5.83E+00,5.45119439,0.651292613,3.461388293,6.009735437
07-26 13:00:00+02:00,0.093586286,0.082467049,0.014179701,1.553834488,2.41585E-13,4.54747E-13,-0.41494395,4.924223317,0.902354935,2.839715617,13.64179259,7.17E+00,0.002997603,0.825817951,1.453324435,0.225689258,1.04E+00,3.654124519,0.284711912,1.431989429,0.357558169
07-26 14:00:00+02:00,0.079780611,0.072154272,0.007585038,2.576643581,6.30607E-13,0.128733207,-0.273454579,4.77591388,0.71492579,3.371649502,14.08671179,6.855540424,0.00325539,0.80627356,1.693126385,0.225044207,0.998033063,6.403238244,-0.364431569,0.881954002,0.346976373
07-26 15:00:00+02:00,3.73035E-14,7.10543E-15,5.32907E-15,3.940279659,-1.77636E-15,0.359206997,-0.143190374,4.162587755,0.07475407,3.120992148,14.25483098,4.853320914,0.002313542,0.443636349,0.819104458,0.215412285,0.857193225,7.024435083,-0.589730196,0.760101443,0.289345801
07-26 16:00:00+02:00,0.010779531,-0.057941812,-0.008512567,4.679450899,1.04805E-13,0.413292414,-0.013130671,3.325458301,-0.314216014,2.335448583,12.87807816,2.507429942,0.001467168,0.316048347,0.613401154,0.196410819,4.50E-01,6.761908272,-0.650316673,0.482703613,0.153043142
07-26 17:00:00+02:00,0.006916682,-0.051309717,-0.011941043,5.566921778,-3.55271E-15,0.462959292,0.312138496,2.66116946,-0.359029681,1.024287474,10.11728349,1.643003534,0.000460869,0.325618003,0.49451322,0.183967638,0.484303066,4.946274477,-0.360996633,-0.962833409,0.164399319
07-26 18:00:00+02:00,0.140839924,0.766326857,-0.066529855,6.087662001,1.77636E-14,0.272129663,0.337712178,1.069256363,-0.224658932,-0.087386975,6.380003758,0.649412036,0.000108427,0.258673455,-0.28109674,0.044513473,0.365967801,2.998078647,-0.249235677,-2.042951616,0.212636584
07-26 19:00:00+02:00,0.044396014,1.002934436,1.59905E-06,3.966827639,0.557606488,-0.00367814,0.012726496,-0.057230483,-0.078672731,-0.202095711,0.354081872,0.01646971,0.000131576,-0.055321544,0.155642589,0.02005456,0.375905695,0.756938963,1.132931077,-1.03990262,0.247664858
07-26 20:00:00+02:00,5.17106E-06,-7.06855E-05,9.70257E-07,-0.060300139,-0.000105173,-0.002655653,0.006975393,-0.071905156,-0.074354023,-0.195816592,-0.007423957,0.007199394,6.68462E-05,-0.069142104,0.155497571,0.04959507,0.553858893,3.658926477,-0.672215696,-1.728923153,0.342162256
07-26 21:00:00+02:00,1.48403E-06,-4.0302E-05,4.07582E-07,0.00719748,-0.000109433,-0.00074754,0.000464267,-0.087243598,-0.036868207,-0.203193349,0.027946638,0.000354478,1.67975E-05,-0.056857942,0.045939509,0.068029281,0.511502515,5.278630301,-1.47075288,-2.093219908,0.388129585
07-26 22:00:00+02:00,7.23705E-07,5.5278E-05,2.34008E-07,0.116559177,0.000501068,-0.00031928,3.42533E-05,0.043029639,0.025155487,0.05377256,0.306687924,0.003079857,3.21758E-06,0.006385871,0.04934448,0.188095931,18.3104801,5.897826854,-1.561643714,-2.241073938,18.3915346
07-26 23:00:00+02:00,-9.10387E-08,3.4742E-05,1.43708E-07,0.114243504,0.000391679,-0.000187811,0.000659536,0.050244814,0.020365007,0.054171358,0.29268433,0.002956314,-6.65675E-08,0.004366215,0.070564965,0.176255054,31.74998673,6.985862564,-1.986094153,-2.145773199,31.99167004
07-27 00:00:00+02:00,1.40909E-06,0.000146666,2.66953E-07,-0.052468859,0.001149378,0.000116274,0.007948581,0.030423794,0.042821412,-0.398187017,3.30848963,0.015004272,5.10167E-05,0.013133872,0.038257706,0.158899591,14.81208221,5.270809549,-1.81999793,-0.365754663,14.89316449
07-27 01:00:00+02:00,-2.84217E-14,0.000764045,-1.42109E-14,0.325554828,0.006241552,-0.004009593,0.065275514,0.396047587,0.259028025,-0.591184073,6.438465096,0.104293411,-2.52801E-05,0.026283462,-0.043235202,0.002204695,15.87721126,0.019727721,-1.42109E-14,-0.001125153,15.87721126
07-27 02:00:00+02:00,1.42109E-14,0.00061276,2.84217E-14,0.954495622,0.005775121,-0.006450473,0.081667783,0.260620592,0.249635155,-0.548482679,6.216491111,0.118991206,3.33463E-05,-0.01094901,-0.002772305,0.001913462,15.66120664,0.021943506,1.42109E-14,-0.000431963,15.66120664
07-27 03:00:00+02:00,-1.42109E-14,0.000541895,-1.42109E-14,1.008527963,0.005484469,-0.006877279,0.084073123,0.171117965,0.245823838,-0.513011551,5.48209803,0.121387629,9.81E-05,-0.040481791,0.024167017,0.00177308,1.44E+01,0.023212161,-1.42109E-14,-0.000130425,14.44556988
07-27 04:00:00+02:00,0,0.000411575,1.42109E-14,2.07381421,0.005265529,-0.010307127,0.125525821,0.115251684,0.245055173,-0.556545813,6.90246478,0.117119352,2.08E-04,-0.031790794,0.016432498,0.001661191,14.31684086,0.021954476,0,-0.00016666,14.31684086
07-27 05:00:00+02:00,-1.42109E-14,0.000725887,-1.42109E-14,3.735559607,0.012433056,0.000742367,0.168523553,-0.017581343,0.210368606,-0.666892866,8.844478446,0.071810608,0.000385535,0.007860751,-0.039067658,0.001324587,16.55307886,0.018000089,0,-0.002322665,16.55307886
07-27 06:00:00+02:00,0,0.000191778,1.42109E-14,2.729359641,0.0048295,-0.011871945,0.221186904,0.147237003,0.242778846,-0.575356177,6.994304659,-4.54E-02,5.33E-04,0.011180472,-1.08E-01,0.000216244,2.11E+01,0.00773148,0.001324988,1.427706424,21.0766612
07-27 07:00:00+02:00,-1.42109E-14,0,-1.42109E-14,-1.42109E-14,0,-1.42109E-14,0,0.494714171,-1.42109E-14,0,0,0.00E+00,-1.42E-14,-1.42109E-14,0.00E+00,-1.42109E-14,2.46E+01,-1.42109E-14,-1.42109E-14,2.675266147,24.98283669
07-27 08:00:00+02:00,1.68754E-14,1.13243E-14,6.08402E-14,0.00183084,-0.000836448,-0.001464563,-0.006522764,1.233465677,0.458600338,0.474602337,-0.015787772,0.005782023,8.50204E-06,3.56122E-05,-2.27E-01,0.080728175,9.68E-01,0.200397833,0.905366066,4.220919686,1.661039276
07-27 09:00:00+02:00,-2.66454E-15,1.06581E-14,1.77636E-15,0.032155744,-0.000584637,-0.002382701,-0.064373687,4.350544975,0.274572053,1.733632706,-0.00727542,0.079700249,-0.000275634,0.140558504,3.701106261,0.049736047,1.368129436,0.221531924,1.06581E-14,4.802930051,1.454612848
07-27 10:00:00+02:00,-1.42109E-14,0,-1.5099E-14,-0.002470223,-0.000313023,0.002258631,-0.031999246,4.088088279,0.428197608,1.662077697,-0.062738889,0.045198805,-0.00036992,0.247509655,1.296094238,0.049215322,0.827983879,0.436842726,4.44089E-15,5.076106058,0.895034761
07-27 11:00:00+02:00,-1.86517E-14,-0.000337823,-3.37508E-14,-0.003037855,-0.000374698,0.003490652,-0.019424352,3.961426706,0.458896217,1.638879559,-0.070328087,0.061479897,-0.000419638,0.19502836,1.540184028,0.048608631,0.900409917,0.533682375,-2.04281E-14,5.175001406,0.940451776
07-27 12:00:00+02:00,-8.88178E-15,-0.000482805,1.42109E-14,-0.003692564,-0.000278073,0.003896227,-0.019910002,3.626667391,0.465490033,1.616922616,-0.073590208,0.056186168,-0.000406684,0.167791106,1.358714088,0.045965713,0.617038566,0.519088654,-1.06581E-14,4.915199459,0.670105852
07-27 13:00:00+02:00,-2.39808E-14,-0.000478442,1.59872E-14,-0.005749385,-0.000680559,0.005317916,-0.030856782,2.89561828,0.514568432,1.369958352,-0.073665426,0.043988721,-0.000398242,0.170567586,1.261726097,0.042138562,0.166416516,0.592614532,-2.57572E-14,4.483765314,0.257545124
07-27 14:00:00+02:00,-1.06581E-14,1.59872E-14,1.59872E-14,-0.051986769,-0.000756098,-0.009043153,-0.052860609,3.968615002,0.156341043,1.91074878,0.006312604,0.09419257,0.001533925,-0.09094116,0.135888053,-0.024733995,0.12943444,0.598937901,4.44089E-15,2.834659212,0.287811082
07-27 15:00:00+02:00,-8.88178E-15,0,-3.9968E-15,-0.004252455,-0.000818994,-0.001083527,-0.041993362,3.098871663,0.251653603,1.654406667,0.029941128,0.072542543,-0.000194043,-0.01115062,0.237989589,-0.014395081,0.057825887,0.433992239,-8.88178E-15,3.375646844,0.226872323
07-27 16:00:00+02:00,2.75335E-14,0,3.28626E-14,-0.009211555,-0.001033347,-0.006740823,-0.020228682,3.017402335,0.225355194,1.662429909,0.01060133,0.067914852,0.000623487,-0.019057617,0.178844655,-0.02264582,0.126311796,0.472165145,-7.10543E-15,2.788581001,0.388402949
07-27 17:00:00+02:00,-7.99361E-15,4.44089E-16,-7.10543E-15,-4.88498E-15,-0.000999836,-0.007735097,0.003985395,3.795214341,0.153438143,1.760789458,0.087084026,0.068859229,-0.000155927,-0.015799922,0.342711656,-0.005423152,0.104119716,0.128252299,0.17327448,3.071603108,0.372517006
07-27 18:00:00+02:00,-1.42109E-14,0.449925229,2.22045E-14,0,-0.202056864,-0.096135657,0.017168277,2.577316544,0.063635273,0.716340393,0.047383936,0.046338473,-3.51001E-05,0.009360382,-0.029815151,-0.023127479,0.228954031,0.430274484,0.759243136,3.268641138,0.38502882
07-27 19:00:00+02:00,3.79535E-06,0.97754205,4.69336E-07,-0.098894896,-0.107339691,-0.186560741,0.01649781,0.371604104,0.037823946,0.262747695,0.015689884,0.024325359,-3.05438E-05,0.000695294,-0.028482617,-0.016364899,0.211575683,2.262921549,-0.41898309,-0.193649489,0.213500988
07-27 20:00:00+02:00,-8.68215E-08,2.26327E-05,1.48272E-07,0.148421008,0.000225234,-0.000238846,0.000618683,0.039861274,0.009970068,0.031943523,0.040690142,0.001465994,3.42078E-05,0.000705653,0.008950191,0.040973342,0.458791047,4.707320342,-1.373167569,-2.203851977,0.382674443
07-27 21:00:00+02:00,-2.53317E-06,2.81495E-05,2.90638E-08,0.404608774,0.000416421,-0.000997292,0.003020369,0.036354669,0.023543229,0.074790096,0.551042783,0.006276069,6.11555E-05,0.003321916,0.022931118,0.128117939,0.484556954,6.36311447,-1.329766604,-1.874510975,0.406219123
07-27 22:00:00+02:00,-3.89466E-06,1.49161E-05,-2.55901E-07,0.400060422,0.000305538,-0.000741293,0.00373081,0.039759314,0.020854027,0.063328969,1.04251024,0.005989909,5.76171E-05,0.003851052,0.125751925,0.220374104,0.526977028,6.829793761,-2.466863617,-2.465923655,0.307264009
07-27 23:00:00+02:00,-4.12395E-06,0.0004731,-2.72828E-07,2.070805553,0.003663193,-0.004563116,0.099931269,-0.234054816,0.181101559,-0.94101312,6.539113417,0.144418151,0.001120309,0.084227456,0.033145942,0.175515452,17.37535894,4.82600993,-1.490124141,0.312655327,17.40422099
07-28 00:00:00+02:00,-2.13163E-14,0.000476256,0,2.226630253,0.004787267,-0.010821482,0.109218333,0.233517146,0.272353387,-0.581244708,8.306460966,0.143941064,0.000695531,-0.01674665,0.04537611,0.001036064,19.67548283,0.057288386,-2.13163E-14,-0.001780669,19.67709624
07-28 01:00:00+02:00,-4.26326E-14,0.000404564,-1.42109E-14,1.492169063,0.004327284,-0.009491298,0.110574487,0.020879237,0.229304462,-0.503822194,5.188094675,0.143070041,0.000550647,-0.100291578,0.07720316,0.001229876,32.0575547,0.007634035,-5.68434E-14,-0.000875966,32.05686771
07-28 02:00:00+02:00,7.10543E-15,0.000381878,0,0.676964713,0.003970626,-0.007349231,0.11063923,-0.043279896,0.206090715,-0.418033583,2.127743132,0.138742337,0.000342552,-0.195569639,-0.015546905,-0.003970422,19.90036009,-0.00131948,0,-0.002728085,19.89969844
07-28 03:00:00+02:00,-1.42109E-14,0.000376264,7.10543E-15,0.231921038,0.003875128,-0.006367805,0.108197185,-0.086574957,0.158094384,-0.371202592,0.51530614,0.134687485,0.000128657,-0.238824901,-0.066274113,-0.003507672,18.54465604,0.009998352,-2.13163E-14,0.015316757,18.53719881
07-28 04:00:00+02:00,0,0,0,0.173776896,0,0,0,0.070455748,0,-0.172993331,0,0,0,-0.082616716,0,0,17.18873156,0,0,0,17.18873156
07-28 05:00:00+02:00,0,0,0,0.436430977,0,0,0,0.086559859,0,0,0,0,0,0,0,0,20.4903755,0,0,0,20.4903755
07-28 06:00:00+02:00,0,0,0,0,0,0,0,0.068133219,0,0,0,0,0,0,0,0,26.27620301,0,0,0.197865737,26.27620301
07-28 07:00:00+02:00,0,0,0,0,0,0,0,0.100076307,0,0,0,0,0,0,0,0,31.892662,0,0,1.232026603,31.892662
07-28 08:00:00+02:00,0,0,0,0,0,0,0,0.356759416,0,0,0,0,0,0,0,0,32.25615246,0,0,3.093468621,32.25615246
07-28 09:00:00+02:00,-3.55271E-15,-0.000117548,2.13163E-14,-0.00170646,-0.000542545,0.000120308,-0.013063168,0.468542834,0.061645875,0.213742758,0.016342911,0.017568258,-8.96221E-05,0.069927619,0.592317613,-0.005305303,14.98327425,0.218183216,-3.55271E-15,4.094412866,14.79744046
07-28 10:00:00+02:00,1.95399E-14,-0.000131668,3.55271E-14,-0.005461518,-0.001059833,0.001048426,-0.015931379,0.821662058,0.094452799,0.270864414,0.007895544,0.018310205,-9.00714E-05,0.082422304,0.763656623,-0.005139342,9.80683985,0.23221389,0,4.228835804,9.653549358
07-28 11:00:00+02:00,0,-0.000123638,2.66454E-15,-0.007651177,-0.001482187,0.001891133,-0.016102269,0.970315134,0.113627148,0.356174894,-0.006634327,0.020481749,-9.74556E-05,0.111308565,0.813869316,-0.004446505,0.048757324,0.240676616,-4.44089E-16,3.81650329,0.323913774
07-28 12:00:00+02:00,7.10543E-15,1.77636E-14,6.66134E-15,-0.059443239,1.77636E-14,-0.001654083,0.068438864,3.01901046,0.154784783,1.68933776,0.355326708,0.383082541,-0.000161283,0.005274904,-0.047875537,-0.025921717,0.194781978,0.569783753,2.66454E-14,2.207484434,0.408355573
07-28 13:00:00+02:00,3.57492E-14,3.33067E-14,4.06342E-14,-0.068539256,3.4639E-14,-0.001698372,0.069621732,2.762971542,0.168568851,1.545832737,0.346097425,0.357992207,-0.00012347,0.003165823,-0.047922592,-0.025924472,0.204066838,0.589581122,2.04281E-14,1.985170722,0.42782105
07-28 14:00:00+02:00,1.39888E-14,1.04361E-14,2.06501E-14,-0.07430956,3.04201E-14,-0.001700961,0.060990417,2.394403358,0.185569242,1.35990344,0.500126668,0.466070223,-0.000108224,0.0025517,-0.044249859,-0.021984661,0.181806893,0.658285687,1.73195E-14,1.649940046,0.381153631
07-28 15:00:00+02:00,-4.44089E-15,2.15383E-14,2.13163E-14,-0.128445976,7.99361E-15,-0.001740796,-0.015422842,2.056583531,0.194504345,1.097160802,0.435687927,0.341706432,-9.76066E-05,-0.00171577,-0.051777595,-0.02400811,0.183212693,0.632714228,5.10703E-15,1.616732901,0.384100855
07-28 16:00:00+02:00,2.02061E-14,2.88658E-15,2.10942E-14,-0.522696277,1.22125E-14,2.22045E-14,0.006428484,2.276633381,0.120286282,1.306603974,0.975125034,0.460439289,-0.000304947,0.003250036,0.001070812,0.003682497,3.46E-01,0.710066202,0.082614511,1.422619308,0.402070567
07-28 17:00:00+02:00,-1.24345E-14,-1.19904E-14,-5.32907E-15,-0.468521383,-1.06581E-14,-3.55271E-15,0.121939756,2.655809846,0.076348433,1.81285567,1.517772732,0.578637462,-5.18891E-05,0.001997264,0.007911503,0.003622584,0.403033329,1.088027376,0.073867993,1.622160639,0.372554109
07-28 18:00:00+02:00,8.88178E-15,0.003655369,-3.55271E-15,-0.250627235,9.76996E-15,0.030005223,0.201154298,3.179946731,0.046940415,2.297316922,2.118860953,0.454509044,-0.000127232,3.07353E-05,-0.032953405,0.004112454,0.412958292,1.332198449,0.148621075,2.028210822,0.377796045
07-28 19:00:00+02:00,9.76996E-15,0.775662003,7.10543E-15,3.701427802,-0.062562032,-0.059750404,0.004989789,1.584001144,-0.010344996,0.00188855,9.69079E-05,0.006082748,-4.58297E-06,-0.001906087,-0.030449127,0.005571823,0.405900438,2.389075142,8.88178E-16,2.197994887,0.532321308
07-28 20:00:00+02:00,5.06443E-06,0.411649733,5.73025E-07,0.551175318,-0.015314884,-0.065877857,0.001499633,0.059493225,0.001578447,0.00285933,-0.000653703,0.001577569,-1.04567E-06,-0.000514541,0.004847783,0.056396736,0.461979931,5.055942011,-0.521657007,-2.665343177,0.420248677
07-28 21:00:00+02:00,2.45295E-06,-6.94862E-06,4.88355E-07,-1.51583E-05,3.85481E-06,-6.76373E-06,-5.02291E-05,0.029095248,-0.001055921,-0.002215412,4.56025E-05,-4.52968E-05,1.60303E-07,0.00169506,0.026946041,0.094038264,0.532585058,8.230915993,-0.879143642,-2.948532858,0.252507234
07-28 22:00:00+02:00,1.79102E-06,-7.16547E-06,2.56439E-07,-6.51674E-05,-0.000270261,-6.63945E-06,-4.70657E-05,0.135375471,-0.001468623,-0.004421357,0.701178085,-3.79794E-05,2.48601E-07,0.001878089,0.043219207,0.086547209,0.479095093,8.454541643,-1.102735376,-1.085974669,0.169545957
07-28 23:00:00+02:00,7.10543E-15,0.00259361,4.9738E-14,0.001518333,-0.026087201,-0.002767883,1.392E-05,0.799552901,-0.000627947,-0.13822716,0.016261131,2.33379E-05,1.33038E-06,0.001925154,0.010867511,-0.02408348,0.029353371,2.653457398,2.84217E-14,1.047395345,0.009954547
07-29 00:00:00+02:00,0,0,0,0,0,0,0,0.318825983,0,0,0,0,0.00E+00,0,0,0,8.48E+00,0,0,0.192835878,8.482276723
07-29 01:00:00+02:00,0,0,0,0,0,0,0,0.254945685,0,0,0,0,0.00E+00,0,0,0,1.63E+01,0,0,0.068616806,16.32470279
07-29 02:00:00+02:00,0,0,0,0,0,0,0,0.143726207,0,0,0,0,0.00E+00,0,0,0,15.92215464,0,0,0,15.92215464
07-29 03:00:00+02:00,0,0,0,0,7.10543E-15,0,0,0.138064256,0,7.10543E-15,0,0,0,0,0,0,13.21644834,0,0,7.10543E-15,13.21644834
07-29 04:00:00+02:00,0,0,0,0,0,0,0,0.143558313,0,0,0,0,0,0,0,0,13.05354231,0,0,0.055924011,13.05354231
07-29 05:00:00+02:00,-4.26326E-14,0.000763687,-2.84217E-14,-0.164452194,0.005704733,-0.001124047,0.024726195,0.243690732,0.26963466,-0.416643705,1.787006722,0.030001118,-4.53838E-05,-0.033774094,-0.026588897,-0.003147356,24.7948792,-0.0005622,-4.26326E-14,2.296973648,25.11941901
07-29 06:00:00+02:00,2.46353E-06,0.000450136,2.21386E-06,1.066055086,0.005444057,-0.004781154,0.041124318,0.701161218,0.243231321,-0.395973751,4.500348224,-0.042851618,-0.000101874,0.558204271,2.396648206,0.848846454,37.24055684,3.09850123,0.002553902,4.325767797,40.46506999
07-29 07:00:00+02:00,9.11188E-05,6.83431E-05,1.42045E-05,0.171664045,-0.002487837,-0.006560543,0.004300386,3.415438849,0.408396069,1.356182937,-0.035475866,0.025057927,9.14331E-05,0.762361494,4.708377919,2.012361987,44.88604413,5.364103876,0.002940826,1.976988607,48.33971763
07-29 08:00:00+02:00,-0.005115159,-0.006325772,-0.001792888,0.325850242,1.24345E-14,0.006424409,0.009911967,5.18727788,0.398868369,1.679344079,0.338111777,0.057453569,6.54529E-05,0.730140689,5.230019159,2.33E+00,47.70474279,5.715442764,0.003349058,1.587847851,51.37363307
07-29 09:00:00+02:00,3.90799E-14,3.19744E-14,3.19744E-14,0.177078029,2.66454E-15,0.001969532,0.000951816,5.630515774,0.386793943,1.784261766,0.400917603,0.119000462,0.000117606,0.804458632,5.40988162,1.989597092,48.660221,5.350285069,0.004133042,1.770290392,52.18680628
07-29 10:00:00+02:00,2.39808E-14,-7.10543E-15,-1.06581E-14,0.133742284,-1.24345E-14,-0.005943701,0.021188626,5.792031962,0.353375919,1.761515473,0.490146652,0.18328581,0.000102392,0.849611152,4.57E+00,0.985922493,43.36227092,3.683442271,0.003533581,2.398930424,46.37710779
