06-04 04:00:00+02:00,0.0,0.0,0.029398491131987496,0.4598912091144322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138787123542968,0.0,0.0,0.07655420263681591,0.0,0.04194685105341236,0.28747619717748507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-04 05:00:00+02:00,0.0,0.46779928847679386,0.29640749531600236,1.0,0.0,0.0,0.0,0.0,0.0,0.04597752819859611,0.350897276715147,0.0,0.0,0.0,0.0,0.48759929113348943,0.04538581074445782,0.0,0.10725846452736316,0.0,0.012397400186842053,0.03659663256733503,0.0,0.0,0.0,0.0,0.38137184034210025,0.0,0.0,0.0,0.5657787731890462,0.0,0.0,0.0
06-04 06:00:00+02:00,0.0,0.0,0.20641471185450372,0.9952797043290361,0.0,0.0,0.043879282575346144,0.0,0.0,0.08344515185479748,0.30216484798804366,0.0,0.0,0.0,0.0,0.004601499663980102,0.0,0.0,0.1347033698159204,0.0,0.0,0.0,0.05746367991967016,0.0,0.0,0.0,0.27060308137622513,0.0,0.0,0.0,0.1290593964284008,0.0,0.0,0.0
06-04 07:00:00+02:00,0.0,0.0,0.0,0.09702228054754382,0.0,0.0,0.4071950094022164,0.0,0.0,0.0007895677661209346,0.0,0.28996706553790164,0.0,0.0,0.0,0.02033998317838973,0.31316526297132274,0.4046773334392496,0.1413483110199005,0.0,0.0,0.7377421694384428,0.0,0.0,0.0,0.0,0.3570760037146662,0.0,0.0,0.0,0.13087258080535752,0.2647306580516073,0.0,0.0
06-04 08:00:00+02:00,0.7252377684545243,0.0,0.1131873525270067,0.2752878067891799,0.0,0.0,0.17699002164023525,0.0,0.4698523829990752,0.21696565582909555,0.0,1.0,0.7142710111525705,0.1308561694471332,0.21895271809795247,0.04741810013650554,0.6790978804799531,0.8130998670156422,0.4829402089353234,0.16393956829371786,0.8413556157344514,0.8224436296705555,0.033402251150760565,0.24364455775498978,0.0,0.0,0.2894538030188637,0.7722142657256493,0.0,0.0,0.14887813088459534,0.2937188091194107,0.11187612031470734,0.0
06-04 09:00:00+02:00,0.7078788413887587,0.0,0.12463795128104327,0.4390998511178838,0.0,0.0,0.16847615530505414,0.0,0.4431390435314452,0.28605483950082355,0.09247146542256442,1.0,0.6949908068825232,0.0,0.0,0.0,0.5008539029392567,0.879422479682294,0.5069801905163926,0.2664246228709209,0.9245177547296805,0.8246366060404248,0.021492397523765524,0.14937085625402613,0.0,0.11504222807546105,0.25537393937928343,0.831194810238986,0.0,0.0,0.10526696176972278,0.26534188716033025,0.4844539847236148,0.0
06-04 10:00:00+02:00,0.6676933458047376,0.0,0.0,0.6294017987494749,0.0,0.0,0.21116085731415554,0.16522582465943672,0.43338065520097857,0.33816090081687467,0.09723839374956217,1.0,0.6524599826655328,0.0,0.0,0.04819547342299474,0.42296464736262823,0.9229441230830137,0.0,0.40275380371234176,0.9417766637636444,0.8233490404664615,0.0,0.0,0.0,0.0,0.31605461946327623,0.8581517801409828,0.0,0.0,0.0626484345073691,0.25513785025964697,0.4781033140566765,0.0
06-04 11:00:00+02:00,0.6215686865711745,0.0,0.020826205738678806,0.35040626968201566,0.0,0.0,0.2813800444084384,0.015254555681763655,0.41814243240934723,0.35786678463736754,0.2110924888742584,1.0,0.6074772694063815,0.0,0.0,0.10630035410356756,0.41381539193737193,0.9355450406707829,0.0,0.38240440726331254,0.9771979549028231,0.8303367320754358,0.0,0.0,0.0,0.0,0.41937261440118556,0.8843989031584688,0.0,0.0,0.02496104290056685,0.2894048415220538,0.5316303891334389,0.0
06-04 12:00:00+02:00,0.5949305800120062,0.0,0.10549302472670039,0.2655587122987806,0.0,0.0,0.30992137076597326,0.0,0.4230032069921834,0.36810970369659163,0.05943211622166214,1.0,0.581553997722406,0.0,0.0,0.02815620665390707,0.4162366331665204,0.9407210580206533,0.0,0.36581905178114127,1.0,0.7607391944819724,0.0,0.0,0.0,0.0,0.4689300128572887,0.9004810123433082,0.0,0.0,0.09584946668471077,0.30535726854759326,0.5552286632249757,0.0
06-04 13:00:00+02:00,0.5752366542314351,0.0,0.41503949968009884,0.8673956123559369,0.0,0.0,0.11032182381656586,0.0,0.41821480792298926,0.35706020472394595,0.21452554045527253,1.0,0.5657840987247029,0.0,0.0,0.208474907867155,0.4148807380743341,0.9360386666308891,0.0,0.3248942024752078,0.9944844516557345,0.8283309554208965,0.042973001135042474,0.0,0.0,0.0,0.27522826492778896,0.8937336524945013,0.0,0.0,0.3022447192592671,0.39684923059340227,0.581954205303147,0.0
06-04 14:00:00+02:00,0.6032761260264929,0.0,0.38838880229134964,0.8315899113682304,0.0,0.0,0.07463523453715043,0.0,0.4267640656269682,0.33128492958752864,0.23316235028774213,1.0,0.595065158790435,0.0,0.0,0.0,0.41299216991805676,0.9058162750576711,0.0,0.31796006194987364,0.9545414200213554,0.8282539686403607,0.0,0.0,0.0,0.0,0.0,0.8629513209854844,0.0,0.0,0.12835283622601282,0.41655130946660135,0.6295834545083604,0.0
06-04 15:00:00+02:00,0.6450345852230527,0.0,0.36460509876608377,0.5954249186049319,0.0,0.0,0.04126932759107382,0.2886607960259601,0.4795387448902786,0.2882738753353403,0.0,1.0,0.6347416326356066,0.0,0.0,0.0,0.41318586921568623,0.8538637016535776,0.0,0.3595036115492676,0.8970334750341141,0.8163860969197613,0.0,0.0,0.0,0.0,0.0,0.8166654445751769,0.0,0.0,0.12247369360341152,0.4353287937755379,0.6725503475344696,0.0
06-04 16:00:00+02:00,0.7107933417947052,0.4699713974014734,0.42271843472499043,0.5460599193388082,0.0,0.0,0.07191524282381695,0.29597665266081513,0.5238209908741721,0.2427568449378198,0.0,1.0,0.6943788785205758,0.0,0.11208657794632572,0.0,0.49129018705876504,0.7935788989611067,0.5,0.3475856564289415,0.8407482035274791,0.8175484384638264,0.0,0.22442184262513454,0.0,0.14458017453039296,0.0,0.7702235058278726,0.0,0.0,0.12408620959488269,0.4255936758264456,0.6601158769462975,0.0
06-04 17:00:00+02:00,0.7305370091667023,0.0,0.3681992628979823,0.4979774695389231,0.0,0.0,0.04294921870727825,0.25922461620055787,0.545604528157193,0.17861920111419927,0.003890647181646653,1.0,0.7111551947761199,0.0,0.39265595609506043,0.0,0.5040836136151009,0.731903135257323,0.5697951980666309,0.12648638889640157,0.8311759356409423,0.8213729578410782,0.0,0.23296698049075132,0.0,0.12686035242822213,0.0,0.7435263646163677,0.0,0.0,0.13452959795309163,0.4470187266478334,0.6853710702042255,0.0
06-04 18:00:00+02:00,0.7388886846517413,0.0,0.3028343047559718,0.4118036336918066,0.0,0.2678680854760274,0.001135611855564378,0.20672442818875306,0.5674981630070492,0.09823083228328955,0.0,1.0,0.49741064840917965,0.09409436202187094,0.8196849685996651,0.0,0.498825549145449,0.666850327462315,0.5447558956039531,0.12954012372523846,0.853797724737777,0.7104237539423798,0.0,0.0,0.0,0.07868435692841691,0.0,0.7292979022820835,0.0,0.0,0.13523339328358205,0.4511523325871589,0.10748883800128443,0.0
06-04 19:00:00+02:00,0.0,0.0,0.32074957486239153,0.9194043757438373,0.0,0.0,0.0,0.0,0.0,0.08046125683496276,0.0,0.3205651549700182,0.0,0.0,0.0,0.0,0.34384229987490544,0.35526786661100285,0.18757566273134327,0.0,0.2440271478464275,0.8399980485420591,0.0,0.0,0.0,0.0,0.0,0.20557658494898576,0.0,0.0,0.1386511114285714,0.0,0.0,0.0
06-04 20:00:00+02:00,0.0,0.0,0.25380100255280574,1.0,0.0,0.0,0.0,0.0,0.0,0.1854675324057703,0.0,0.06213489300372428,0.0,0.0,0.0,0.0,0.0,0.0,0.12844310556716412,0.0,0.0,0.8872219096933416,0.13604109205601211,0.0,0.0,0.0,0.5889802388474294,0.0,0.0,0.0,0.14752776746268653,0.0,0.0,0.0
06-04 21:00:00+02:00,0.0,0.04337870750920016,0.32700501707419677,1.0,0.0,0.0,0.0,0.0,0.0,0.15825406447905743,0.23394884362461738,0.0,0.0,0.0,0.0,0.5352358960298328,0.0,0.0,0.1535388799004975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30007401379663534,0.0,0.0,0.0,0.6120812055948672,0.0,0.0,0.0
06-04 22:00:00+02:00,0.0,0.5771743194988425,0.4106535199223992,1.0,0.0,0.0,0.11346650464586287,0.0,0.0,0.10837803852797188,0.4822848069480942,0.0,0.0,0.0,0.0,0.5150199012044161,0.022424649541420125,0.0,0.12422267905472635,0.0,0.22416135470279805,0.0,0.023252928457609734,0.0,0.0,0.0,0.22726119767174935,0.0,0.0,0.0,0.6038244564268128,0.0,0.0,0.0
06-04 23:00:00+02:00,0.0,0.0,0.04710612336388506,0.4068376472567812,0.0,0.0,0.0,0.1789545923697222,0.0,0.07161307925403268,0.5124805032547319,0.0,0.0,0.05271412690946107,0.0,0.19063983401058962,0.04803688151425071,0.0,0.10023030731343284,0.09446198949675662,0.4447965418144646,0.28354875850526945,0.0,0.0,0.0,0.10150511686888099,0.0,0.26826568998530126,0.0,0.0,0.0,0.0,0.0,0.0
06-05 00:00:00+02:00,0.0,0.0,0.0,0.15680980488455243,0.0,0.0,0.0,0.0,0.0,0.0,0.236078326236586,0.0,0.0,0.0,0.0,0.01364224635822521,0.0,0.0,0.08647268952736317,0.0,0.25322409484190034,0.40898716644984257,0.0,0.0,0.0,0.05519695194800117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-05 01:00:00+02:00,0.0,0.0,0.0,0.10488349836577904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07737122592039801,0.0,0.17830377348739224,0.35269841794282614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-05 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07484108930348259,0.0,0.07512038124598212,0.29563906374318794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-05 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07660691380597014,0.0,0.05492093811659743,0.2830514011988366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-05 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818868169402985,0.0,0.05634081855418059,0.29497612561591274,0.23790368572156387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-05 05:00:00+02:00,0.0,0.0,0.06377633153343544,0.2702138157308272,0.0,0.0,0.0,0.04129184479502506,0.0,0.0,0.571096438586286,0.0,0.0,0.0,0.0,0.19325400641791043,0.12742208878475128,0.0,0.11379465077114427,0.0,0.25915095757052725,0.2954732323888755,0.9324779879213445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-05 06:00:00+02:00,0.0,0.7347445109938221,0.4377929440832456,0.027133853299261344,0.0,0.0,0.5154547147176209,0.3216604890117254,0.0,0.013232400496675827,0.4944803166128555,0.0,0.0,0.011631435549152429,0.0,0.9810640920631036,0.3071439557633341,0.0,0.09886975681343282,0.18835941933735986,0.42679367747681085,0.20080821771411234,0.722783480675384,0.0,0.0,0.13556105208125413,0.0,0.12596537922313092,0.0,0.0,0.7088488991031292,0.7160087211998005,0.1871444403740693,0.0
06-05 07:00:00+02:00,0.0,0.49268260063744296,0.22815278488381757,0.0,0.0,0.0,0.8526647802955388,0.0,0.0,0.059193523144493304,0.0,0.24272083031559766,0.0,0.0,0.0,0.7795162042475288,0.12617346387720144,0.08985597974622411,0.278344106880597,0.0,0.10359117557923388,0.4488835767453395,0.2947909953758747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541773797414726,0.0,0.0,0.0
06-05 08:00:00+02:00,0.0,0.8495797954709271,0.5094480088853677,0.4737157220308282,0.0,0.0,0.9106751448390433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8783203891175597,0.4020481595405327,0.2918888996362079,0.0,0.15703860393517086,0.7196604603662087,0.8225784650994674,0.2834257426689315,0.0,0.0,0.0,0.6574866876006573,0.45917381464266416,0.0,0.0,0.6275265890304029,0.5746235631790281,0.0,0.0
06-05 09:00:00+02:00,0.0,0.7907042314416945,0.4711977031525605,0.016371381376929284,0.0,0.0,0.8711675907559822,0.0,0.0,0.0,0.0,0.6816944942307753,0.0,0.0,0.0,0.8306763640858543,0.0888756851848287,0.4082249879163068,0.0,0.20917977483326797,0.48898078523786914,0.8206270632367026,0.4039269408289086,0.0,0.0,0.0,0.26494449478488946,0.08304725953650026,0.0,0.0,0.5927313849946981,0.6160927844439175,0.0,0.0
06-05 10:00:00+02:00,0.0,0.6819562588372189,0.36696080417915233,0.5480866140875382,0.0,0.0,0.789704621225534,0.0,0.0,0.0,0.0,0.5256218384408812,0.0,0.0,0.0,0.7857442500021417,0.0,0.47669123127218554,0.0,0.22350998264684663,0.43409378954222505,0.8200932215390352,0.657500049087616,0.0,0.0,0.0,0.8036337114650163,0.0,0.0,0.0,0.555152975971985,0.6168263787001581,0.0,0.0
06-05 11:00:00+02:00,0.62575583578636,0.402770708520683,0.2865619481635697,1.0,0.4565688778171506,0.0,0.009752244993115056,0.18931103465207944,0.385303712424403,0.3587459124805942,0.04679325526072582,1.0,0.5948374138523516,0.0,0.0,0.21649167976226572,0.409941405958443,0.9010781181010705,0.0,0.35220732979594993,0.8750998878866505,0.8250190574935657,0.0,0.0,0.0,0.0,0.7828640480099501,0.8279707974305595,0.0,0.0,0.3079304251267181,0.4687729410208083,0.7578899855258905,0.0
06-05 12:00:00+02:00,0.5948892629860514,0.28015007064757935,0.04627689131936904,1.0,0.0,0.0,0.07916854277272306,0.0,0.3852493682327691,0.3517254902373881,0.024587836154948115,1.0,0.5661280882172353,0.0,0.0,0.35072248786139704,0.5024152674613618,0.9010485366468436,0.0,0.2389810008447465,0.9221153082735973,0.8238657103830305,0.0,0.0,0.0,0.0,0.8975208205489782,0.8517503346755722,0.0,0.0,0.42181790601339353,0.4924793965404129,0.795709672876604,0.0
06-05 13:00:00+02:00,0.588920678644608,0.29005673422252365,0.06027822329404903,1.0,0.45044154520851476,0.0,0.0742275357441536,0.0,0.3833542976524795,0.3511986939890315,0.03532596286269534,1.0,0.5653212942672026,0.0,0.0,0.23582501785595844,0.5517062642539243,0.8992685577101579,0.0,0.19670219361976682,0.932921270943675,0.8204775294483346,0.0,0.0,0.0,0.0,0.9086436301362063,0.8575780485206077,0.0,0.0,0.32700372436694086,0.49256797546871794,0.7951999543361012,0.0
06-05 14:00:00+02:00,0.5917511559100928,0.2836917995527106,0.055625748094929026,1.0,0.0,0.0,0.09009588390917732,0.0,0.40736898425692214,0.3233819267853313,0.14479893227466267,1.0,0.5764645604172038,0.0,0.0,0.04222356003424602,0.5848356446731089,0.8646877467080628,0.0,0.11729286692770056,0.9402477666975639,0.815572987900904,0.0,0.0,0.0,0.0,0.9429953464618289,0.8523760682048681,0.0,0.0,0.1677152780677332,0.5069821872576473,0.8189200030547044,0.0
06-05 15:00:00+02:00,0.6227567246171976,0.29066243354407795,0.05839758192421082,1.0,0.0,0.0,0.0724872917420073,0.0,0.4626182171517075,0.2824119608066775,0.16260208473575663,1.0,0.6099189521198944,0.0,0.0,0.06579714529194221,0.408779210172666,0.812092936110261,0.0,0.08325803611311645,0.9251329948317029,0.8135990053172206,0.0,0.0,0.0,0.0,0.9379183688031285,0.8303223173976176,0.0,0.0,0.19398556912017217,0.5034321680950198,0.8066050754502126,0.0
06-05 16:00:00+02:00,0.666018537955047,0.28051866115085977,0.04438535855251003,1.0,0.0,0.0,0.06000977723447382,0.0,0.5158714485918797,0.2314466343618803,0.17432078292066733,1.0,0.6513714354675599,0.11290811323383082,0.0,0.33216815046944054,0.4113941506994439,0.7574742130818667,0.38655857750239875,0.03871828835798844,0.8978220046636523,0.8142985415841679,0.0,0.0,0.0,0.0,0.9744342171480044,0.7981611029337657,0.0,0.0,0.41926486221474424,0.5047783801830192,0.8005883585474003,0.0
06-05 17:00:00+02:00,0.7194707018901614,0.2869118011706821,0.060548499656417294,1.0,0.0,0.0,0.04012302017090343,0.0,0.5525024444257676,0.19736897313515678,0.1964643240303107,1.0,0.7001503499904093,0.011470238061052405,0.6396797558054387,0.32552343904044273,0.471154802850999,0.7088737988557723,0.5195551658127615,0.052817932314959064,0.8417289915565904,0.8358017551345334,0.0,0.0,0.0,0.20810508727816823,0.9493667308299191,0.7556390974653804,0.0,0.0,0.4177925696679274,0.48550265737855586,0.7718145834316619,0.0
06-05 18:00:00+02:00,0.7318218493117743,0.32862152859548777,0.12175391702902776,1.0,0.0,0.0,0.018280498942084278,0.275532364688841,0.5631981302433974,0.13026900886076492,0.0,1.0,0.6041936188633481,0.07632970574686167,0.8248241651711066,0.0,0.44772969615814606,0.6448141429045122,0.5454753831239549,0.0,0.7814075647912655,0.7843348829828972,0.0,0.0,0.0,0.21360792093560987,0.797858478524344,0.6997605389487358,0.0,0.0,0.14031922729211085,0.12567417437306233,0.1485424316058635,0.0
06-05 19:00:00+02:00,0.0,0.3699462386835712,0.19461674790915934,1.0,0.0,0.18488222410611613,0.0,0.0,0.0,0.1496929469962805,0.0,0.695724228641439,0.0,0.0,0.4377659222655089,0.0,0.6147083984365808,0.0,0.27986927775124376,0.0,0.5612177789059442,0.0,0.0,0.0,0.0,0.0,0.6298027335388723,0.5664605097333303,0.0,0.0,0.14949538530916842,0.0,0.0,0.0
06-05 20:00:00+02:00,0.0,0.38606061564719807,0.21273716681873583,1.0,0.0,0.0,0.0,0.0,0.0,0.18337495596130826,0.0,0.16376955690802197,0.0,0.0,0.0,0.21282648931565049,0.0,0.0,0.12175133927611939,0.0,0.05277445936650595,0.8846788565914196,0.0,0.0,0.0,0.0,0.6449941816537907,0.0,0.0,0.0,0.3450771504368688,0.0,0.0,0.0
06-05 21:00:00+02:00,0.0,0.442048069297038,0.27181986653462253,1.0,0.0,0.0,0.0,0.0,0.0,0.1656355587362873,0.0,0.0,0.0,0.0,0.0,0.14897380827754844,0.0,0.0,0.15405720649253732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558506151220538,0.0,0.0,0.0,0.29448549711636346,0.0,0.0,0.0
06-05 22:00:00+02:00,0.0,0.5411467864775849,0.3827302641357492,1.0,0.0,0.0,0.0,0.0,0.0,0.1201354627826484,0.5857717018378477,0.0,0.0,0.0,0.0,0.49160322012509516,0.02975783280614516,0.0,0.1267440304477612,0.0,0.2404555620516586,0.0,0.06090909219609708,0.0,0.0,0.0,0.35490969900305047,0.0,0.0,0.0,0.600652310256478,0.0,0.0,0.0
06-05 23:00:00+02:00,0.0,0.0,0.11986072403684284,0.4961058245582236,0.0,0.0,0.0,0.16568498915286098,0.0,0.08270568616695625,0.5146858699539025,0.0,0.0,0.024210170155141406,0.0,0.23475190412935318,0.061552519813680595,0.0,0.10201370221393034,0.07993088687673686,0.4615257583418849,0.29404461716255836,0.13739091421160327,0.0,0.0,0.08822525227674258,0.0,0.2848109404410155,0.0,0.0,0.0,0.0,0.0,0.0
06-06 00:00:00+02:00,0.0,0.0,0.010660200737781081,0.2182862702884613,0.0,0.0,0.0,0.0,0.0,0.0019981684794742817,0.4194952032027381,0.0,0.0,0.0,0.0,0.24274419823653098,0.02355362195422665,0.0,0.087114008880597,0.0,0.30078481729026635,0.36002164012247184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-06 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06905349510332852,0.0,0.0,0.0,0.0,0.0,0.02829338002892272,0.0,0.08005949604477611,0.0,0.25155583486566335,0.28508498833053303,0.011902108549399078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-06 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08234811524622224,0.0,0.0,0.0,0.0,0.0,0.06937078540028706,0.0,0.0762027947761194,0.0,0.26094331552699945,0.23687816185345634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-06 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08636156025134832,0.0,0.0,0.0,0.0,0.0,0.0804441902246353,0.0,0.07743272228855722,0.0,0.2564779387145452,0.22386127967644504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-06 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08206342976014885,0.0,0.0,0.0,0.0,0.0,0.1131323488378697,0.0,0.08189560213930348,0.0,0.29483040355340845,0.24609965924858287,0.08164607494838673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-06 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09791534285990058,0.0,0.06913384020744325,0.5725656828057346,0.013759676764180818,0.0,0.0,0.0,0.23658565325870648,0.33382460813965614,0.0,0.1115983516169154,0.0,0.49273319131143006,0.14973001454218818,0.4332575430582117,0.0,0.0,0.1129076653155569,0.0,0.31586853481751337,0.0,0.0,0.0,0.0,0.0,0.0
06-06 06:00:00+02:00,0.0,0.3037219840122024,0.10522975223475235,1.0,0.0,0.0,0.19430934008149553,0.0,0.0,0.1360756449322768,0.49294590778282243,0.0,0.0,0.0,0.0,0.21716030400497513,0.0440208398814826,0.0,0.11705493740547261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7614853955907567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-06 07:00:00+02:00,0.0,0.0,0.061530484819064646,1.0,0.0,0.0,0.4845616618688162,0.0,0.0,0.0,0.0,0.4070286432851843,0.0,0.0,0.0,0.1975549195024876,0.28436484557374186,0.47718304522748173,0.28461503494278606,0.0,0.1152064942635202,0.6739863125030089,0.5846364911363325,0.0,0.0,0.0,0.2992971394776115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-06 08:00:00+02:00,0.0,0.558440710000257,0.2005019662104095,1.0,0.0,0.0,0.6724570263768873,0.0,0.0,0.0,0.0,0.1175642402562642,0.0,0.0,0.0,0.8107970804739613,0.0,0.1560315380986511,0.0,0.10059735678385387,0.008506624896103517,0.823741084686579,1.0,0.0,0.0,0.0,0.5532348979094307,0.0,0.0,0.0,0.5351674093401543,0.5427749961133492,0.0,0.0
06-06 09:00:00+02:00,0.0,0.06807191301285531,0.07999306229990497,1.0,0.0,0.0,0.5884756067558546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8058743756262849,0.0,0.22881975557727263,0.0,0.16171658428025723,0.07651174642520962,0.8220954908610238,1.0,0.0,0.0,0.0,0.34029904056041,0.0,0.0,0.0,0.5403594717734893,0.4702512838036687,0.0,0.0
06-06 10:00:00+02:00,0.0,0.0,0.04735358080037895,0.9629768734017826,0.0,0.0,0.557489595639556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8094434816668519,0.0,0.2769615124618802,0.0,0.225306734061825,0.15954383212110249,0.8206781499399344,1.0,0.0,0.0,0.0,0.2632508747340428,0.0,0.0,0.0,0.5397036016845936,0.39349013126369226,0.0,0.0
06-06 11:00:00+02:00,0.0,0.28599243737185587,0.2202011733687691,1.0,0.0,0.0,0.3933333816657823,0.0,0.314687954839467,0.0,0.0,0.9972797157569266,0.0,0.0,0.0,0.8050179255612034,0.6224870511669094,0.7258142441213258,0.0,0.36113520212055084,0.9802855691215783,0.725830299355193,1.0,0.0,0.0,0.0,0.2925354296345335,0.7668253161786545,0.0,0.0,0.5374386565577906,0.4943231439012368,0.9067224089811627,0.0
06-06 12:00:00+02:00,0.0,0.0,0.21033257881345047,1.0,0.0,0.0,0.22210506271160435,0.0,0.0,0.0,0.0,0.34261094814965365,0.0,0.0,0.0,0.7693659458551854,0.0,0.2949685116610613,0.0,0.2663017944948227,0.4819649599607354,0.8230028240312384,1.0,0.0,0.0,0.0,0.21340648636713153,0.3319088098296243,0.0,0.0,0.5014520586008198,0.0,0.4475937543820582,0.0
06-06 13:00:00+02:00,0.0,0.0,0.23385306894435912,1.0,0.0,0.0,0.1790624141365288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7465071198442402,0.0,0.21213730331723935,0.0,0.25987229757144203,0.15454897703115103,0.7729992688073116,1.0,0.0,0.0,0.0,0.24208709070871298,0.0,0.0,0.0,0.4783418292694766,0.0,0.3435123245199549,0.0
06-06 14:00:00+02:00,0.0,0.0,0.24551302249011234,1.0,0.0,0.0,0.1366997052091954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7315967641687641,0.0,0.11840650256911565,0.0,0.2250228203619281,0.14762635434174798,0.7717666918535648,1.0,0.0,0.0,0.0,0.23739357843630757,0.0,0.0,0.0,0.4619843208226932,0.0,0.31378152845495144,0.0
06-06 15:00:00+02:00,0.0,0.0,0.2518512266879763,1.0,0.0,0.0,0.0488060012460142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606464925689807,0.0,0.01604018068380941,0.0,0.19253107657859203,0.0871466962506152,0.7714520434356027,1.0,0.0,0.0,0.0,0.18642370181401818,0.0,0.0,0.0,0.35480006406674286,0.0,0.25684590509121247,0.0
06-06 16:00:00+02:00,0.0,0.0,0.14369348896242162,1.0,0.0,0.0,0.21620415462757384,0.0,0.0,0.0,0.0,0.8135184125345277,0.0,0.0,0.0,0.8122778084998972,0.2194889828740069,0.05934800194055584,0.0,0.43405041979123204,0.5569216953494058,0.6089921624721145,0.9457024186710884,0.0,0.0,0.0,0.4825227077266169,0.4759783135043948,0.0,0.0,0.5348415190340269,0.0,0.48107098937670467,0.0
06-06 17:00:00+02:00,0.7205394677048317,0.23377831093207588,0.09461514608992636,1.0,0.0,0.0,0.17121248886028975,0.2829530367376443,0.5327360186522873,0.23145820578989665,0.04415256250993505,1.0,0.6917403694290535,0.0,0.3500790913569922,0.8081347891759926,0.4952721533974541,0.674335640299267,0.5261612978801966,0.29256414097691547,0.7568346493314793,0.8281684389023013,0.47070110851244923,0.0,0.0,0.15397524548854458,0.7208170872978906,0.7198386515585653,0.0,0.0,0.5370992857329403,0.5204026810536008,0.8616236723379167,0.0
06-06 18:00:00+02:00,0.7331572733416252,0.3327271248008006,0.11038248449975534,1.0,0.0,0.0,0.01455551520351217,0.0,0.13291174451469048,0.08524327658942016,0.0,1.0,0.6234238906465488,0.0,0.597981702665078,0.18160190614427865,0.7238707485396545,0.49811986315020595,0.46818743803980095,0.11711367636054651,0.5090408857567731,0.8273779620780383,0.0,0.0,0.0,0.0,0.7983892871220978,0.6425391652265089,0.26680492335265094,0.0,0.0,0.0,0.18978994186852682,0.0
06-06 19:00:00+02:00,0.0,0.3222664296134278,0.12047995689669336,1.0,0.0,0.12850226092481953,0.0,0.0,0.0,0.12494702377334849,0.0,0.4931225397013891,0.0,0.0,0.6090415539638093,0.18684751945273628,0.5935091918845906,0.0,0.1078804693756219,0.14825290894607776,0.06247828791120326,0.3462604171407986,0.0,0.0,0.0,0.0,0.7960556124226636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
