,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_118_N_121_cac1,,,,,,,,,
3643,-6.50E-05,-9.90627E-05,-1.04E-07,-2.92E-05,-0.000241499,0.000845608,0.000287954,0.00091688,,,,,,,,,
3644,-5.27E-05,-0.000122048,2.01E-06,-4.45E-05,-0.000192147,0.000838459,0.000325904,0.001027749,,,,,,,,,
3645,-4.00E-05,-0.000110753,6.23E-05,-2.75E-05,-0.000190772,0.000892133,0.000376963,0.001039211,,,,,,,,,
3646,6.62E-05,6.72E-06,9.79342E-05,3.98E-06,-0.000150226,0.001018293,0.000471383,0.000962485,,,,,,,,,
3647,-5.94E-05,-1.21E-04,-7.217E-05,-2.61E-05,-2.31E-04,0.000767764,0.000290446,0.000629567,,,,,,,,,
3648,-4.30793E-05,-3.29279E-05,9.6511E-05,-5.18523E-05,-0.000137586,0.000569079,0.000207588,0.000497553,,,,,,,,,
3649,-2.96533E-05,1.09E-05,6.12E-05,-0.000185844,-2.01E-04,0.000420075,0.000230957,0.000415232,,,,,,,,,
3650,-2.88E-05,6.65E-05,4.54E-05,-1.52E-04,-1.46E-04,0.000331465,2.34E-04,0.00033373,,,,,,,,,
3651,1.95E-05,1.40E-04,8.48E-05,-8.92E-05,-8.50E-05,0.000303801,2.23E-04,0.000335641,,,,,,,,,
3652,1.11E-04,2.21E-04,0.000135135,-2.02E-05,-1.49E-05,0.000101842,1.67E-04,0.000371117,,,,,,,,,
3653,8.39E-05,1.45E-04,7.93E-05,-1.16E-05,-1.71E-05,7.55E-05,1.59E-04,0.000350703,,,,,,,,,
3654,1.07E-04,1.36E-04,3.25E-05,3.57E-05,4.4167E-05,1.07E-04,1.44E-04,0.000417035,,,,,,,,,
3655,9.33E-05,7.17E-05,1.09E-04,9.90E-05,9.09E-05,1.54E-04,9.20E-05,1.97E-04,,,,,,,,,
3656,-4.95E-06,1.16E-05,9.76E-05,8.01E-05,-6.25E-05,2.73E-05,-1.72E-05,3.18E-05,,,,,,,,,
3657,2.73E-06,8.01E-06,1.15E-05,-2.16E-05,-1.38E-05,2.47E-05,1.11E-05,1.86E-05,,,,,,,,,
3658,8.79E-07,6.17E-06,7.30E-06,-2.35E-05,-8.35E-06,1.36E-05,1.45E-05,2.16E-07,,,,,,,,,
3659,8.68E-07,6.15E-06,4.68E-06,-2.41E-05,-8.36E-06,1.55E-05,1.19E-05,-9.57E-06,,,,,,,,,
3660,8.68E-07,6.17E-06,3.26E-06,-2.52E-05,-8.34E-06,1.90E-05,1.05E-05,-1.44E-05,,,,,,,,,
3661,8.75E-07,6.17E-06,5.01E-06,-2.26E-05,-8.34E-06,2.15E-05,1.22E-05,-1.28E-05,,,,,,,,,
3662,8.64E-07,6.16E-06,8.90E-06,-8.18E-06,-8.36E-06,1.97E-05,1.57E-05,-8.95E-06,,,,,,,,,
3663,-5.25E-05,-2.60E-05,4.89E-05,-3.16E-05,1.12E-05,-1.11E-05,-1.25E-05,-3.19E-05,,,,,,,,,
3664,7.15E-05,-1.08E-05,-2.52E-05,-9.56E-06,2.93E-05,9.87E-05,1.05E-04,1.58E-05,,,,,,,,,
3665,5.82E-05,-2.15E-05,-5.46E-05,-5.67E-05,-3.99724E-05,0.00062003,0.000230115,0.000293773,,,,,,,,,
3666,-5.30E-05,-9.40E-05,3.85E-05,3.17E-05,-2.52E-04,0.000895604,0.000310816,0.000780843,,,,,,,,,
3667,-6.21E-06,-8.57E-05,3.93875E-05,3.45673E-05,-0.000182532,0.000886311,0.000340339,0.000995998,,,,,,,,,
3668,-2.55E-05,-0.000105638,3.64673E-05,7.27E-05,-0.000132401,0.000890728,0.000355378,0.001069807,,,,,,,,,
3669,-3.73E-06,-0.000100754,6.4157E-05,3.73E-05,-0.000145898,0.000929479,0.000381455,0.000998944,,,,,,,,,
3670,-2.87E-05,-8.78E-05,7.59623E-05,-1.09E-05,-0.000233788,0.000915423,0.000353757,0.000790272,,,,,,,,,
3671,-5.09E-05,-1.17E-04,-6.92867E-05,7.8045E-06,-1.99E-04,0.000714522,0.00021511,0.000536304,,,,,,,,,
3672,-5.07E-05,-1.09E-04,-8.91095E-06,3.22163E-05,-1.79E-04,0.000643402,0.000225246,0.000422679,,,,,,,,,
3673,1.72891E-05,-8.53539E-05,4.87268E-05,0.000117749,-2.45E-05,0.000629924,0.000220217,0.0004352,,,,,,,,,
3674,1.86E-06,-3.05E-05,9.22E-05,0.000135854,1.03E-05,0.000604242,0.000198707,0.000421058,,,,,,,,,
3675,1.37351E-05,-8.07643E-05,5.34579E-05,0.000130899,-3.09E-05,0.000611205,0.000217464,0.000469219,,,,,,,,,
3676,-6.78E-05,-1.10E-04,-7.87E-05,1.10E-05,-1.89E-04,0.000611495,0.000206873,0.000628609,,,,,,,,,
3677,-3.20E-05,-0.000103645,7.38242E-05,8.41E-05,-0.000167683,0.000845861,0.000357271,0.001141776,,,,,,,,,
3678,-8.74E-06,-8.94295E-05,3.69435E-05,4.93E-05,-0.000142649,0.000830114,0.000339523,0.001091555,,,,,,,,,
3679,3.99E-06,-7.72E-05,5.90239E-05,3.79E-05,-0.000159793,0.000864089,0.000344862,0.001044132,,,,,,,,,
3680,-7.48E-05,-1.54E-04,-7.70E-05,1.42E-05,-2.02E-04,0.000633076,0.000194777,0.000674829,,,,,,,,,
3681,2.95E-06,-0.000141043,-6.41E-05,1.88E-04,5.99E-05,0.000668522,0.000220805,0.0004084,,,,,,,,,
3682,6.07E-05,-8.58E-05,-6.35609E-05,2.10E-04,1.18E-04,0.00057061,0.000169646,0.000277184,,,,,,,,,
3683,-4.94E-05,-1.92E-04,-1.40E-04,1.30E-04,6.18E-05,0.000652559,0.000264764,0.000280704,,,,,,,,,
3684,5.32E-05,-1.02E-04,-7.6212E-05,2.47E-04,1.82E-04,0.000549793,2.22E-04,0.000263333,,,,,,,,,
3685,3.25E-05,-1.23E-04,-8.42251E-05,2.37E-04,1.67E-04,0.000591282,0.000242181,0.000274345,,,,,,,,,
3686,-8.36E-05,-2.14E-04,-0.000166763,0.000107821,2.16E-05,0.000639722,0.000240725,0.000275664,,,,,,,,,
3687,-1.91E-04,-2.87E-04,-2.49E-04,-3.93E-05,-0.000175137,0.000601761,0.0001803,0.000313673,,,,,,,,,
3688,-5.88E-05,-1.37E-04,-4.61E-05,7.56E-06,-7.56E-05,0.000932109,0.000425458,0.000688736,,,,,,,,,
3689,-8.26E-05,-0.000163473,-1.30E-04,-1.12E-04,-1.09E-04,0.00094698,0.000349325,0.000578173,,,,,,,,,
3690,-1.25E-04,-1.94E-04,-6.28E-05,-5.47E-05,-1.54E-04,0.000880591,0.00028675,0.000674415,,,,,,,,,
3691,-1.28E-04,-0.000206724,6.92865E-05,-6.46E-05,-1.39E-04,0.000964873,0.000311774,0.000970729,,,,,,,,,
3692,-2.43E-04,-0.000332374,5.7802E-05,-1.06E-04,-2.42E-04,0.000820901,0.000198584,0.000900742,,,,,,,,,
3693,-7.96055E-05,-0.000160224,9.31285E-05,6.85E-05,-0.00015939,0.000859782,0.000312332,0.001066722,,,,,,,,,
3694,-4.27E-05,-0.000119132,4.6298E-05,1.90E-05,-0.000165746,0.000925094,0.000369966,0.001011692,,,,,,,,,
3695,4.54297E-05,-2.81E-05,0.00010623,6.40E-05,-0.000149693,0.000990216,0.000434495,0.000908989,,,,,,,,,
3696,-2.96E-05,-7.42E-05,-3.16835E-05,7.45E-05,-0.000176716,0.000809886,0.000322912,0.000664253,,,,,,,,,
3697,-1.98E-05,-7.18E-05,-6.02E-05,7.49E-05,-1.66E-04,0.000698168,0.00024638,0.00057197,,,,,,,,,
3698,-5.10E-06,-5.35E-05,-2.90052E-05,6.85118E-05,-1.59E-04,0.00065713,0.000265717,0.000533417,,,,,,,,,
3699,-2.01E-05,-7.25E-05,-6.27E-05,7.42E-05,-1.73E-04,0.000663977,0.000243422,0.000581291,,,,,,,,,
3700,1.06991E-05,-3.66E-05,1.17E-05,-1.99E-05,-0.000205569,0.000836142,0.000383358,0.00092325,,,,,,,,,
3701,-9.57E-05,-1.17E-04,1.4201E-05,4.03E-05,-0.000249006,0.000832431,0.000319861,0.00113884,,,,,,,,,
3702,-3.90E-05,-1.20E-04,6.5825E-06,3.08E-05,-0.000182427,0.000808608,0.000323422,0.001112901,,,,,,,,,
3703,-8.37E-06,-8.73E-05,5.21E-05,4.18E-05,-0.000190358,0.00080353,0.000325222,0.001089904,,,,,,,,,
3704,-5.56E-05,-1.35E-04,-2.75E-05,7.06E-05,-0.000222586,0.000573497,0.000130188,0.00078699,,,,,,,,,
3705,4.9863E-05,-9.64403E-05,-2.0042E-06,2.67E-04,3.74E-05,0.00061373,0.00018042,0.000744071,,,,,,,,,
3706,1.13E-04,-3.25739E-05,7.31E-05,3.57E-04,9.37E-05,0.000548065,0.000218861,0.00066945,,,,,,,,,
3707,1.05E-04,-4.97513E-05,2.83E-05,3.87E-04,1.28E-04,0.000471264,1.84E-04,0.000547476,,,,,,,,,
3708,6.49E-05,-0.000106387,5.08E-06,3.66E-04,1.27E-04,0.000436485,1.42E-04,0.000448711,,,,,,,,,
3709,8.12E-05,-7.56682E-05,6.40E-05,3.62E-04,1.40E-04,0.000530187,2.29E-04,0.000465624,,,,,,,,,
3710,6.35E-05,-9.06438E-05,-1.27E-05,3.37E-04,1.14E-04,0.000649393,0.000202823,0.000619933,,,,,,,,,
3711,-6.96E-05,-1.71E-04,-6.84E-05,1.37E-04,-1.55E-04,0.000624314,0.000175528,0.000600729,,,,,,,,,
3712,-4.38E-05,-1.24E-04,4.10E-06,4.82E-05,-1.60E-04,0.000895306,0.000348546,0.000919931,,,,,,,,,
3713,-8.66E-05,-1.63E-04,-6.75E-05,-5.24E-05,-1.61E-04,0.000893079,0.000297424,0.000877057,,,,,,,,,
3714,-1.42E-04,-1.87E-04,-5.01E-05,-1.49E-04,-1.91E-04,0.000841111,0.000273284,0.000933491,,,,,,,,,
3715,-1.35E-04,-0.00019487,5.20E-05,-9.82E-05,-1.55E-04,0.000929218,0.000335839,0.00106392,,,,,,,,,
3716,-2.32E-04,-0.000300575,5.88E-05,-1.38E-04,-0.000172053,0.000844464,0.000270918,0.001014784,,,,,,,,,
3717,-0.000127591,-0.000198633,1.79E-05,-9.28645E-05,-0.00020159,0.000795897,0.00027122,0.00097761,,,,,,,,,
3718,-0.000117469,-0.000147123,1.54E-05,-8.63E-05,-0.000264086,0.000856869,0.000326481,0.001007207,,,,,,,,,
3719,-4.41E-05,-6.35E-05,7.11E-05,-4.40E-05,-0.000226885,0.000964384,0.000414725,0.001027539,,,,,,,,,
3720,2.08E-05,-3.17E-06,6.34E-05,-6.62E-06,-0.00018001,0.000903115,0.000438821,0.000888202,,,,,,,,,
3721,-2.71E-05,-7.23E-05,-3.04E-05,8.37E-05,-1.62E-04,0.000745326,0.000269,0.000745799,,,,,,,,,
3722,-3.79E-05,-8.98E-05,-3.33116E-05,4.55E-05,-1.89E-04,0.000695471,0.000235859,0.000678353,,,,,,,,,
3723,-4.39E-05,-9.58E-05,-5.04E-05,9.19E-05,-1.86E-04,0.000693437,0.000229336,0.000701819,,,,,,,,,
3724,2.09E-05,-1.52E-05,2.20E-05,-3.46E-05,-0.000177886,0.000844914,0.00038515,0.000940237,,,,,,,,,
3725,-1.25E-04,-0.000132918,-6.64235E-06,-3.01E-05,-0.000270735,0.000801232,0.000304468,0.001115501,,,,,,,,,
3726,-9.34E-05,-0.000137918,-6.85125E-06,-3.55E-06,-0.000270799,0.000802792,0.00029961,0.001086611,,,,,,,,,
3727,-6.05E-05,-1.18E-04,2.54E-05,3.24E-05,-0.000227671,0.000860334,0.000334896,0.001054283,,,,,,,,,
3728,-1.95E-04,-2.94E-04,-1.66E-04,-3.11E-05,-2.32E-04,0.000788771,0.00022313,0.000765931,,,,,,,,,
3729,-5.99E-05,-1.91E-04,-7.24E-05,1.22E-04,-5.56E-05,0.000682537,0.000234541,0.000583805,,,,,,,,,
3730,6.40E-05,-0.00012365,-6.42538E-05,3.41E-04,1.36E-04,0.000430718,1.25E-04,0.000359628,,,,,,,,,
3731,2.53E-06,-1.71E-04,-6.07632E-05,3.58E-04,7.45952E-05,0.000370476,7.99E-05,0.000274859,,,,,,,,,
3732,-7.1488E-06,-1.15E-04,-5.49482E-06,0.000366621,6.81691E-05,0.000371762,8.09E-05,0.000164777,,,,,,,,,
3733,-2.12341E-05,-8.28E-05,2.73921E-05,0.000361912,5.77756E-05,0.000371322,7.56E-05,7.96803E-05,,,,,,,,,
3734,7.92E-05,-7.93E-05,9.90555E-06,0.000331145,1.52E-04,0.000600681,0.000247575,0.000296224,,,,,,,,,
3735,-8.84E-05,-2.20E-04,-1.66E-04,4.80E-05,-7.46921E-05,0.000663087,0.000202727,0.000310529,,,,,,,,,
3736,-4.58E-05,-1.24E-04,-5.83E-05,-5.48E-05,-1.11E-04,0.000971407,0.000380739,0.000658263,,,,,,,,,
3737,-9.12E-05,-1.69E-04,-9.74012E-05,-1.28E-04,-1.39E-04,0.000942629,0.000316624,0.000532128,,,,,,,,,
3738,-1.22E-04,-1.80E-04,-5.19E-05,-6.18E-05,-1.80E-04,0.000874638,0.000294387,0.000730723,,,,,,,,,
3739,-1.42E-04,-2.02E-04,3.17E-05,-1.04E-04,-1.59E-04,0.000911631,0.000320368,0.001037315,,,,,,,,,
3740,-2.09E-04,-0.00027544,6.69E-05,-0.000118043,-0.000200704,0.000809338,0.000242609,0.001024637,,,,,,,,,
3741,-0.000116933,-0.000191547,1.34E-05,-7.76275E-05,-0.00023282,0.000793148,0.000266675,0.000987753,,,,,,,,,
3742,-0.000130147,-0.000158261,1.82E-05,-7.13E-05,-0.000286668,0.000867699,0.000334554,0.001022876,,,,,,,,,
3743,-5.24E-05,-7.18E-05,3.30469E-05,-4.13E-05,-0.000255186,0.001001414,0.000436418,0.001025114,,,,,,,,,
3744,-5.11E-05,-8.47E-05,-2.09E-05,-1.15E-04,-0.000256047,0.000864293,0.000431728,0.000905048,,,,,,,,,
3745,-9.46E-05,-1.23E-04,-7.84E-05,-3.15E-05,-2.16E-04,0.000753302,0.000321012,0.000767481,,,,,,,,,
3746,-0.000116646,-1.29E-04,-8.36E-05,-5.03E-05,-2.52E-04,0.000692483,0.00025801,0.000732083,,,,,,,,,
3747,-7.85E-05,-9.73E-05,-6.89E-05,-6.50E-06,-0.000213966,0.000731703,0.000302691,0.000772201,,,,,,,,,
3748,-5.77E-05,-6.19E-05,-1.35E-05,-8.13E-05,-0.000249103,0.000852998,0.000390865,0.001057055,,,,,,,,,
3749,-0.000116706,-1.21E-04,5.54325E-06,2.15E-05,-0.000289947,0.000760883,0.000287745,0.001139269,,,,,,,,,
3750,-5.43E-05,-1.35E-04,9.2685E-06,-2.81E-05,-0.00021356,0.000756793,0.000265885,0.001080103,,,,,,,,,
3751,-6.65E-06,-8.55E-05,2.29E-05,-3.83E-05,-0.00017602,0.000758465,0.000277177,0.001070909,,,,,,,,,
3752,-3.95553E-05,-9.27E-05,2.49E-05,-4.14E-05,-2.06E-04,0.000848584,0.000311222,0.000967894,,,,,,,,,
3753,-1.44E-05,-1.16E-04,-5.37E-05,9.61E-05,-7.48E-05,0.000561681,0.000136498,0.000546768,,,,,,,,,
3754,5.68E-05,-7.09966E-05,4.65E-06,2.33E-04,7.55E-05,0.000559934,0.000149604,0.000510514,,,,,,,,,
3755,5.77E-05,-7.38949E-05,3.93E-06,2.56E-04,1.10E-04,0.000592127,0.00017219,0.000438441,,,,,,,,,
3756,2.37E-05,-0.000109281,-5.50E-05,2.07E-04,7.65E-05,0.000599414,0.000179462,0.00042117,,,,,,,,,
3757,-3.18E-05,-1.50E-04,-9.31E-05,1.03E-04,-2.90E-05,0.000584453,0.000164963,0.000450455,,,,,,,,,
3758,-8.24E-05,-1.76E-04,-1.16E-04,3.33E-05,-1.36E-04,0.000638109,0.000151657,0.00041528,,,,,,,,,
3759,-5.23E-05,-1.31E-04,-2.70E-05,-1.29E-05,-0.000162695,0.000905536,0.000334136,0.000728961,,,,,,,,,
3760,-2.54E-05,-1.09E-04,-2.87E-05,-3.12E-05,-1.09E-04,0.000913158,0.000357806,0.000731025,,,,,,,,,
3761,-4.18E-05,-1.22E-04,-8.79545E-05,-6.74E-05,-1.09E-04,0.000874386,0.000297733,0.000817817,,,,,,,,,
3762,-7.11E-05,-1.53E-04,-4.64135E-05,-4.75E-05,-9.88E-05,0.000900529,0.000292603,0.000995654,,,,,,,,,
3763,-7.58E-05,-0.000176266,9.216E-05,-3.86E-05,-8.75E-05,0.000928302,0.000322018,0.001082585,,,,,,,,,
3764,-1.77E-04,-0.000293665,5.02205E-05,-1.00E-04,-1.78E-04,0.000789735,0.000219077,0.001005445,,,,,,,,,
3765,-8.3581E-05,-0.000187457,6.2693E-05,-7.17E-06,-0.000151459,0.000801399,0.000243549,0.000981942,,,,,,,,,
3766,-3.39E-06,-0.000100419,4.3877E-05,3.61E-05,-0.000133425,0.00091314,0.000366748,0.001047537,,,,,,,,,
3767,1.76E-06,-7.77E-05,9.22196E-05,3.67E-05,-0.000179388,0.000966594,0.000402924,0.001005929,,,,,,,,,
3768,3.39E-05,-1.24E-05,4.02143E-05,4.09E-05,-0.000165332,0.000869997,0.000400673,0.000775527,,,,,,,,,
3769,-2.89E-05,-8.09E-05,-8.14E-05,5.58E-05,-1.57E-04,0.000694309,0.000231393,0.000590004,,,,,,,,,
3770,4.02E-07,-4.71E-05,-3.47E-05,8.18E-05,-1.31E-04,0.000624303,0.000262473,0.000557948,,,,,,,,,
3771,-3.22E-05,-8.33E-05,-7.12E-05,3.80E-05,-1.60E-04,0.000645824,0.000227738,0.000584371,,,,,,,,,
3772,1.80E-05,-4.09E-05,5.71E-06,-1.41E-05,-0.000175834,0.000831258,0.000371337,0.000925779,,,,,,,,,
3773,-1.14E-04,-1.46E-04,-2.3443E-05,4.39E-05,-0.000200145,0.000779134,0.000294201,0.001130503,,,,,,,,,
3774,-3.17E-05,-1.13E-04,5.06975E-06,2.94E-05,-0.000151854,0.0007409,0.000300556,0.001110647,,,,,,,,,
3775,-2.62E-06,-8.16E-05,3.85E-05,2.26E-05,-0.000163272,0.00077419,0.000315272,0.0010751,,,,,,,,,
3776,-1.09E-04,-1.88E-04,-8.27E-05,9.51E-06,-2.16E-04,0.000654593,0.000209983,0.000632864,,,,,,,,,
3777,5.71E-05,-8.52607E-05,7.96E-06,2.72E-04,1.07E-04,0.000612564,0.000197791,0.000489075,,,,,,,,,
3778,-1.33E-05,-5.85094E-05,6.91004E-05,2.62E-04,7.56E-06,0.00029818,5.52E-05,0.000162046,,,,,,,,,
3779,-2.97E-05,-3.40E-05,6.91898E-05,-1.54E-04,-3.11E-04,4.67E-05,1.52E-05,1.09E-04,,,,,,,,,
3780,-2.92435E-05,6.21E-05,2.03E-04,-1.39E-04,-3.08E-04,5.60E-05,1.51843E-05,8.87E-05,,,,,,,,,
3781,-3.98718E-05,-8.31E-05,-4.5307E-05,-8.33869E-05,-2.15E-04,0.000230588,5.58496E-05,2.96163E-06,,,,,,,,,
3782,2.70158E-05,-1.41E-04,-9.40934E-05,0.00022484,0.000135589,0.000401478,0.00015514,3.11099E-05,,,,,,,,,
3783,-6.87E-05,-0.000197709,-1.53E-04,7.07E-05,-2.35E-07,0.000676543,0.000270285,0.000285137,,,,,,,,,
3784,-2.99E-05,-1.08E-04,-4.27E-05,-4.97E-05,-8.76E-05,0.00097562,0.000412617,0.000651974,,,,,,,,,
3785,-8.11E-05,-1.59E-04,-1.27E-04,-1.19E-04,-1.51E-04,0.000925079,0.00031321,0.000558957,,,,,,,,,
3786,-1.11E-04,-1.66E-04,-5.82E-05,-5.15E-05,-1.82E-04,0.000857383,0.000272345,0.000682019,,,,,,,,,
3787,-1.10E-04,-0.000173628,-5.55E-06,-9.65E-05,-1.54E-04,0.000826832,0.000291914,0.001018741,,,,,,,,,
3788,-1.41E-04,-0.000233668,5.37E-05,-3.83E-05,-0.000169925,0.000789557,0.000269756,0.00102979,,,,,,,,,
3789,-7.4204E-05,-0.000166163,-2.57E-06,-2.51E-05,-0.000184044,0.000799716,0.000283349,0.001005098,,,,,,,,,
3790,-0.000121169,-0.00015039,2.5816E-05,-4.57E-05,-0.000250172,0.000860732,0.000341814,0.00102406,,,,,,,,,
3791,-5.17E-05,-8.52235E-05,-2.99588E-05,-1.17E-04,-0.000227682,0.001003102,0.000439216,0.001009364,,,,,,,,,
3792,-1.12E-04,-0.000145305,-3.44E-05,-1.53E-04,-0.000271358,0.000825431,0.000416953,0.000859585,,,,,,,,,
3793,-1.71E-04,-1.77E-04,-1.15E-04,-8.45E-05,-2.67E-04,0.000629637,0.000245087,0.000639796,,,,,,,,,
3794,-6.95E-05,-8.54E-05,3.35388E-05,-2.19718E-05,-1.78E-04,0.000563346,0.000242177,0.000587922,,,,,,,,,
3795,-4.85E-05,-1.00769E-05,8.63597E-05,1.4443E-05,-1.05E-04,0.000548493,0.000229295,0.000585709,,,,,,,,,
3796,-7.54E-05,-1.28E-06,2.04891E-05,-1.82018E-05,-2.01E-04,0.000421282,0.000169024,0.000608161,,,,,,,,,
3797,-2.10E-05,-5.65E-05,-5.65E-05,6.64E-05,-1.11E-04,0.000434026,0.0002109,0.0006769,,,,,,,,,
3798,3.42E-06,-7.04E-05,-1.46E-06,8.47E-05,-0.000123199,0.000506949,0.000231445,0.000794146,,,,,,,,,
3799,3.84E-05,-5.08E-05,7.02627E-05,1.37E-04,-7.01E-05,0.000603549,0.00028171,0.000609979,,,,,,,,,
3800,4.84E-05,7.20E-06,1.21E-04,2.14E-04,5.25192E-05,0.000309754,1.13E-04,2.31E-04,,,,,,,,,
3801,-2.10E-05,6.86E-05,1.87E-04,-2.03E-04,-2.48E-04,5.34E-05,3.94E-05,1.09E-04,,,,,,,,,
3802,8.79E-07,1.57E-05,1.44E-04,-1.41E-04,-1.54E-04,1.73E-05,3.11E-05,5.55E-05,,,,,,,,,
3803,8.87E-07,6.17E-06,8.25E-05,-6.63E-05,-7.53E-05,1.78E-05,1.57E-05,-6.31E-06,,,,,,,,,
3804,8.87E-07,6.17E-06,3.41E-05,-1.48E-05,-2.29E-05,1.99E-05,1.57E-05,-6.54E-06,,,,,,,,,
3805,8.72E-07,6.17E-06,1.09E-05,-2.16E-05,-8.34E-06,2.15E-05,1.57E-05,-5.93E-06,,,,,,,,,
3806,8.79E-07,6.16E-06,1.89E-05,-3.76E-05,-5.96E-05,2.29E-05,1.48E-05,-8.52E-06,,,,,,,,,
3807,1.50E-05,-5.08E-05,-5.918E-05,-0.000130728,-9.07E-05,4.84E-05,4.23E-05,-8.91E-05,,,,,,,,,
3808,4.44E-05,-4.23E-05,-8.57E-05,3.97E-05,-1.30572E-05,0.000654139,0.000251718,0.000292025,,,,,,,,,
3809,-2.72E-05,-5.00E-05,2.80E-05,-4.97E-05,-1.99E-04,0.000867568,0.000321433,0.00072844,,,,,,,,,
3810,4.21E-06,-5.47E-05,3.67E-05,-3.74E-05,-1.81E-04,0.00094298,0.000356849,0.00077802,,,,,,,,,
3811,1.97E-05,-4.87E-05,4.37012E-05,1.48E-05,-0.000167318,0.000887618,0.000331164,0.0009281,,,,,,,,,
3812,-1.52E-05,-9.4808E-05,9.8875E-06,4.20E-05,-0.000133741,0.000829619,0.000315175,0.001058806,,,,,,,,,
3813,2.56E-05,-0.000070255,5.4591E-05,3.80E-05,-0.000126689,0.000877321,0.000360031,0.00106344,,,,,,,,,
3814,-3.36E-06,-6.73E-05,0.000105332,4.63E-06,-0.000210937,0.000907641,0.000370856,0.000949081,,,,,,,,,
3815,-4.46E-06,-6.66E-05,-9.40655E-06,5.00E-06,-1.67E-04,0.000783246,0.000295252,0.000653308,,,,,,,,,
3816,3.364E-06,-6.73E-05,4.29E-05,2.40E-05,-0.0001215,0.000604156,0.000232805,0.000500247,,,,,,,,,
3817,-8.33716E-06,-6.33E-06,9.64E-05,1.44E-05,-5.75E-05,0.000457849,0.000172704,0.000465531,,,,,,,,,
3818,5.17E-06,3.95E-05,6.73E-05,-8.66E-05,-1.12E-04,0.000386525,0.000211246,0.000385847,,,,,,,,,
3819,6.29E-06,1.09E-04,5.21094E-05,-7.58E-05,-6.60E-05,0.000316627,2.18E-04,0.000350825,,,,,,,,,
3820,9.14E-05,2.21E-04,0.000107769,-9.50E-06,2.25E-05,0.000129655,1.71E-04,0.000358898,,,,,,,,,
3821,9.79E-05,1.69E-04,7.12946E-05,1.85E-06,6.30E-05,1.08E-04,1.42E-04,0.000307888,,,,,,,,,
3822,6.22E-05,8.97E-05,3.41E-05,6.59E-05,7.83242E-05,1.27E-04,8.81E-05,2.60E-04,,,,,,,,,
3823,6.51E-05,6.75E-05,8.23E-05,9.53E-05,1.00E-04,2.42E-04,9.29E-05,1.63E-04,,,,,,,,,
3824,-1.75E-05,8.07E-06,6.58E-05,1.49E-07,5.16E-06,6.15E-05,-1.40E-05,3.29E-05,,,,,,,,,
3825,8.12E-07,6.11E-06,4.66E-06,-6.70E-06,-1.77E-05,-2.00E-05,-4.50E-06,-1.00E-05,,,,,,,,,
3826,8.12E-07,6.11E-06,2.31E-07,-2.63E-05,-8.38E-06,8.73E-06,7.34E-06,-1.71E-05,,,,,,,,,
3827,8.49E-07,6.14E-06,-4.66E-06,-2.47E-05,-1.19E-05,1.19E-05,2.51E-06,-2.09E-05,,,,,,,,,
3828,8.75E-07,6.16E-06,-6.09E-06,-2.41E-05,-1.33E-05,1.49E-05,1.12E-06,-2.12E-05,,,,,,,,,
3829,7.30E-07,6.16E-06,-2.41E-06,-2.09E-05,-1.32E-05,1.81E-05,4.81E-06,-2.01E-05,,,,,,,,,
3830,-6.21E-06,4.68E-06,3.32E-06,-1.90E-05,-3.80E-05,2.01E-05,1.05E-05,-1.60E-05,,,,,,,,,
3831,-1.27E-05,-5.55E-07,1.32E-05,1.00E-05,-2.49E-05,1.06E-05,1.62E-06,-7.13E-06,,,,,,,,,
3832,8.35E-05,4.37E-05,-1.45473E-05,0.000148054,2.34E-04,0.000340231,9.95137E-05,-1.20E-05,,,,,,,,,
3833,2.24E-05,-3.97E-05,-8.29E-05,-5.59E-07,-0.000100445,0.000650857,0.000222553,0.000391006,,,,,,,,,
3834,-5.54E-05,-9.27E-05,-1.21E-05,-8.76E-05,-2.36E-04,0.000909124,0.0003055,0.000786439,,,,,,,,,
3835,-2.10E-05,-8.17E-05,5.57485E-05,-6.65E-06,-0.000218351,0.000845559,0.000307411,0.000850748,,,,,,,,,
3836,2.80E-05,-6.77815E-05,5.32085E-05,8.74E-06,-0.00013718,0.000811283,0.000334714,0.001058251,,,,,,,,,
3837,3.04E-05,-5.49335E-05,9.4425E-05,2.07E-05,-0.000134237,0.000876598,0.000369511,0.001043249,,,,,,,,,
3838,-3.73E-05,-8.69E-05,9.32403E-05,-1.51E-05,-0.00024581,0.000887886,0.000348721,0.000854634,,,,,,,,,
3839,-8.37E-06,-6.66E-05,-3.03202E-05,2.64E-05,-1.59E-04,0.000753414,0.00025966,0.00060676,,,,,,,,,
3840,6.4783E-06,-6.56E-05,2.66508E-05,5.87702E-05,-0.000130892,0.000601206,0.000212737,0.000440784,,,,,,,,,
3841,2.15619E-05,1.52E-05,1.31E-04,4.35E-05,-5.50E-05,0.000498977,0.000184804,0.000441741,,,,,,,,,
3842,2.95155E-05,5.13531E-05,1.34E-04,-6.98E-05,-9.95E-05,0.000423025,0.000187546,0.000452448,,,,,,,,,
