LoadLevel,101_CT_1,101_CT_2,101_PV_1,101_PV_2,101_PV_3,101_PV_4,101_STEAM_3,101_STEAM_4,102_CT_1,102_CT_2,102_PV_1,102_PV_2,102_STEAM_3,102_STEAM_4,103_PV_1,104_PV_1,107_CC_1,113_CT_1,113_CT_2,113_CT_3,113_CT_4,113_PV_1,115_STEAM_1,115_STEAM_2,115_STEAM_3,116_STEAM_1,118_CC_1,118_RTPV_1,118_RTPV_10,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,119_PV_1,121_NUCLEAR_1,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,122_WIND_1,123_CT_1,123_CT_4,123_CT_5,123_STEAM_2,123_STEAM_3
07-19 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0150032917769668,0.0744799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25717002721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.118782716297725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4914405850453081,0.0,0.0,0.0,0.1488,0.322
07-19 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034742659313355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25198231075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.06653384621945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4853378686371932,0.0,0.0,0.0,0.1488,0.322
07-20 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24801923552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0188346897044688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4813846444955328,0.0,0.0,0.0,0.1488,0.322
07-20 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24466848095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4795251687133788,0.0,0.0,0.0,0.0964477158966232,0.322
07-20 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24255937654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4780331113890945,0.0,0.0,0.0,0.05952,0.314441297510906
07-20 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24094353044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1180900028612834,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3588,0.0,0.0,0.0,0.05952,0.2803589607687204
07-20 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23949777337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826672214960093,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.1931999999999999,0.0,0.0,0.0,0.05952,0.2498642381039914
07-20 05:00:00+02:00,0.0,0.0,0.0336,0.0163999999999999,0.0324,0.0332,0.0,0.0,0.0,0.0,0.0352,0.0268,0.0,0.0,0.002,0.0312,0.240297192,0.0,0.0,0.0,0.0,0.1068,0.0,0.0,0.1406095076337319,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.002,0.3436692779762689,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.1444,0.0,0.0,0.0,0.0,0.0
07-20 06:00:00+02:00,0.0,0.0,0.0504,0.0508,0.052,0.0564,0.0,0.0,0.0,0.0,0.0584,0.0556,0.0,0.0,0.048,0.0468,0.1842434036273258,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0334222078326631,0.0072,0.0028,0.0072,0.006,0.0072,0.0064,0.0072,0.008,0.0072,0.0072,0.0407999999999999,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0392,0.0,0.0,0.0,0.0,0.0
07-20 07:00:00+02:00,0.0,0.0,0.07,0.0696,0.0652,0.0652,0.0,0.0,0.0,0.0,0.07,0.0688,0.0,0.0,0.0948,0.0648,0.1137525981799943,0.0,0.0,0.0,0.0,0.2352,0.0,0.0,0.0,0.0,0.0,0.014,0.0068,0.014,0.014,0.014,0.014,0.0144,0.0163999999999999,0.0163999999999999,0.0136,0.0908,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
07-20 08:00:00+02:00,0.0,0.0,0.0756,0.0756,0.074,0.072,0.0,0.0,0.0,0.0,0.0748,0.0744,0.0,0.0,0.1368,0.0744,0.079326145630945,0.0,0.0,0.0,0.0,0.2552,0.0,0.0,0.0,0.0,0.0,0.0196,0.0104,0.0196,0.02,0.02,0.02,0.0196,0.0252,0.0248,0.0212,0.1348,0.340671999429078,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
07-20 09:00:00+02:00,0.0,0.0,0.076,0.0764,0.0764,0.0744,0.0,0.0,0.0,0.0,0.0748,0.0744,0.0,0.0,0.166,0.0752,0.1600726966262503,0.0,0.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0248,0.0124,0.0248,0.0236,0.0243999999999999,0.0232,0.0252,0.03,0.0304,0.0268,0.1664,0.3187148593337328,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
07-20 10:00:00+02:00,0.0,0.0,0.0756,0.0748,0.0744,0.0728,0.0,0.0,0.0,0.0,0.0744,0.0736,0.0,0.0,0.1792,0.0744,0.2766452251,0.0,0.0,0.0,0.0,0.2612,0.0,0.0,0.0109411883085238,0.0,0.0,0.0276,0.014,0.0276,0.0276,0.0276,0.0276,0.0283999999999999,0.034,0.034,0.0308,0.186,0.3073247196114774,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.0,0.0
07-20 11:00:00+02:00,0.0,0.0,0.076,0.074,0.074,0.0732,0.0,0.0,0.0,0.0,0.0748,0.074,0.0,0.0,0.1872,0.0752,0.2825643246,0.0,0.0,0.0,0.0,0.2556,0.0,0.0,0.0969850300520414,0.0,0.0,0.0288,0.0144,0.0288,0.0288,0.0288,0.0283999999999999,0.0292,0.0352,0.0348,0.0316,0.1928,0.3299172469579533,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0004,0.0,0.0,0.0,0.0,0.0
07-20 12:00:00+02:00,0.0,0.0,0.0752,0.0736,0.0744,0.074,0.0,0.0,0.0,0.0,0.0736,0.0732,0.0,0.0,0.1848,0.074,0.2874458807,0.0,0.0,0.0,0.0,0.2544,0.0,0.0,0.1488,0.0,0.0013845566859088,0.0276,0.014,0.0276,0.0288,0.0283999999999999,0.0283999999999999,0.0283999999999999,0.0348,0.034,0.0304,0.188,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0004,0.0,0.0,0.0,0.0,0.0491356432540795
07-20 13:00:00+02:00,0.0,0.0,0.0724,0.0716,0.0736,0.0732,0.0,0.0,0.0,0.0,0.072,0.0708,0.0,0.0,0.1708,0.072,0.2915110095,0.0,0.0,0.0,0.0,0.2536,0.0,0.0,0.1488,0.0,0.0208448667205493,0.0256,0.0128,0.0256,0.0264,0.026,0.0256,0.0256,0.0316,0.0312,0.0272,0.1724,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0048,0.0,0.0,0.0,0.05952,0.121975138559449
07-20 14:00:00+02:00,0.0,0.0,0.056,0.0592,0.0684,0.0688,0.0,0.0,0.0,0.0,0.0584,0.0588,0.0,0.0,0.1352,0.0596,0.2941643989,0.0,0.0,0.0,0.0,0.2312,0.0,0.0,0.1488,0.0,0.0316571699048049,0.0212,0.0112,0.0212,0.0216,0.0208,0.0212,0.0212,0.0276,0.0272,0.0243999999999999,0.1388,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0192,0.0,0.0,0.0,0.1001267245951817,0.322
07-20 15:00:00+02:00,0.0,0.0,0.0588,0.0624,0.0632,0.062,0.0,0.0,0.0,0.0,0.0616,0.0608,0.0,0.0,0.1028,0.0584,0.2925145349,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.1488,0.0157679334901724,0.0140489269698143,0.016,0.0084,0.016,0.0168,0.0156,0.016,0.016,0.02,0.0208,0.0188,0.1036,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0684,0.0,0.0,0.0,0.1488,0.322
07-20 16:00:00+02:00,0.0,0.0,0.0464,0.0436,0.048,0.0044,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0172,0.0431583346451164,0.0,0.0516,0.046,0.2891127536,0.0,0.0,0.0,0.0,0.1748,0.0,0.0,0.1488,0.1488,0.0207396931248854,0.0088,0.0048,0.0088,0.0092,0.0084,0.0088,0.0088,0.012,0.012,0.0108,0.054,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.104,0.0,0.0,0.0,0.1488,0.322
07-20 17:00:00+02:00,0.0,0.0,0.0176,0.0192,0.0184,0.0176,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0168,0.018,0.0744799999999999,0.0744799999999999,0.0012,0.0184,0.2843672687,0.0,0.0213179999999999,0.021225148059786,0.0,0.056,0.01176,0.01176,0.1488,0.1488,0.2354233089302462,0.0004,0.0004,0.0004,0.0008,0.0004,0.0008,0.0004,0.0012,0.0012,0.0012,0.0016,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0004,0.0,0.0,0.0,0.1488,0.322
07-20 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.2813056655,0.053295,0.0213179999999999,0.053295,0.0447807779223231,0.0,0.01176,0.01176,0.1488,0.1488,0.2309347305076893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.1488,0.322
07-20 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.2791965611,0.0213179999999999,0.0213179999999999,0.03373735445914,0.053295,0.0,0.01176,0.01176,0.1488,0.1488,0.227976677370881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0,0.0,0.0,0.0,0.1488,0.322
07-20 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.274672192,0.0,0.0213179999999999,0.0,0.0165044366188694,0.0,0.01176,0.01176,0.1488,0.1488,0.2195913489011555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0016,0.0,0.0,0.0,0.1488,0.322
07-20 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0744799999999999,0.0021608951282519,0.0,0.0,0.26717126422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1488,0.1649326650117469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0264,0.0,0.0,0.0,0.1488,0.322
07-20 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.042642824463932,0.0744799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25978939884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1125728391008585,0.144313230865216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0308,0.0,0.0,0.0,0.1488,0.322
07-20 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580747318286102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25419346855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0888038562062251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235390263751601,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2643999999999999,0.0,0.0,0.0,0.1488,0.322
07-21 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135643161876181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24997525977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.046319529008119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1321768176942602,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3508,0.0,0.0,0.0,0.1488,0.322
07-21 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24621629142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994201463119975,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3812,0.0,0.0,0.0,0.1290950067780005,0.322
07-21 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2448045522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4796214305489652,0.0,0.0,0.0,0.0993178074810332,0.322
07-21 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443283028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.479284514351885,0.0,0.0,0.0,0.0892724869081142,0.322
07-21 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24558696189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.480174935730645,0.0,0.0,0.0,0.115820833259357,0.322
07-21 05:00:00+02:00,0.0,0.0,0.0372,0.0364,0.0364,0.0368,0.0,0.0,0.0,0.0,0.036,0.036,0.0,0.0,0.0024,0.0368,0.24786615537,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,0.1488,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0024,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.499448542980472,0.0,0.0,0.0,0.0,0.0962336440795238
07-21 06:00:00+02:00,0.0,0.0,0.056,0.058,0.058,0.0588,0.0,0.0,0.0,0.0,0.0567999999999999,0.0572,0.0,0.0,0.0432,0.056,0.25215239979,0.0,0.0,0.0,0.0,0.194,0.0,0.0,0.0266473342398022,0.0,0.0,0.0072,0.0032,0.0068,0.0056,0.0068,0.0068,0.0072,0.008,0.0076,0.0068,0.0452,0.0480749812701919,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.386,0.0,0.0,0.0,0.0,0.0
07-21 07:00:00+02:00,0.0,0.0,0.068,0.0668,0.066,0.0664,0.0,0.0,0.0,0.0,0.0648,0.0655999999999999,0.0,0.0,0.0944,0.0664,0.197119420583292,0.0,0.0,0.0,0.0,0.2128,0.0,0.0,0.0,0.0,0.0,0.0108,0.0064,0.0108,0.0136,0.0128,0.014,0.0136,0.014,0.0156,0.012,0.0908,0.1037693969767137,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2896,0.0,0.0,0.0,0.0,0.0
07-21 08:00:00+02:00,0.0,0.0,0.0736,0.0716,0.0728,0.0744,0.0,0.0,0.0,0.0,0.072,0.0712,0.0,0.0,0.1412,0.0724,0.1852216063494063,0.0,0.0,0.0,0.0,0.1835999999999999,0.0,0.0,0.0,0.0,0.0,0.0203999999999999,0.0096,0.0203999999999999,0.02,0.0192,0.02,0.02,0.0236,0.0236,0.02,0.1372,0.2501763890906169,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0975999999999999,0.0,0.0,0.0,0.0,0.0
07-21 09:00:00+02:00,0.0,0.0,0.0748,0.0744,0.0756,0.0776,0.0,0.0,0.0,0.0,0.0744,0.0736,0.0,0.0,0.1696,0.074,0.2077980176805882,0.0,0.0,0.0,0.0,0.2332,0.0,0.0,0.0,0.0,0.0,0.0248,0.0116,0.0248,0.0248,0.0243999999999999,0.0243999999999999,0.0248,0.0292,0.0283999999999999,0.026,0.164,0.2631918879393982,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.06,0.0,0.0,0.0,0.0,0.0
07-21 10:00:00+02:00,0.0,0.0,0.0736,0.0756,0.0768,0.0768,0.0,0.0,0.0,0.0,0.0756,0.0752,0.0,0.0,0.1796,0.0732,0.276305047,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0292690764544735,0.0,0.0,0.0276,0.0136,0.0276,0.0276,0.0276,0.0276,0.0276,0.0332,0.0324,0.0304,0.1696,0.2231809483855253,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.0928,0.0,0.0,0.0,0.0,0.0
07-21 11:00:00+02:00,0.0,0.0,0.0752,0.0748,0.076,0.0768,0.0,0.0,0.0,0.0,0.0744,0.074,0.0,0.0,0.188,0.0748,0.2820540574,0.0,0.0,0.0,0.0,0.2344,0.0,0.0,0.1049398472040143,0.0,0.0,0.0296,0.0144,0.0296,0.0296,0.0296,0.0292,0.0296,0.0348,0.0348,0.0312,0.1864,0.1336386037959779,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.196,0.0,0.0,0.0,0.0,0.0
07-21 12:00:00+02:00,0.0,0.0,0.074,0.074,0.0744,0.0752,0.0,0.0,0.0,0.0,0.0732,0.0728,0.0,0.0,0.186,0.0732,0.2869526224,0.0,0.0,0.0,0.0,0.2563999999999999,0.0,0.0,0.1488,0.0,0.0,0.0283999999999999,0.0144,0.0283999999999999,0.0283999999999999,0.0283999999999999,0.0256,0.0276,0.0352,0.0352,0.0312,0.1856,0.0853925896087644,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.2676,0.0,0.0,0.0,0.0,0.0391745798112344
07-21 13:00:00+02:00,0.0,0.0,0.0728,0.0732,0.0736,0.0744,0.0,0.0,0.0,0.0,0.0716,0.0716,0.0,0.0,0.1732,0.072,0.290320386,0.0,0.0,0.0,0.0,0.2592,0.0,0.0,0.1488,0.0,0.0,0.026,0.0136,0.026,0.026,0.0256,0.0248,0.0252,0.0332,0.0332,0.0292,0.17,0.0497077794518091,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3192,0.0,0.0,0.0,0.0,0.1498766348381937
07-21 14:00:00+02:00,0.0,0.0,0.0704,0.0716,0.072,0.0724,0.0,0.0,0.0,0.0,0.0688,0.0688,0.0,0.0,0.1452,0.0696,0.292497526,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.1488,0.0,0.0,0.0216,0.0116,0.0216,0.0224,0.0216,0.0216,0.0208,0.0283999999999999,0.028,0.0252,0.1436,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.3966695421014458,0.0,0.0,0.0,0.05952,0.235256524718552
07-21 15:00:00+02:00,0.0,0.0,0.062,0.0624,0.064,0.066,0.0,0.0,0.0,0.0,0.062,0.062,0.0,0.0,0.1044,0.0616,0.293756185,0.0,0.0,0.0,0.0,0.2256,0.0,0.0,0.1488,0.0262998677481899,0.0,0.016,0.0072,0.0163999999999999,0.0172,0.016,0.0156,0.016,0.0192,0.0172,0.0176,0.1048,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4377849670118059,0.0,0.0,0.0,0.1488,0.322
07-21 16:00:00+02:00,0.0,0.0,0.048,0.0484,0.0492,0.0496,0.0744799999999999,0.0649692391912692,0.0,0.0,0.0464,0.0476,0.0,0.0,0.052,0.048,0.2928036863,0.0,0.0,0.0,0.0,0.1728,0.0,0.0,0.1488,0.1488,0.0,0.0084,0.0044,0.0084,0.0092,0.0084,0.0092,0.0088,0.0112,0.0108,0.01,0.0544,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4830711219987369,0.0,0.0,0.0,0.1488,0.322
07-21 17:00:00+02:00,0.0,0.0,0.0176,0.0192,0.0192,0.0196,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0163999999999999,0.018,0.0744799999999999,0.0744799999999999,0.0012,0.0184,0.2891467714,0.053295,0.0213179999999999,0.053295,0.0515829235856822,0.0664,0.01176,0.01176,0.1488,0.1488,0.0,0.0004,0.0004,0.0004,0.0008,0.0004,0.0008,0.0004,0.0008,0.0008,0.0012,0.0016,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.543068693204318,0.0,0.0,0.0,0.1488,0.322
07-21 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.2851326695,0.053295,0.053295,0.053295,0.053295,0.0,0.01176,0.01176,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.5356714642053778,0.053295,0.0,0.0369057297446121,0.1488,0.322
07-21 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.2844523132,0.053295,0.053295,0.053295,0.053295,0.0,0.01176,0.01176,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.5351901553567209,0.0225552730832807,0.0,0.053295,0.1488,0.322
07-21 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.2787033028,0.053295,0.0213179999999999,0.0407062998280688,0.053295,0.0,0.01176,0.01176,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.5302777013819152,0.0,0.0,0.0,0.1488,0.322
07-21 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.27072612567,0.0,0.0034875756637318,0.0,0.0,0.0,0.01176,0.01176,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.5215019642662652,0.0,0.0,0.0,0.1488,0.322
07-21 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0744799999999999,0.0744799999999999,0.0,0.0,0.0,0.0,0.0296139362429573,0.0,0.0,0.0,0.26307211778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.5009982313470431,0.0,0.0,0.0,0.1488,0.322
07-21 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0225413458978293,0.0744799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25788440127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.1259776427944495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4922809590677206,0.0,0.0,0.0,0.1488,0.322
07-22 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057356822475687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25412543298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0881186255775274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4878589908167839,0.0,0.0,0.0,0.1488,0.322
07-22 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019846028308843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25057057152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0523153014977995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4836771294033553,0.0,0.0,0.0,0.1488,0.322
07-22 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022572348221746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24890369867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488,0.0355271396808775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0495,0.0495,0.0495,0.0495,0.0495,0.4817162566469473,0.0,0.0,0.0,0.1488,0.322
