LoadLevel,Duration,Stage
07-17 16:00:00+02:00,1,stp92
07-17 17:00:00+02:00,0,stp92
07-17 18:00:00+02:00,0,stp92
07-17 19:00:00+02:00,1,stp12
07-17 20:00:00+02:00,0,stp118
07-17 21:00:00+02:00,0,stp56
07-17 22:00:00+02:00,0,stp69
07-17 23:00:00+02:00,0,stp127
07-18 00:00:00+02:00,0,stp35
07-18 01:00:00+02:00,0,sti1324
07-18 02:00:00+02:00,1,sti1350
07-18 03:00:00+02:00,1,sti1514
07-18 04:00:00+02:00,1,sti1705
07-18 05:00:00+02:00,1,sti1565
07-18 06:00:00+02:00,0,stp20
07-18 07:00:00+02:00,0,stp23
07-18 08:00:00+02:00,0,stp13
07-18 09:00:00+02:00,0,stp79
07-18 10:00:00+02:00,1,sti1309
07-18 11:00:00+02:00,0,stp35
07-18 12:00:00+02:00,0,stp106
07-18 13:00:00+02:00,0,stp10
07-18 14:00:00+02:00,0,stp90
07-18 15:00:00+02:00,0,stp47
07-18 16:00:00+02:00,1,stp97
07-18 17:00:00+02:00,0,stp97
07-18 18:00:00+02:00,0,stp97
07-18 19:00:00+02:00,0,stp19
07-18 20:00:00+02:00,0,stp131
07-18 21:00:00+02:00,0,stp62
07-18 22:00:00+02:00,0,stp73
07-18 23:00:00+02:00,0,stp42
07-19 00:00:00+02:00,0,stp35
07-19 01:00:00+02:00,1,sti1319
07-19 02:00:00+02:00,1,sti1324
07-19 03:00:00+02:00,1,sti1750
07-19 04:00:00+02:00,1,sti185
07-19 05:00:00+02:00,1,sti519
07-19 06:00:00+02:00,1,stp35
07-19 07:00:00+02:00,1,stp42
07-19 08:00:00+02:00,1,stp79
07-19 09:00:00+02:00,0,stp110
07-19 10:00:00+02:00,1,stp110
07-19 11:00:00+02:00,0,stp57
07-19 12:00:00+02:00,0,stp63
07-19 13:00:00+02:00,0,stp63
07-19 14:00:00+02:00,0,stp23
07-19 15:00:00+02:00,0,stp23
07-19 16:00:00+02:00,1,stp135
07-19 17:00:00+02:00,1,sti1224
07-19 18:00:00+02:00,0,stp13
07-19 19:00:00+02:00,0,stp73
07-19 20:00:00+02:00,0,stp73
07-19 21:00:00+02:00,0,stp42
07-19 22:00:00+02:00,1,sti1320
07-19 23:00:00+02:00,0,sti488
07-20 00:00:00+02:00,1,sti1568
07-20 01:00:00+02:00,1,sti226
07-20 02:00:00+02:00,1,sti1402
07-20 03:00:00+02:00,1,sti1061
07-20 04:00:00+02:00,1,sti1112
07-20 05:00:00+02:00,1,sti1753
07-20 06:00:00+02:00,1,sti1193
07-20 07:00:00+02:00,1,sti513
07-20 08:00:00+02:00,1,sti1017
07-20 09:00:00+02:00,1,sti1315
07-20 10:00:00+02:00,1,sti250
07-20 11:00:00+02:00,1,sti58
07-20 12:00:00+02:00,1,sti440
07-20 13:00:00+02:00,1,sti865
07-20 14:00:00+02:00,0,stp110
07-20 15:00:00+02:00,0,stp110
07-20 16:00:00+02:00,0,stp57
07-20 17:00:00+02:00,0,stp57
07-20 18:00:00+02:00,0,stp9
07-20 19:00:00+02:00,1,stp69
07-20 20:00:00+02:00,0,stp69
07-20 21:00:00+02:00,0,stp73
07-20 22:00:00+02:00,0,stp135
07-20 23:00:00+02:00,1,sti1281
07-21 00:00:00+02:00,1,sti1190
07-21 01:00:00+02:00,1,sti1053
07-21 02:00:00+02:00,1,sti1103
07-21 03:00:00+02:00,1,sti1385
07-21 04:00:00+02:00,1,sti1679
07-21 05:00:00+02:00,1,sti204
07-21 06:00:00+02:00,0,sti240
07-21 07:00:00+02:00,0,sti425
07-21 08:00:00+02:00,1,sti966
07-21 09:00:00+02:00,1,sti1674
07-21 10:00:00+02:00,1,sti1239
07-21 11:00:00+02:00,1,sti1326
07-21 12:00:00+02:00,1,sti425
07-21 13:00:00+02:00,0,sti965
07-21 14:00:00+02:00,1,sti1732
07-21 15:00:00+02:00,1,sti242
07-21 16:00:00+02:00,0,stp111
07-21 17:00:00+02:00,0,stp99
07-21 18:00:00+02:00,0,stp25
07-21 19:00:00+02:00,1,stp1
07-21 20:00:00+02:00,0,stp1
07-21 21:00:00+02:00,0,stp25
07-21 22:00:00+02:00,0,stp111
07-21 23:00:00+02:00,1,sti290
07-22 00:00:00+02:00,1,sti1634
07-22 01:00:00+02:00,1,sti15
07-22 02:00:00+02:00,1,sti1716
07-22 03:00:00+02:00,1,sti1074
07-22 04:00:00+02:00,1,sti488
07-22 05:00:00+02:00,1,sti1145
07-22 06:00:00+02:00,1,sti1237
07-22 07:00:00+02:00,1,sti1213
07-22 08:00:00+02:00,1,sti300
07-22 09:00:00+02:00,1,sti1312
07-22 10:00:00+02:00,0,sti693
07-22 11:00:00+02:00,0,stp135
07-22 12:00:00+02:00,0,stp42
07-22 13:00:00+02:00,0,stp127
07-22 14:00:00+02:00,0,stp86
07-22 15:00:00+02:00,0,stp50
07-22 16:00:00+02:00,0,stp90
07-22 17:00:00+02:00,0,stp47
07-22 18:00:00+02:00,0,stp18
07-22 19:00:00+02:00,0,stp97
07-22 20:00:00+02:00,0,stp97
07-22 21:00:00+02:00,0,stp68
07-22 22:00:00+02:00,1,stp102
07-22 23:00:00+02:00,1,sti148
07-23 00:00:00+02:00,1,sti1519
07-23 01:00:00+02:00,0,sti593
07-23 02:00:00+02:00,1,sti1694
07-23 03:00:00+02:00,0,sti1028
07-23 04:00:00+02:00,1,sti1343
07-23 05:00:00+02:00,0,sti1350
07-23 06:00:00+02:00,0,stp5
07-23 07:00:00+02:00,0,stp79
07-23 08:00:00+02:00,1,sti275
07-23 09:00:00+02:00,1,sti106
07-23 10:00:00+02:00,1,sti1136
07-23 11:00:00+02:00,1,stp46
07-23 12:00:00+02:00,1,stp22
07-23 13:00:00+02:00,0,stp130
07-23 14:00:00+02:00,1,stp130
07-23 15:00:00+02:00,0,stp9
07-23 16:00:00+02:00,0,stp69
07-23 17:00:00+02:00,1,stp56
07-23 18:00:00+02:00,0,stp104
07-23 19:00:00+02:00,1,stp118
07-23 20:00:00+02:00,0,stp118
07-23 21:00:00+02:00,0,stp62
07-23 22:00:00+02:00,0,stp52
07-23 23:00:00+02:00,1,stp20
07-24 00:00:00+02:00,1,stp64
07-24 01:00:00+02:00,0,sti754
07-24 02:00:00+02:00,0,sti239
07-24 03:00:00+02:00,1,sti1521
07-24 04:00:00+02:00,1,sti1322
07-24 05:00:00+02:00,1,sti754
07-24 06:00:00+02:00,1,sti96
07-24 07:00:00+02:00,0,sti38
07-24 08:00:00+02:00,1,sti240
07-24 09:00:00+02:00,1,sti117
07-24 10:00:00+02:00,1,sti1058
07-24 11:00:00+02:00,1,sti1495
07-24 12:00:00+02:00,1,sti965
07-24 13:00:00+02:00,0,sti519
07-24 14:00:00+02:00,1,sti1743
07-24 15:00:00+02:00,0,stp111
07-24 16:00:00+02:00,0,stp10
07-24 17:00:00+02:00,0,stp68
07-24 18:00:00+02:00,0,stp47
07-24 19:00:00+02:00,0,stp18
07-24 20:00:00+02:00,1,stp18
07-24 21:00:00+02:00,0,stp68
07-24 22:00:00+02:00,1,sti253
07-24 23:00:00+02:00,1,sti797
07-25 00:00:00+02:00,1,sti705
07-25 01:00:00+02:00,1,sti1582
07-25 02:00:00+02:00,0,sti1333
07-25 03:00:00+02:00,1,sti1333
07-25 04:00:00+02:00,1,sti1388
07-25 05:00:00+02:00,1,sti968
07-25 06:00:00+02:00,1,sti692
07-25 07:00:00+02:00,1,sti796
07-25 08:00:00+02:00,1,sti239
07-25 09:00:00+02:00,1,sti907
07-25 10:00:00+02:00,0,stp64
07-25 11:00:00+02:00,0,stp127
07-25 12:00:00+02:00,0,stp73
07-25 13:00:00+02:00,0,stp69
07-25 14:00:00+02:00,0,stp56
07-25 15:00:00+02:00,0,stp73
07-25 16:00:00+02:00,0,stp42
07-25 17:00:00+02:00,0,stp127
07-25 18:00:00+02:00,1,stp52
07-25 19:00:00+02:00,1,stp62
07-25 20:00:00+02:00,0,stp62
07-25 21:00:00+02:00,0,stp69
07-25 22:00:00+02:00,0,stp73
07-25 23:00:00+02:00,0,stp42
07-26 00:00:00+02:00,1,sti182
07-26 01:00:00+02:00,1,sti687
07-26 02:00:00+02:00,0,sti470
07-26 03:00:00+02:00,1,sti532
07-26 04:00:00+02:00,1,sti1209
07-26 05:00:00+02:00,1,sti1581
07-26 06:00:00+02:00,1,sti696
07-26 07:00:00+02:00,0,stp5
07-26 08:00:00+02:00,0,stp13
07-26 09:00:00+02:00,1,stp57
07-26 10:00:00+02:00,0,stp57
07-26 11:00:00+02:00,1,stp13
07-26 12:00:00+02:00,1,stp5
07-26 13:00:00+02:00,0,stp53
07-26 14:00:00+02:00,0,stp20
07-26 15:00:00+02:00,0,stp20
07-26 16:00:00+02:00,0,stp38
07-26 17:00:00+02:00,0,stp86
07-26 18:00:00+02:00,1,stp50
07-26 19:00:00+02:00,0,stp41
07-26 20:00:00+02:00,0,stp41
07-26 21:00:00+02:00,0,stp65
07-26 22:00:00+02:00,0,stp120
07-26 23:00:00+02:00,1,stp111
07-27 00:00:00+02:00,1,sti1242
07-27 01:00:00+02:00,1,sti628
07-27 02:00:00+02:00,1,sti593
07-27 03:00:00+02:00,1,sti1121
07-27 04:00:00+02:00,1,sti586
07-27 05:00:00+02:00,1,sti1049
07-27 06:00:00+02:00,1,sti1409
07-27 07:00:00+02:00,0,sti1324
07-27 08:00:00+02:00,1,sti1545
07-27 09:00:00+02:00,1,sti1548
07-27 10:00:00+02:00,0,sti712
07-27 11:00:00+02:00,1,sti627
07-27 12:00:00+02:00,0,stp79
07-27 13:00:00+02:00,0,stp79
07-27 14:00:00+02:00,1,stp23
07-27 15:00:00+02:00,0,stp73
07-27 16:00:00+02:00,0,stp52
07-27 17:00:00+02:00,0,stp65
07-27 18:00:00+02:00,1,stp41
07-27 19:00:00+02:00,1,stp74
07-27 20:00:00+02:00,0,stp74
07-27 21:00:00+02:00,0,stp50
07-27 22:00:00+02:00,0,stp20
07-27 23:00:00+02:00,0,sti1249
07-28 00:00:00+02:00,0,sti241
07-28 01:00:00+02:00,1,sti504
07-28 02:00:00+02:00,1,sti1158
07-28 03:00:00+02:00,1,sti1613
07-28 04:00:00+02:00,0,sti1074
07-28 05:00:00+02:00,1,sti1550
07-28 06:00:00+02:00,1,sti38
07-28 07:00:00+02:00,1,sti1666
07-28 08:00:00+02:00,1,sti85
07-28 09:00:00+02:00,1,sti1765
07-28 10:00:00+02:00,1,sti693
07-28 11:00:00+02:00,0,stp79
07-28 12:00:00+02:00,0,stp23
07-28 13:00:00+02:00,1,stp73
07-28 14:00:00+02:00,0,stp52
07-28 15:00:00+02:00,1,stp86
07-28 16:00:00+02:00,0,stp50
07-28 17:00:00+02:00,0,stp50
07-28 18:00:00+02:00,0,stp119
07-28 19:00:00+02:00,0,stp122
07-28 20:00:00+02:00,0,stp74
07-28 21:00:00+02:00,0,stp50
07-28 22:00:00+02:00,0,stp38
07-28 23:00:00+02:00,0,stp64
07-29 00:00:00+02:00,1,sti1249
07-29 01:00:00+02:00,1,sti1063
07-29 02:00:00+02:00,1,sti1334
07-29 03:00:00+02:00,1,sti1770
07-29 04:00:00+02:00,1,sti9
07-29 05:00:00+02:00,1,sti102
07-29 06:00:00+02:00,0,stp53
07-29 07:00:00+02:00,1,sti1030
07-29 08:00:00+02:00,0,sti1765
07-29 09:00:00+02:00,1,sti45
07-29 10:00:00+02:00,0,sti956
07-29 11:00:00+02:00,1,sti956
07-29 12:00:00+02:00,1,sti1363
07-29 13:00:00+02:00,1,sti1622
07-29 14:00:00+02:00,0,stp106
07-29 15:00:00+02:00,0,stp10
07-29 16:00:00+02:00,0,stp68
07-29 17:00:00+02:00,0,stp68
07-29 18:00:00+02:00,1,stp47
07-29 19:00:00+02:00,0,stp47
07-29 20:00:00+02:00,1,stp68
07-29 21:00:00+02:00,0,sti14
07-29 22:00:00+02:00,1,sti1691
07-29 23:00:00+02:00,1,sti419
07-30 00:00:00+02:00,0,sti130
07-30 01:00:00+02:00,0,sti130
07-30 02:00:00+02:00,0,sti130
07-30 03:00:00+02:00,0,sti130
07-30 04:00:00+02:00,0,sti130
07-30 05:00:00+02:00,0,sti560
07-30 06:00:00+02:00,1,sti314
07-30 07:00:00+02:00,0,sti437
07-30 08:00:00+02:00,0,sti317
07-30 09:00:00+02:00,0,sti23
07-30 10:00:00+02:00,0,sti1714
07-30 11:00:00+02:00,0,sti1045
07-30 12:00:00+02:00,0,sti68
07-30 13:00:00+02:00,1,sti347
07-30 14:00:00+02:00,1,sti500
07-30 15:00:00+02:00,1,sti511
07-30 16:00:00+02:00,1,sti955
07-30 17:00:00+02:00,1,sti1340
07-30 18:00:00+02:00,1,sti14
07-30 19:00:00+02:00,1,stp113
07-30 20:00:00+02:00,0,stp113
07-30 21:00:00+02:00,0,sti14
07-30 22:00:00+02:00,1,sti613
07-30 23:00:00+02:00,1,sti975
07-31 00:00:00+02:00,0,sti314
07-31 01:00:00+02:00,0,sti1600
07-31 02:00:00+02:00,1,sti23
07-31 03:00:00+02:00,0,sti347
07-31 04:00:00+02:00,0,sti500
07-31 05:00:00+02:00,1,sti555
07-31 06:00:00+02:00,1,sti1125
07-31 07:00:00+02:00,1,sti1749
07-31 08:00:00+02:00,1,sti1473
07-31 09:00:00+02:00,1,sti713
07-31 10:00:00+02:00,0,sti713
07-31 11:00:00+02:00,0,sti636
07-31 12:00:00+02:00,1,sti773
07-31 13:00:00+02:00,1,sti1389
07-31 14:00:00+02:00,1,sti1696
07-31 15:00:00+02:00,1,sti1219
07-31 16:00:00+02:00,1,sti1050
07-31 17:00:00+02:00,1,sti89
07-31 18:00:00+02:00,1,sti804
07-31 19:00:00+02:00,0,sti253
07-31 20:00:00+02:00,1,sti1671
07-31 21:00:00+02:00,1,sti1744
07-31 22:00:00+02:00,0,sti511
07-31 23:00:00+02:00,1,sti546
08-01 00:00:00+02:00,1,sti1045
08-01 01:00:00+02:00,0,sti130
08-01 02:00:00+02:00,0,sti130
08-01 03:00:00+02:00,1,sti592
08-01 04:00:00+02:00,1,sti68
08-01 05:00:00+02:00,1,sti775
08-01 06:00:00+02:00,1,sti727
08-01 07:00:00+02:00,1,sti938
08-01 08:00:00+02:00,1,sti459
08-01 09:00:00+02:00,1,sti812
08-01 10:00:00+02:00,1,sti677
08-01 11:00:00+02:00,1,sti1374
08-01 12:00:00+02:00,1,sti1031
08-01 13:00:00+02:00,0,sti207
08-01 14:00:00+02:00,1,sti207
08-01 15:00:00+02:00,0,sti207
08-01 16:00:00+02:00,1,sti900
08-01 17:00:00+02:00,1,sti1318
08-01 18:00:00+02:00,1,sti63
08-01 19:00:00+02:00,0,stp5
08-01 20:00:00+02:00,1,stp53
08-01 21:00:00+02:00,0,sti38
08-01 22:00:00+02:00,0,sti504
08-01 23:00:00+02:00,1,sti530
08-02 00:00:00+02:00,1,sti1611
08-02 01:00:00+02:00,1,sti317
08-02 02:00:00+02:00,1,sti930
08-02 03:00:00+02:00,1,sti1714
08-02 04:00:00+02:00,0,sti1714
08-02 05:00:00+02:00,0,sti68
08-02 06:00:00+02:00,1,sti1726
08-02 07:00:00+02:00,0,sti930
08-02 08:00:00+02:00,0,sti130
08-02 09:00:00+02:00,0,sti130
08-02 10:00:00+02:00,0,sti130
08-02 11:00:00+02:00,0,sti130
08-02 12:00:00+02:00,0,sti130
08-02 13:00:00+02:00,0,sti130
08-02 14:00:00+02:00,1,sti130
08-02 15:00:00+02:00,1,sti1774
08-02 16:00:00+02:00,1,sti437
08-02 17:00:00+02:00,0,sti1049
08-02 18:00:00+02:00,1,sti730
08-02 19:00:00+02:00,0,stp20
08-02 20:00:00+02:00,0,stp20
08-02 21:00:00+02:00,1,sti1123
08-02 22:00:00+02:00,1,sti1098
08-02 23:00:00+02:00,1,sti957
08-03 00:00:00+02:00,0,sti23
08-03 01:00:00+02:00,1,sti560
08-03 02:00:00+02:00,1,sti1078
08-03 03:00:00+02:00,0,sti130
08-03 04:00:00+02:00,0,sti130
08-03 05:00:00+02:00,0,sti130
08-03 06:00:00+02:00,1,sti356
08-03 07:00:00+02:00,1,sti1075
08-03 08:00:00+02:00,0,stn25
08-03 09:00:00+02:00,0,stn36
08-03 10:00:00+02:00,1,sti1626
08-03 11:00:00+02:00,0,sti130
08-03 12:00:00+02:00,0,sti130
08-03 13:00:00+02:00,0,sti130
08-03 14:00:00+02:00,0,sti130
08-03 15:00:00+02:00,0,sti130
08-03 16:00:00+02:00,1,sti935
08-03 17:00:00+02:00,0,sti555
08-03 18:00:00+02:00,1,sti1601
08-03 19:00:00+02:00,1,sti132
08-03 20:00:00+02:00,1,sti1006
08-03 21:00:00+02:00,1,sti958
08-03 22:00:00+02:00,0,sti555
08-03 23:00:00+02:00,0,sti775
08-04 00:00:00+02:00,0,sti23
08-04 01:00:00+02:00,0,sti560
08-04 02:00:00+02:00,0,sti68
08-04 03:00:00+02:00,1,sti1623
08-04 04:00:00+02:00,1,sti537
08-04 05:00:00+02:00,0,sti1021
08-04 06:00:00+02:00,1,sti917
08-04 07:00:00+02:00,0,sti458
08-04 08:00:00+02:00,1,sti492
08-04 09:00:00+02:00,1,sti589
08-04 10:00:00+02:00,1,sti237
08-04 11:00:00+02:00,1,sti1092
08-04 12:00:00+02:00,1,sti854
08-04 13:00:00+02:00,1,sti1483
08-04 14:00:00+02:00,1,sti1457
08-04 15:00:00+02:00,0,sti751
08-04 16:00:00+02:00,0,sti470
08-04 17:00:00+02:00,1,sti780
08-04 18:00:00+02:00,0,stp60
08-04 19:00:00+02:00,0,stp33
08-04 20:00:00+02:00,1,stp33
08-04 21:00:00+02:00,0,stp42
08-04 22:00:00+02:00,1,sti470
08-04 23:00:00+02:00,1,sti1722
08-05 00:00:00+02:00,1,sti218
08-05 01:00:00+02:00,1,sti1587
08-05 02:00:00+02:00,1,sti1111
08-05 03:00:00+02:00,1,sti1800
08-05 04:00:00+02:00,1,sti1769
08-05 05:00:00+02:00,1,sti673
08-05 06:00:00+02:00,1,sti1647
08-05 07:00:00+02:00,0,sti530
08-05 08:00:00+02:00,1,sti453
08-05 09:00:00+02:00,1,sti1301
08-05 10:00:00+02:00,1,sti636
08-05 11:00:00+02:00,0,sti1669
08-05 12:00:00+02:00,0,sti68
08-05 13:00:00+02:00,0,sti317
08-05 14:00:00+02:00,1,sti1574
08-05 15:00:00+02:00,1,sti446
08-05 16:00:00+02:00,1,sti1536
08-05 17:00:00+02:00,1,sti1494
08-05 18:00:00+02:00,0,stp111
08-05 19:00:00+02:00,1,stp38
08-05 20:00:00+02:00,0,stp4
08-05 21:00:00+02:00,0,stp101
08-05 22:00:00+02:00,0,sti532
08-05 23:00:00+02:00,1,sti1687
08-06 00:00:00+02:00,1,sti915
08-06 01:00:00+02:00,0,sti702
08-06 02:00:00+02:00,1,sti798
08-06 03:00:00+02:00,0,sti798
08-06 04:00:00+02:00,1,sti702
08-06 05:00:00+02:00,1,sti1516
08-06 06:00:00+02:00,1,sti1088
08-06 07:00:00+02:00,1,sti689
08-06 08:00:00+02:00,1,sti1486
08-06 09:00:00+02:00,1,sti678
08-06 10:00:00+02:00,1,sti1532
08-06 11:00:00+02:00,1,sti308
08-06 12:00:00+02:00,1,sti378
08-06 13:00:00+02:00,1,sti751
08-06 14:00:00+02:00,1,sti1543
08-06 15:00:00+02:00,0,stp126
08-06 16:00:00+02:00,1,stp88
08-06 17:00:00+02:00,0,stp38
08-06 18:00:00+02:00,0,stp38
08-06 19:00:00+02:00,0,stp86
08-06 20:00:00+02:00,0,stp4
08-06 21:00:00+02:00,0,sti102
08-06 22:00:00+02:00,1,sti1488
08-06 23:00:00+02:00,1,sti1579
08-07 00:00:00+02:00,0,sti537
08-07 01:00:00+02:00,0,sti1034
08-07 02:00:00+02:00,0,sti1349
08-07 03:00:00+02:00,0,sti930
08-07 04:00:00+02:00,1,sti122
08-07 05:00:00+02:00,1,sti1021
08-07 06:00:00+02:00,1,sti157
08-07 07:00:00+02:00,0,sti647
08-07 08:00:00+02:00,1,sti1635
08-07 09:00:00+02:00,1,sti156
08-07 10:00:00+02:00,1,sti850
08-07 11:00:00+02:00,1,sti301
08-07 12:00:00+02:00,1,sti712
08-07 13:00:00+02:00,0,stp13
08-07 14:00:00+02:00,1,stp60
08-07 15:00:00+02:00,0,stp4
08-07 16:00:00+02:00,0,stp38
08-07 17:00:00+02:00,0,stp40
08-07 18:00:00+02:00,0,stp113
08-07 19:00:00+02:00,1,stp58
08-07 20:00:00+02:00,0,stp3
08-07 21:00:00+02:00,1,sti1728
08-07 22:00:00+02:00,1,sti1472
08-07 23:00:00+02:00,1,sti39
08-08 00:00:00+02:00,1,sti1572
08-08 01:00:00+02:00,0,sti930
08-08 02:00:00+02:00,0,sti1714
08-08 03:00:00+02:00,1,sti1349
08-08 04:00:00+02:00,0,sti546
08-08 05:00:00+02:00,1,sti1729
08-08 06:00:00+02:00,0,sti446
08-08 07:00:00+02:00,0,sti1141
08-08 08:00:00+02:00,1,sti1535
08-08 09:00:00+02:00,1,sti1124
08-08 10:00:00+02:00,1,sti1599
08-08 11:00:00+02:00,1,sti411
08-08 12:00:00+02:00,0,sti111
08-08 13:00:00+02:00,0,sti917
08-08 14:00:00+02:00,1,sti1141
08-08 15:00:00+02:00,0,sti700
08-08 16:00:00+02:00,0,sti316
08-08 17:00:00+02:00,0,sti1123
08-08 18:00:00+02:00,1,sti906
08-08 19:00:00+02:00,0,stp111
08-08 20:00:00+02:00,0,sti132
08-08 21:00:00+02:00,1,sti704
08-08 22:00:00+02:00,1,sti1079
08-08 23:00:00+02:00,0,sti1108
08-09 00:00:00+02:00,1,sti1108
08-09 01:00:00+02:00,0,sti1108
08-09 02:00:00+02:00,0,sti1108
08-09 03:00:00+02:00,0,sti1108
08-09 04:00:00+02:00,0,sti1108
08-09 05:00:00+02:00,0,sti1108
08-09 06:00:00+02:00,0,sti1640
08-09 07:00:00+02:00,0,sti347
08-09 08:00:00+02:00,1,sti1034
08-09 09:00:00+02:00,1,sti1001
08-09 10:00:00+02:00,1,sti1617
08-09 11:00:00+02:00,0,sti453
08-09 12:00:00+02:00,1,sti111
08-09 13:00:00+02:00,1,sti1415
08-09 14:00:00+02:00,1,sti892
08-09 15:00:00+02:00,1,sti1526
08-09 16:00:00+02:00,0,stp117
08-09 17:00:00+02:00,0,stp93
08-09 18:00:00+02:00,0,stp93
08-09 19:00:00+02:00,0,stp40
08-09 20:00:00+02:00,0,stp21
08-09 21:00:00+02:00,1,sti271
08-09 22:00:00+02:00,1,sti1151
08-09 23:00:00+02:00,1,sti1600
08-10 00:00:00+02:00,0,sti560
08-10 01:00:00+02:00,0,sti1108
08-10 02:00:00+02:00,0,sti592
08-10 03:00:00+02:00,0,sti1108
08-10 04:00:00+02:00,0,sti1108
08-10 05:00:00+02:00,0,sti1640
08-10 06:00:00+02:00,0,sti453
08-10 07:00:00+02:00,1,sti313
08-10 08:00:00+02:00,1,sti928
08-10 09:00:00+02:00,1,sti489
08-10 10:00:00+02:00,1,sti1139
08-10 11:00:00+02:00,1,sti1016
08-10 12:00:00+02:00,1,sti340
08-10 13:00:00+02:00,0,sti506
08-10 14:00:00+02:00,0,stp60
08-10 15:00:00+02:00,0,stp4
08-10 16:00:00+02:00,1,stp14
08-10 17:00:00+02:00,0,stp14
08-10 18:00:00+02:00,1,stp104
08-10 19:00:00+02:00,0,stp104
08-10 20:00:00+02:00,0,stp56
08-10 21:00:00+02:00,0,stp73
08-10 22:00:00+02:00,1,sti60
08-10 23:00:00+02:00,1,sti1043
08-11 00:00:00+02:00,1,sti557
08-11 01:00:00+02:00,1,sti794
08-11 02:00:00+02:00,0,sti1021
08-11 03:00:00+02:00,1,sti1413
08-11 04:00:00+02:00,1,sti1437
08-11 05:00:00+02:00,1,sti456
08-11 06:00:00+02:00,1,sti316
08-11 07:00:00+02:00,1,sti1793
08-11 08:00:00+02:00,1,sti1610
08-11 09:00:00+02:00,0,stp44
08-11 10:00:00+02:00,0,stp23
08-11 11:00:00+02:00,0,stp60
08-11 12:00:00+02:00,0,stp33
08-11 13:00:00+02:00,1,stp65
08-11 14:00:00+02:00,0,stp41
08-11 15:00:00+02:00,1,stp122
08-11 16:00:00+02:00,0,stp19
08-11 17:00:00+02:00,1,stp19
08-11 18:00:00+02:00,0,stp122
08-11 19:00:00+02:00,1,stp85
08-11 20:00:00+02:00,0,stp85
08-11 21:00:00+02:00,1,stp114
08-11 22:00:00+02:00,0,stp112
08-11 23:00:00+02:00,0,stp106
08-12 00:00:00+02:00,0,sti316
08-12 01:00:00+02:00,1,sti1681
08-12 02:00:00+02:00,1,sti631
08-12 03:00:00+02:00,0,sti1043
08-12 04:00:00+02:00,0,sti953
08-12 05:00:00+02:00,1,sti1552
08-12 06:00:00+02:00,0,stp101
08-12 07:00:00+02:00,1,stp44
08-12 08:00:00+02:00,0,stp135
08-12 09:00:00+02:00,1,sti1166
08-12 10:00:00+02:00,0,stp44
08-12 11:00:00+02:00,0,stp60
08-12 12:00:00+02:00,0,stp112
08-12 13:00:00+02:00,0,stp17
08-12 14:00:00+02:00,1,stp119
08-12 15:00:00+02:00,0,stp19
08-12 16:00:00+02:00,1,stp66
08-12 17:00:00+02:00,0,stp66
08-12 18:00:00+02:00,1,stp72
08-12 19:00:00+02:00,0,stp72
08-12 20:00:00+02:00,0,stp18
08-12 21:00:00+02:00,0,stp68
08-12 22:00:00+02:00,0,stp93
08-12 23:00:00+02:00,1,sti606
08-13 00:00:00+02:00,1,sti1182
08-13 01:00:00+02:00,1,sti104
08-13 02:00:00+02:00,1,sti596
08-13 03:00:00+02:00,1,sti233
08-13 04:00:00+02:00,1,sti1232
08-13 05:00:00+02:00,1,sti838
08-13 06:00:00+02:00,1,sti766
08-13 07:00:00+02:00,1,sti749
08-13 08:00:00+02:00,1,sti1640
08-13 09:00:00+02:00,0,sti1108
08-13 10:00:00+02:00,0,sti1108
08-13 11:00:00+02:00,0,sti1108
08-13 12:00:00+02:00,0,sti1108
08-13 13:00:00+02:00,0,sti1408
08-13 14:00:00+02:00,1,sti43
08-13 15:00:00+02:00,1,sti410
08-13 16:00:00+02:00,1,sti771
08-13 17:00:00+02:00,1,sti17
08-13 18:00:00+02:00,1,sti554
08-13 19:00:00+02:00,0,stp58
08-13 20:00:00+02:00,1,stp3
08-13 21:00:00+02:00,1,sti1114
08-13 22:00:00+02:00,1,sti1578
08-13 23:00:00+02:00,1,sti1231
08-14 00:00:00+02:00,0,sti1170
08-14 01:00:00+02:00,1,sti1781
08-14 02:00:00+02:00,0,sti1640
08-14 03:00:00+02:00,1,sti1669
08-14 04:00:00+02:00,0,sti1572
08-14 05:00:00+02:00,1,sti1746
08-14 06:00:00+02:00,1,sti947
08-14 07:00:00+02:00,1,sti1704
08-14 08:00:00+02:00,1,sti1244
08-14 09:00:00+02:00,1,sti1156
08-14 10:00:00+02:00,1,sti821
08-14 11:00:00+02:00,0,sti1018
08-14 12:00:00+02:00,1,sti149
08-14 13:00:00+02:00,0,stp53
08-14 14:00:00+02:00,0,stp4
08-14 15:00:00+02:00,0,stp86
08-14 16:00:00+02:00,0,stp112
08-14 17:00:00+02:00,0,stp38
08-14 18:00:00+02:00,0,stp17
08-14 19:00:00+02:00,0,stp17
08-14 20:00:00+02:00,0,stp4
08-14 21:00:00+02:00,1,sti508
08-14 22:00:00+02:00,1,sti1502
08-14 23:00:00+02:00,1,sti1771
08-15 00:00:00+02:00,1,sti1731
08-15 01:00:00+02:00,1,sti1497
08-15 02:00:00+02:00,1,sti1262
08-15 03:00:00+02:00,1,sti438
08-15 04:00:00+02:00,1,sti1234
08-15 05:00:00+02:00,0,sti557
08-15 06:00:00+02:00,1,sti961
08-15 07:00:00+02:00,0,sti859
